내용,종류,수준
위임하여,낱말,
위증하는,낱말,
위하여는,낱말,
위하여도,낱말,
위함이라,낱말,
위함이며,낱말,
윗고리에,낱말,
윗덮개를,낱말,
유교물을,낱말,
유교병과,낱말,
유교병을,낱말,
유월절을,낱말,
은으로나,낱말,
은혜롭고,낱말,
음성으로,낱말,
응답하여,낱말,
의복이나,낱말,
이것으로,낱말,
이기기와,낱말,
이기더니,낱말,
이다말을,낱말,
이다말이,낱말,
이드로가,낱말,
이드로의,낱말,
이러하니,낱말,
이룰지며,낱말,
이르기를,낱말,
이르노니,낱말,
이르니라,낱말,
이르리라,낱말,
이르시되,낱말,
이른지라,낱말,
이름대로,낱말,
이름으로,낱말,
이름이요,낱말,
이름하는,낱말,
이름하니,낱말,
이맘때면,낱말,
이방에서,낱말,
이백오십,낱말,
이번에는,낱말,
이상으로,낱말,
이스라엘,낱말,
이스할과,낱말,
이스할의,낱말,
이야기함,낱말,
이어지게,낱말,
이웃에게,낱말,
이적으로,낱말,
이제까지,낱말,
이쪽에는,낱말,
이쪽에서,낱말,
이쪽으로,낱말,
이천사백,낱말,
이튿날에,낱말,
인도하고,낱말,
인도하라,낱말,
인도하매,낱말,
인도하사,낱말,
인도하여,낱말,
인도하지,낱말,
일렀으되,낱말,
일어나고,낱말,
일어나는,낱말,
일어나라,낱말,
일어나서,낱말,
일어서고,낱말,
임신하여,낱말,
임신하지,낱말,
임자에게,낱말,
임하심은,낱말,
입맞추니,낱말,
입었거든,낱말,
잇사갈과,낱말,
있나이다,낱말,
있는지라,낱말,
있었더니,낱말,
있었더라,낱말,
있었으니,낱말,
있었으면,낱말,
있으니라,낱말,
있으리라,낱말,
있으면서,낱말,
있으므로,낱말,
자겠느냐,낱말,
자기들을,낱말,
자기들의,낱말,
자기들이,낱말,
자기에게,낱말,
자니이다,낱말,
자든지를,낱말,
자들에게,낱말,
자라나는,낱말,
자비로운,낱말,
자비롭고,낱말,
자손들의,낱말,
자손들이,낱말,
자손에게,낱말,
자손으로,낱말,
자식들은,낱말,
자에게는,낱말,
자욱하니,낱말,
자원하는,낱말,
자원하여,낱말,
자유인이,낱말,
자이니라,낱말,
자이오니,낱말,
잡아내려,낱말,
잡아두면,낱말,
잡았더라,낱말,
잡을지니,낱말,
장로들과,낱말,
장로들을,낱말,
장로들의,낱말,
장신구를,낱말,
장인에게,낱말,
장인이며,낱말,
재촉하여,낱말,
재판장을,낱말,
재판장의,낱말,
재판장이,낱말,
재판하게,낱말,
재판하되,낱말,
재판하여,낱말,
저녁까지,낱말,
저녁부터,낱말,
저녁에는,낱말,
저주하는,낱말,
저주하지,낱말,
저쪽에는,낱말,
저쪽에서,낱말,
저쪽으로,낱말,
전파되게,낱말,
접촉하는,낱말,
정교하게,낱말,
정하리니,낱말,
정하시고,낱말,
제단들을,낱말,
제사장의,낱말,
제사장이,낱말,
제사장인,낱말,
제사직을,낱말,
제작하는,낱말,
제조하는,낱말,
제하리니,낱말,
조각목과,낱말,
조각목이,낱말,
조각칼로,낱말,
조각하는,낱말,
조각하며,낱말,
조상에게,낱말,
족보대로,낱말,
족장이요,낱말,
족하니라,낱말,
종들에게,낱말,
종려나무,낱말,
종신토록,낱말,
좋을는지,낱말,
죄니이다,낱말,
주께서도,낱말,
주먹으로,낱말,
주시거든,낱말,
주시니라,낱말,
주시려고,낱말,
주었더니,낱말,
주옵소서,낱말,
죽었으나,낱말,
죽였으면,낱말,
죽으리니,낱말,
죽으리라,낱말,
죽은지라,낱말,
죽음만은,낱말,
죽이고자,낱말,
죽이리니,낱말,
죽이리라,낱말,
죽일지니,낱말,
죽일지며,낱말,
준비하게,낱말,
준비하고,낱말,
준비하여,낱말,
준비하지,낱말,
준행하나,낱말,
줄기에는,낱말,
줄지니라,낱말,
중지하고,낱말,
중함이라,낱말,
증거궤를,낱말,
증거궤에,낱말,
증거궤와,낱말,
증거니라,낱말,
증거막을,낱말,
증거판을,낱말,
증거판이,낱말,
증거하지,낱말,
지금까지,낱말,
지나가게,낱말,
지나가실,낱말,
지나니라,낱말,
지나도록,낱말,
지나시며,낱말,
지도자가,낱말,
지도자를,낱말,
지면에서,낱말,
지명하여,낱말,
지성소를,낱말,
지성소에,낱말,
지시하지,낱말,
지식으로,낱말,
지었느냐,낱말,
지었으니,낱말,
지키고자,낱말,
지킬지니,낱말,
지파대로,낱말,
지팡이가,낱말,
지팡이로,낱말,
지팡이를,낱말,
지푸라기,낱말,
지혜로운,낱말,
지혜롭게,낱말,
진노하여,낱말,
진동하며,낱말,
진멸하고,낱말,
진멸할까,낱말,
진설병과,낱말,
진설병을,낱말,
진설하고,낱말,
진설하니,낱말,
진술하니,낱말,
진실하며,낱말,
진중에서,낱말,
진행하게,낱말,
질투하는,낱말,
짐승에게,낱말,
짐승이나,낱말,
집주인이,낱말,
쫓는지라,낱말,
쫓아내고,낱말,
쫓아내지,낱말,
찢겼으면,낱말,
찢어지지,낱말,
찬송하라,낱말,
창조하고,낱말,
찾는지라,낱말,
찾으시고,낱말,
채우리라,낱말,
처녀에게,낱말,
처소에서,낱말,
천대까지,낱말,
천부장과,낱말,
천하에서,낱말,
첫날부터,낱말,
첫날에도,낱말,
청구대로,낱말,
청년들을,낱말,
청색으로,낱말,
청종하고,낱말,
쳐죽이면,낱말,
쳤더라면,낱말,
초실절을,낱말,
초하루에,낱말,
추격하여,낱말,
축복하라,낱말,
충만하게,낱말,
충만하매,낱말,
취하리라,낱말,
치는도다,낱말,
치료하는,낱말,
칠십이요,낱말,
침범하는,낱말,
침범하지,낱말,
칭호니라,낱말,
크시므로,낱말,
타국에서,낱말,
타국인이,낱말,
타인에게,낱말,
탄식하며,낱말,
탈취물을,낱말,
토지에서,낱말,
파종하여,낱말,
팔았든지,낱말,
팔았으면,낱말,
퍼뜨리지,낱말,
편벽되이,낱말,
포도원과,낱말,
포도원의,낱말,
포장들과,낱말,
표징이니,낱말,
표징이며,낱말,
풍자향의,낱말,
피곤하매,낱말,
하거니와,낱말,
하나님께,낱말,
하나님을,낱말,
하나님의,낱말,
하나님이,낱말,
하나님인,낱말,
하나이까,낱말,
하나이다,낱말,
하느니라,낱말,
하는도다,낱말,
하는지라,낱말,
하늘에서,낱말,
하려느냐,낱말,
하려니와,낱말,
하리이까,낱말,
하리이다,낱말,
하셨나니,낱말,
하셨으나,낱말,
하시거든,낱말,
하시니라,낱말,
하시더니,낱말,
하시면서,낱말,
하시므로,낱말,
하신지라,낱말,
하였기에,낱말,
하였느냐,낱말,
하였다가,낱말,
하였더니,낱말,
하였더라,낱말,
하였도다,낱말,
하였으나,낱말,
하였으니,낱말,
하였으되,낱말,
하였으며,낱말,
하였으면,낱말,
하였은즉,낱말,
학대하며,낱말,
학대하지,낱말,
할지니라,낱말,
함이니라,낱말,
함이더라,낱말,
함이로다,낱말,
항아리를,낱말,
행음하는,낱말,
행진하는,낱말,
행하니라,낱말,
행하리라,낱말,
행하므로,낱말,
행하시는,낱말,
행하시니,낱말,
행하심을,낱말,
행하였고,낱말,
향기로운,낱말,
향기름을,낱말,
향품으로,낱말,
허락하신,낱말,
허락하지,낱말,
허리에서,낱말,
헌신하게,낱말,
헤브론과,낱말,
헤스론과,낱말,
현인들과,낱말,
호마노를,낱말,
호마노며,낱말,
호마노와,낱말,
호소하여,낱말,
홍마노요,낱말,
홍해에서,낱말,
화답하여,낱말,
화목제를,낱말,
화목제의,낱말,
화제니라,낱말,
황폐하게,낱말,
회막에서,낱말,
회막으로,낱말,
회막이라,낱말,
회중에게,낱말,
회중에서,낱말,
후로부터,낱말,
휘장으로,낱말,
휴일이니,낱말,
흑암으로,낱말,
흥왕하게,낱말,
가겠나이다,낱말,
가득하리니,낱말,
가르치도록,낱말,
가르치리니,낱말,
가르치리라,낱말,
가리키시니,낱말,
가시나무에,낱말,
가운데에서,낱말,
가장자리로,낱말,
가장자리에,낱말,
가져오기를,낱말,
가져오므로,낱말,
가져왔기로,낱말,
가져왔으니,낱말,
가져왔으며,낱말,
간구하리니,낱말,
갈고리들과,낱말,
감동시키사,낱말,
강림하시고,낱말,
강해지니라,낱말,
갚을지니라,낱말,
개구리들이,낱말,
거느렸더라,낱말,
거두어다가,낱말,
거두었더라,낱말,
거둘지니라,낱말,
거둠이니라,낱말,
거룩하니라,낱말,
거룩하리라,낱말,
거룩함으로,낱말,
거제물로서,낱말,
거제물이니,낱말,
건져내시고,낱말,
건지셨도다,낱말,
것들에게는,낱말,
것임이니라,낱말,
게르솜이라,낱말,
게으르므로,낱말,
경배하니라,낱말,
계실지로다,낱말,
고의적으로,낱말,
광주리에서,낱말,
구별하리니,낱말,
구별하심이,낱말,
구분하리라,낱말,
구원하셨다,낱말,
구원하시매,낱말,
구원하심을,낱말,
구하였더라,낱말,
국민에게도,낱말,
규례이니라,낱말,
그것들에게,낱말,
그것에다가,낱말,
그들에게도,낱말,
그들에게로,낱말,
그들에게서,낱말,
그러하리라,낱말,
그루터기를,낱말,
기둥머리와,낱말,
기록원들을,낱말,
기록원들이,낱말,
기억하노라,낱말,
기억하소서,낱말,
깨뜨리니라,낱말,
꿰매었으며,낱말,
끊어지리니,낱말,
끊어지리라,낱말,
나가려니와,낱말,
나갔음이라,낱말,
나누려니와,낱말,
나오기까지,낱말,
나왔나이다,낱말,
나왔음이라,낱말,
나타나더라,낱말,
나타났으나,낱말,
날것으로나,낱말,
남편이로다,낱말,
납폐금으로,낱말,
내려오는데,낱말,
내리시리라,낱말,
내보내리라,낱말,
내셨음이니,낱말,
내어나거든,낱말,
내일이니라,낱말,
너희에게는,낱말,
너희에게로,낱말,
넓적다리를,낱말,
넘어가리니,낱말,
녹주옥이요,낱말,
놋이었더라,낱말,
높이리로다,낱말,
누구니이까,낱말,
누구이기에,낱말,
늘어뜨리고,낱말,
다스리더니,낱말,
대속하리니,낱말,
대속하리라,낱말,
대속할지며,낱말,
던질지니라,낱말,
도둑질하여,낱말,
도둑질하지,낱말,
돌려보내라,낱말,
돌림병으로,낱말,
돌아가거든,낱말,
돌아가는데,낱말,
돌아오느냐,낱말,
동거하기를,낱말,
동일하니라,낱말,
되었느니라,낱말,
되었었은즉,낱말,
되었으므로,낱말,
되었음이라,낱말,
두려움이라,낱말,
두려워하는,낱말,
두려워하며,낱말,
두려워하여,낱말,
두려워하지,낱말,
드릴지니라,낱말,
들어가리니,낱말,
들여놓으라,낱말,
들으리이까,낱말,
들으리이다,낱말,
등잔대에서,낱말,
떠나려니와,낱말,
떨기나무가,낱말,
떨기나무에,낱말,
르비딤에서,낱말,
르우엘에게,낱말,
마술사들을,낱말,
만들었더라,낱말,
만들었으니,낱말,
만들었으되,낱말,
만들었으며,낱말,
만들지니라,낱말,
많아졌거늘,낱말,
말씀하소서,낱말,
말씀하시니,낱말,
말씀하시던,낱말,
말씀하시되,낱말,
말씀하시며,낱말,
말씀하시지,낱말,
말씀하심과,낱말,
말하리이까,낱말,
맞이하였고,낱말,
맹렬하므로,낱말,
먹었으므로,낱말,
먹였나이다,낱말,
먹을지니라,낱말,
메추라기가,낱말,
면제하지는,낱말,
면하려니와,낱말,
멸할지니라,낱말,
명령하기를,낱말,
명령하시는,낱말,
모세에게로,낱말,
모세에게서,낱말,
모세에게와,낱말,
못하리이다,낱말,
못하였더라,낱말,
못할지니라,낱말,
못함이니라,낱말,
무엇이라고,낱말,
무찌르니라,낱말,
묵혀두어서,낱말,
물러갔더니,낱말,
미디안에서,낱말,
바닷가에서,낱말,
바로에게로,낱말,
바로에게서,낱말,
바칠지니라,낱말,
받으려니와,낱말,
받을지니라,낱말,
받침이니라,낱말,
밭에서부터,낱말,
배부르리니,낱말,
백성에게는,낱말,
백성에게로,낱말,
백성에게서,낱말,
백성이로다,낱말,
범하였도다,낱말,
베푸느니라,낱말,
베푸느리라,낱말,
보내겠느냐,낱말,
보내었는가,낱말,
보석이니라,낱말,
보시옵소서,낱말,
보았느니라,낱말,
보았으므로,낱말,
보응하리라,낱말,
보일지니라,낱말,
부르시니라,낱말,
부르짖느냐,낱말,
부르짖으니,낱말,
부르짖으면,낱말,
부르짖음을,낱말,
부르짖음이,낱말,
부릴지니라,낱말,
분깃이니라,낱말,
분부하소서,낱말,
붙일지니라,낱말,
비느하스를,낱말,
사람들에게,낱말,
사람에게나,낱말,
사람에게로,낱말,
사르니이다,낱말,
사이사이에,낱말,
산꼭대기에,낱말,
산에서부터,낱말,
산파들에게,낱말,
삼으시려고,낱말,
삼켰나이다,낱말,
상달된지라,낱말,
상대편에게,낱말,
상하였으나,낱말,
생겼음이라,낱말,
선포하리라,낱말,
선포하시되,낱말,
선포하실새,낱말,
세겔씩이라,낱말,
세울지니라,낱말,
속바지들을,낱말,
속죄제니라,낱말,
속하였나니,낱말,
손가락으로,낱말,
수송아지를,낱말,
순간이라도,낱말,
쉬었음이라,낱말,
스러졌더라,낱말,
시험하느냐,낱말,
시험하리라,낱말,
시험하실새,낱말,
싫어하리라,낱말,
심판들로써,낱말,
심판하리라,낱말,
십오일이라,낱말,
싸우는지라,낱말,
싸우시리니,낱말,
아니니이까,낱말,
아니하거든,낱말,
아니하느냐,낱말,
아니하는고,낱말,
아니하니라,낱말,
아니하다가,낱말,
아니하더냐,낱말,
아니하도다,낱말,
아니하도록,낱말,
아니하려면,낱말,
아니하리니,낱말,
아니하리라,낱말,
아니하므로,낱말,
아니하셨고,낱말,
아니하셨다,낱말,
아니하여도,낱말,
아니하였고,낱말,
아니한지라,낱말,
아니할지라,낱말,
아들들에게,낱말,
아들에게로,낱말,
아들이거든,낱말,
아론에게로,낱말,
아버지에게,낱말,
아브라함과,낱말,
아브라함의,낱말,
아히사막의,낱말,
안수할지며,낱말,
안식일에는,낱말,
안식일이니,낱말,
안식일이라,낱말,
안식일인즉,낱말,
안식하니라,낱말,
않을지라도,낱말,
암미나답의,낱말,
양쪽고리에,낱말,
어깨받이를,낱말,
어깨받이에,낱말,
어깨받이의,낱말,
어깨사이에,낱말,
어른들이라,낱말,
엄하였더라,낱말,
없었음이며,낱말,
없음이니라,낱말,
엉기니이다,낱말,
엎드러짐을,낱말,
에바이더라,낱말,
엘르아살과,낱말,
엘르아살은,낱말,
엘리세바를,낱말,
여드레만에,낱말,
여호수아가,낱말,
여호수아는,낱말,
여호수아와,낱말,
여호수아의,낱말,
여호와께로,낱말,
여호와께서,낱말,
여호와니라,낱말,
여호와로는,낱말,
여호와로서,낱말,
여호와에서,낱말,
연결하였고,낱말,
연결할지며,낱말,
열어두거나,낱말,
오십부장과,낱말,
오홀리압과,낱말,
오홀리압은,낱말,
오홀리압을,낱말,
오홀리압이,낱말,
올라가노니,낱말,
요술사들도,낱말,
용서하리라,낱말,
우렛소리가,낱말,
우렛소리와,낱말,
웃시엘이요,낱말,
원망하느냐,낱말,
위함이니라,낱말,
의로우시고,낱말,
이기셨도다,낱말,
이러하니라,낱말,
이루었더라,낱말,
이르기까지,낱말,
이르렀더니,낱말,
이르시기를,낱말,
이름으로도,낱말,
이방인에게,낱말,
이스라엘과,낱말,
이스라엘아,낱말,
이스라엘은,낱말,
이스라엘을,낱말,
이스라엘의,낱말,
이스라엘이,낱말,
이웃들에게,낱말,
인도하시고,낱말,
인도하시되,낱말,
인도하시매,낱말,
일으키시매,낱말,
임하셨은즉,낱말,
입었사오면,낱말,
입을지니라,낱말,
있으리이다,낱말,
있을지니라,낱말,
있음이니라,낱말,
자기들에게,낱말,
자기에게서,낱말,
자손들에게,낱말,
자손에게는,낱말,
자손에게서,낱말,
자수정이요,낱말,
자임이니라,낱말,
잠겼나이다,낱말,
장도들에게,낱말,
장자까지와,낱말,
장자로부터,낱말,
재산임이라,낱말,
재판관으로,낱말,
재판하더라,낱말,
전무후무한,낱말,
전염병이나,낱말,
전할지니라,낱말,
절일이니라,낱말,
정하겠노라,낱말,
제사장들과,낱말,
제사장에게,낱말,
조각목으로,낱말,
조롱거리가,낱말,
조상들에게,낱말,
죽었더라면,낱말,
죽이려느냐,낱말,
죽일지니라,낱말,
준비할지니,낱말,
지나간지라,낱말,
지을지니라,낱말,
지킬지니라,낱말,
지휘관들이,낱말,
진멸하려는,낱말,
진멸하리니,낱말,
짐승에게나,낱말,
쫓겨나니라,낱말,
쫓겨나므로,낱말,
쫓아내리니,낱말,
쫓아내리라,낱말,
쫓아낼지라,낱말,
찍을지어다,낱말,
찬송하리니,낱말,
청명하더라,낱말,
쳐죽이거나,낱말,
취하였더라,낱말,
퍼져나가니,낱말,
포도원에서,낱말,
피었으므로,낱말,
하나님께서,낱말,
하나님으로,낱말,
하나님이니,낱말,
하나님이라,낱말,
하나님인즉,낱말,
하늘로부터,낱말,
하셨나이까,낱말,
하셨나이다,낱말,
하셨느니라,낱말,
하셨사온즉,낱말,
하셨으므로,낱말,
하셨음이라,낱말,
하시나이까,낱말,
하시나이다,낱말,
하심이니라,낱말,
하였느니라,낱말,
하였음이라,낱말,
행하리이다,낱말,
행하심으로,낱말,
행하였더라,낱말,
행하였으나,낱말,
행하였으며,낱말,
행하였음과,낱말,
행할지니라,낱말,
향하였더라,낱말,
허락하소서,낱말,
허락하시면,낱말,
형제들에게,낱말,
회복된지라,낱말,
흑암이리라,낱말,
히브리인의,낱말,
가까울지라도,낱말,
가운데로부터,낱말,
가져왔으므로,낱말,
간수하였으나,낱말,
간직하였다가,낱말,
강림하심이라,낱말,
개씩이었더라,낱말,
거절하는도다,낱말,
거제물이니라,낱말,
경배하였더라,낱말,
계산하였으며,낱말,
광야에서부터,낱말,
구원이시로다,낱말,
권능이니이다,낱말,
그리할지니라,낱말,
기록원들에게,낱말,
기록하셨더라,낱말,
기어오르리라,낱말,
기억하셨더라,낱말,
나아갈지니라,낱말,
나왔음이니라,낱말,
나타나셨은즉,낱말,
나타나시니라,낱말,
낙담하나이다,낱말,
내셨음이니라,낱말,
내었음이니라,낱말,
넓적다리까지,낱말,
놓아줄지니라,낱말,
다스리시도다,낱말,
다투었음이요,낱말,
대답하시더라,낱말,
대로하였더라,낱말,
대속할지니라,낱말,
던지겠나이다,낱말,
돌아오기까지,낱말,
동행하옵소서,낱말,
되돌아왔더라,낱말,
두려워하더니,낱말,
들어가기까지,낱말,
들어오는지라,낱말,
들으셨느니라,낱말,
들으셨음이라,낱말,
때문이었더라,낱말,
만들었사오니,낱말,
말미암음이라,낱말,
말씀하시기를,낱말,
말하였거니와,낱말,
말하였음으로,낱말,
맹세하시기를,낱말,
명령하시기를,낱말,
몰아넣으시니,낱말,
못하겠으므로,낱말,
못하시나이까,낱말,
못함이니이다,낱말,
배불리시리니,낱말,
배상하려니와,낱말,
배상할지니라,낱말,
백성이니이다,낱말,
범죄하였노라,낱말,
범하였나이다,낱말,
보내셨나이까,낱말,
본토인에게나,낱말,
부당하니이다,낱말,
부르짖었더니,낱말,
부수시니이다,낱말,
부패하였도다,낱말,
불어들인지라,낱말,
사하시옵소서,낱말,
산꼭대기에서,낱말,
삼천오백오십,낱말,
성소로소이다,낱말,
세웠음이니라,낱말,
속죄할지니라,낱말,
쉬었음이니라,낱말,
슬프도소이다,낱말,
심으시리이다,낱말,
아니하겠노라,낱말,
아니하겠느냐,낱말,
아니하는지라,낱말,
아니하려느냐,낱말,
아니하려니와,낱말,
아니하리이까,낱말,
아니하리이다,낱말,
아니하셨으니,낱말,
아니하시니라,낱말,
아니하시오면,낱말,
아니하였거든,낱말,
아니하였느냐,낱말,
아니하였다고,낱말,
아니하였더라,낱말,
아니하였으니,낱말,
아니하였으며,낱말,
아니하였으면,낱말,
아니할지니라,낱말,
아래에서부터,낱말,
아론이었더라,낱말,
아뢰었으므로,낱말,
아버지로부터,낱말,
아비아삽이니,낱말,
애굽으로부터,낱말,
언약하였더니,낱말,
엎으시니이다,낱말,
엘리에셀이라,낱말,
여호수아에게,낱말,
여호와께서는,낱말,
여호와에게로,낱말,
여호와이니라,낱말,
여호와임이라,낱말,
연결되었으며,낱말,
열나흗날까지,낱말,
염려함이니라,낱말,
영광스러우며,낱말,
완악하게한즉,낱말,
외국인에게는,낱말,
유교물이든지,낱말,
유월절이니라,낱말,
이드로에게로,낱말,
이르기까지는,낱말,
이름이시로다,낱말,
이스라엘에게,낱말,
이스라엘에서,낱말,
인도하였음을,낱말,
인자하심으로,낱말,
장가들었으면,낱말,
장가들지라도,낱말,
재판장에게로,낱말,
재판하느라고,낱말,
저장함이니라,낱말,
제단에서라도,낱말,
제사장들에게,낱말,
죽이셨으므로,낱말,
준행하리이다,낱말,
지팡이니이다,낱말,
차지할지니라,낱말,
찬송하리로다,낱말,
찾아오시리니,낱말,
천칠백칠십오,낱말,
축복하였더라,낱말,
타국인이든지,낱말,
탄로되었도다,낱말,
통과하기까지,낱말,
판단하시기를,낱말,
하나님께서도,낱말,
하나님이니라,낱말,
하나님이시니,낱말,
하였음이니라,낱말,
하였음이더라,낱말,
허리에서부터,낱말,
형제들에게로,낱말,
홍해에서부터,낱말,
황폐하였더라,낱말,
희생제물들을,낱말,
,,
,,
,,
르우벤과 시므온과 레위와 유다와,문장,하
잇사갈과 스볼론과 베냐민과,문장,하
단과 납달리와 갓과 아셀이요,문장,하
야곱의 허리에서 나온 사람이,문장,하
온 땅에 가득하게 되었더라,문장,하
우리보다 많고 강하도다,문장,하
감독들을 그들 위에 세우고,문장,하
그 시키는 일이 모두 엄하였더라,문장,하
이같이 남자 아기들을 살렸느냐,문장,하
그들의 집안을 흥왕하게 하신지라,문장,하
석 달 동안 그를 숨겼으나,문장,하
더 숨길 수 없게 되매 그를 위하여,문장,하
시녀를 보내어 가져다가,문장,하
아기에게 젖을 먹이게 하리이까,문장,하
바로의 딸이 그에게 이르되 가라,문장,하
아기를 데려다가 젖을 먹이더니,문장,하
이르되 일이 탄로되었도다,문장,하
하루는 우물 곁에 앉았더라,문장,하
와서 물을 길어 구유에 채우고,문장,하
목자들이 와서 그들을 쫓는지라,문장,하
이같이 속히 돌아오느냐,문장,하
그들이 이르되 한 애굽 사람이,문장,하
물을 길어 양 떼에게 먹였나이다,문장,하
여러 해 후에 애굽 왕은 죽었고,문장,하
그가 보니 떨기나무에 불이,문장,하
그가 이르되 내가 여기 있나이다,문장,하
젖과 꿀이 흐르는 땅 곧 가나안 족속,문장,하
자손을 애굽에서 인도하여,문장,하
이르기를 너희의 조상의 하나님이,문장,하
이삭과 야곱의 하나님이,문장,하
당한 일을 확실히 보았노라,문장,하
그들이 네 말을 들으리니,문장,하
후에야 그가 너희를 보내리라,문장,하
은 패물과 금 패물과 의복을 구하여,문장,하
모세가 뱀 앞에서 피하매,문장,하
이르시되 네 손을 다시 품에 넣으라,문장,하
본래의 살로 되돌아왔더라,문장,하
그들이 이 두 이적을 믿지 아니하며,문장,하
모세가 여호와께 아뢰되 오 주여,문장,하
명령하신 후에도 역시 그러하니,문장,하
되게 하였느냐 나 여호와가 아니냐,문장,하
여호와께서 모세를 향하여 노하여,문장,하
이르시되 레위 사람 네 형 아론이,문장,하
그가 너를 만나러 나오나니,문장,하
아직 살아 있는지 알아보려 하오니,문장,하
목숨을 노리던 자가 다 죽었 느니라,문장,하
하여도 네가 보내 주기를 거절하니,문장,하
함은 할례 때문이었더라,문장,하
이적을 아론에게 알리니라,문장,하
그 백성 앞에서 이적을 행하니,문장,하
말씀하시기를 내 백성을 보내라,문장,하
이스라엘을 보내지 아니하리라,문장,하
치실까 두려워하나이다,문장,하
그들이 가서 스스로 짚을 줍게 하라,문장,하
그들로 거짓말을 듣지 않게 하라,문장,하
그 날의 일을 그 날에 마치라 하며,문장,하
바로의 감독들이 자기들이,문장,하
이르되 너희가 어찌하여,문장,하
채우지 아니하였느냐 하니라,문장,하
판단하시기를 원하노라,문장,하
나의 언약을 기억하노라,문장,하
그들의 노역에서 너희를 건지며,문장,하
여호와인 줄 너희가 알지라,문장,하
들어가서 애굽 왕 바로에게 말하여,문장,하
이들은 르우벤의 족장이요,문장,하
가나안 여인의 아들 사울이니,문장,하
이들은 시므온의 가족이요,문장,하
고핫의 나이는 백삼십삼 세였으며,문장,하
그는 아론과 모세를 낳았으며,문장,하
아론은 암미나답의 딸 나손의 누이,문장,하
엘리세바를 아내로 맞이하였고,문장,하
바로가 어찌 나의 말을 들으리이까,문장,하
내가 바로의 마음을 완악하게 하고,문장,하
뻗쳐 여러 큰 심판을 내리고,문장,하
아론은 팔십삼 세였더라,문장,하
하라 그것이 뱀이 되리라,문장,하
그들의 요술로 그와 같이,문장,하
각 사람이 지팡이를 던지매 뱀이,문장,하
여호와의 말씀과 같더라,문장,하
백성 보내기를 거절하는도다,문장,하
아침에 너는 바로에게로 가라 보라,문장,하
그가 물 있는 곳으로 나오리니,문장,하
너는 나일 강 가에 서서 그를 맞으며,문장,하
그 뱀 되었던 지팡이를 손에 잡고,문장,하
여호와가 이같이 이르노니,문장,하
하라 그것들이 피가 되리니,문장,하
바로가 돌이켜 궁으로 들어가고,문장,하
파서 마실 물을 구하였더라,문장,하
그들이 나를 섬길 것이니라,문장,하
애굽 땅에 올라오게 하라 할지니라,문장,하
좋을는지 내게 분부하소서,문장,하
강에만 있으리이다 하고,문장,하
모세가 여호와께 간구하매,문장,하
여호와께서 모세의 말대로 하시니,문장,하
그들의 말을 듣지 아니하였으니,문장,하
여호와께서 말씀하신 것과 같더라,문장,하
지팡이를 들어 땅의 티끌을 치라,문장,하
이가 사람과 가축에게 생긴지라,문장,하
하였으나 바로의 마음이,문장,하
사는 땅에도 그러하리라,문장,하
있으리라 하셨다 하라 하시고,문장,하
여호와께서 그와 같이 하시니,문장,하
하나도 남지 아니하였더라,문장,하
그 백성을 보내지 아니하였더라,문장,하
심한 돌림병이 있을 것이며,문장,하
땅에서 이 일을 행하리라 하시더니,문장,하
그 재가 애굽 온 땅의 티끌이,문장,하
그들이 화덕의 재를 가지고,문장,하
여호와의 말씀에 내 백성을 보내라,문장,하
세상에서 끊어졌을 것이나,문장,하
가축을 들에 그대로 두었더라,문장,하
손을 들어 애굽 전국에 우박이,문장,하
불을 내려 땅에 달리게 하시니라,문장,하
들의 모든 나무를 꺾었으되,문장,하
이번은 내가 범죄하였노라,문장,하
그러나 왕과 왕의 신하들이,문장,하
비가 땅에 내리지 아니하리라,문장,하
바로의 마음이 완악하여,문장,하
표징을 그들 중에 보이기 위함이며,문장,하
너희는 내가 여호와인 줄을 알리라,문장,하
아니하겠느냐 내 백성을 보내라,문장,하
그들이 나를 섬길 것이라,문장,하
경내에 들어가게 하리니,문장,하
이는 네 아버지와 네 조상이 이,문장,하
하소서 왕은 아직도 애굽이,문장,하
망한 줄을 알지 못하시나이까 하고,문장,하
남녀 노소와 양과 소를 데리고,문장,하
메뚜기를 애굽 땅에 올라오게 하여,문장,하
일으켜 온 낮과 온 밤에 불게 하시니,문장,하
여호와와 너희에게 죄를 지었으니,문장,하
너희의 하나님 여호와께 구하여 이,문장,하
죽음만은 내게서 떠나게 하라,문장,하
곧 더듬을 만한 흑암이리라,문장,하
삼 일 동안 애굽 온 땅에 있어서,문장,하
거주하는 곳에는 빛이 있었더라,문장,하
너희의 양과 소는 머물러 두고,문장,하
번제물을 우리에게 주어야 하겠고,문장,하
섬길는지 알지 못함이니이다 하나,문장,하
보내기를 기뻐하지 아니하고,문장,하
아주 위대하게 보였더라,문장,하
나라에서 보내지 아니하였더라,문장,하
날것으로나 물에 삶아서 먹지 말고,문장,하
여호와의 유월절이니라,문장,하
너희에게 내려 멸하지 아니하리라,문장,하
너희는 이 날을 기념하여,문장,하
이스라엘에서 끊어지리라,문장,하
각자의 먹을 것만 갖출 것이니라,문장,하
너희는 무교절을 지키라 이,문장,하
이스라엘 회중에서 끊어지리니,문장,하
인방과 좌우 설주에 뿌리고,문장,하
여호와께서 그 문을 넘으시고,문장,하
명령하신 대로 행 하니라,문장,하
애굽에 큰 부르짖음이 있었으니,문장,하
