내용,종류,수준
동생들을,낱말,
동생들이,낱말,
동생에게,낱말,
동안이나,낱말,
동침하지,낱말,
동편에서,낱말,
동행하고,낱말,
되겠느냐,낱말,
되느니라,낱말,
되리이까,낱말,
되었나니,낱말,
되었다고,낱말,
되었더라,낱말,
되었으니,낱말,
되었으되,낱말,
될지니라,낱말,
될지어다,낱말,
두드리는,낱말,
두드리라,낱말,
두었더니,낱말,
드러나지,낱말,
드러내지,낱말,
드리니라,낱말,
듣겠으나,낱말,
들레지도,낱말,
들어가게,낱말,
들어가고,낱말,
들어가는,낱말,
들어가니,낱말,
들어가던,낱말,
들어가라,낱말,
들어가려,낱말,
들어가사,낱말,
들어가서,낱말,
들어가지,낱말,
들어오실,낱말,
들어올새,낱말,
들었도다,낱말,
들었으나,낱말,
들으려고,낱말,
들으시고,낱말,
들음으로,낱말,
들이지도,낱말,
등불이니,낱말,
따겠느냐,낱말,
따라오라,낱말,
따라오며,낱말,
따랐더니,낱말,
따르거늘,낱말,
따르니라,낱말,
따르더라,낱말,
땅에서도,낱말,
땅으로도,낱말,
때로부터,낱말,
떠나가고,낱말,
떠나가라,낱말,
떠났더니,낱말,
떡덩이가,낱말,
떡으로만,낱말,
떨어지는,낱말,
떨어지매,낱말,
떨어지며,낱말,
떨어지면,낱말,
떨어지지,낱말,
뜰에까지,낱말,
뜻이니라,낱말,
라마에서,낱말,
룻에게서,낱말,
마귀에게,낱말,
마땅하지,낱말,
마른지라,낱말,
마리보다,낱말,
마리아가,낱말,
마리아와,낱말,
마리아의,낱말,
마시고자,낱말,
마시려는,낱말,
마시옵고,낱말,
마시지도,낱말,
마옵소서,낱말,
마음에는,낱말,
마음에서,낱말,
마음으로,낱말,
마치시고,낱말,
마치시매,낱말,
만나려고,낱말,
만지시니,낱말,
만지시며,낱말,
많으니라,낱말,
많으므로,낱말,
많으시니,낱말,
말미암아,낱말,
말소리가,낱말,
말씀으로,낱말,
말씀하되,낱말,
말씀하신,낱말,
말씀하실,낱말,
말씀하여,낱말,
말씀하지,낱말,
말지어다,낱말,
말하거늘,낱말,
말하기는,낱말,
말하기를,낱말,
말하노니,낱말,
말하니라,낱말,
말하려고,낱말,
말함이라,낱말,
맛보시고,낱말,
맡겼다가,낱말,
맡기리니,낱말,
맡기리라,낱말,
매매하는,낱말,
맷돌질을,낱말,
맹세하게,낱말,
맹세하고,낱말,
맹세하는,낱말,
맹세하면,낱말,
맹세하여,낱말,
맹세하지,낱말,
맹인들이,낱말,
머리로도,낱말,
머릿돌이,낱말,
먹나이다,낱말,
먹어서는,낱말,
메뚜기와,낱말,
며느리가,낱말,
면하리라,낱말,
멸망으로,낱말,
멸하실수,낱말,
명령하여,낱말,
명절에는,낱말,
명하기를,낱말,
명하소서,낱말,
모독하는,낱말,
모르나니,낱말,
모였는데,낱말,
모욕하고,낱말,
모욕하여,낱말,
모으리라,낱말,
모음같이,낱말,
모퉁이의,낱말,
목마르신,낱말,
몸이니라,낱말,
못하거늘,낱말,
못하겠고,낱말,
못하나니,낱말,
못하노라,낱말,
못하느냐,낱말,
못하더니,낱말,
못하리라,낱말,
못하시고,낱말,
못하여서,낱말,
못하였고,낱말,
무교절의,낱말,
무너지지,낱말,
무너짐이,낱말,
무덤들이,낱말,
무덤에서,낱말,
무리들이,낱말,
무리에게,낱말,
무서움과,낱말,
무엇으로,낱말,
무엇이냐,낱말,
무엇인지,낱말,
무죄하니,낱말,
무화과를,낱말,
문안하면,낱말,
물고기를,낱말,
물러가라,낱말,
물러가서,낱말,
물으리니,낱말,
물으시되,낱말,
므낫세는,낱말,
므낫세를,낱말,
미련하고,낱말,
미워하고,낱말,
미워하라,낱말,
민족에게,낱말,
믿겠노라,낱말,
믿었으며,낱말,
믿음대로,낱말,
바구니며,낱말,
바구니에,낱말,
바늘귀로,낱말,
바닷가에,낱말,
바돌로매,낱말,
바라갸의,낱말,
바라리라,낱말,
바라바냐,낱말,
바라바는,낱말,
바라바라,낱말,
바라바를,낱말,
바라보고,낱말,
바리새인,낱말,
박사들을,낱말,
박사들이,낱말,
박으려고,낱말,
박해하고,낱말,
반대하는,낱말,
받았으니,낱말,
받으니라,낱말,
받으려고,낱말,
받으리니,낱말,
받으리라,낱말,
받으시고,낱말,
받은지라,낱말,
받을진대,낱말,
발견하매,낱말,
밤낮으로,낱말,
방탕으로,낱말,
배낭이나,낱말,
백부장과,낱말,
백부장이,낱말,
백성들의,낱말,
백성에게,낱말,
백합화가,낱말,
버려둠을,낱말,
버렸도다,낱말,
버리리라,낱말,
버림받은,낱말,
번역한즉,낱말,
번이더냐,낱말,
범죄하게,낱말,
범하거든,낱말,
범하느냐,낱말,
범하여도,낱말,
베다니에,낱말,
베드로가,낱말,
베드로라,낱말,
베드로와,낱말,
베드로의,낱말,
베레스는,낱말,
베레스와,낱말,
벳바게에,낱말,
벳새다야,낱말,
변형되사,낱말,
병들었을,낱말,
보내노니,낱말,
보내리니,낱말,
보내리라,낱말,
보내소서,낱말,
보내시게,낱말,
보내시고,낱말,
보내시며,낱말,
보내심을,낱말,
보배합을,낱말,
보시더니,낱말,
보아스는,낱말,
보아스를,낱말,
보이거늘,낱말,
보이겠고,낱말,
보이고자,낱말,
보이기를,낱말,
보이니라,낱말,
보이려고,낱말,
볼지어다,낱말,
뵈오리라,낱말,
부드러운,낱말,
부딪치되,낱말,
부딪치매,낱말,
부딪치지,낱말,
부르시니,낱말,
부인하고,낱말,
부인하면,낱말,
부인하여,낱말,
부인하지,낱말,
부족할까,낱말,
분개하여,낱말,
분부대로,낱말,
분이시니,낱말,
분쟁하는,낱말,
불러다가,낱말,
불사르게,낱말,
불사르고,낱말,
불화하게,낱말,
붙였더라,낱말,
비롯하여,낱말,
비방이니,낱말,
비방하는,낱말,
비웃더라,낱말,
비유할까,낱말,
비추시며,낱말,
비판으로,낱말,
비판하는,낱말,
비판하지,낱말,
빌라도가,낱말,
빛나리라,낱말,
빠졌으면,낱말,
빠지리라,낱말,
빼앗기고,낱말,
빼앗나니,낱말,
뿐이니라,낱말,
사가랴의,낱말,
사느니라,낱말,
사람과만,낱말,
사람들은,낱말,
사람들을,낱말,
사람들의,낱말,
사람들이,낱말,
사람마다,낱말,
사람에게,낱말,
사람으로,낱말,
사람이냐,낱말,
사람이라,낱말,
사람이요,낱말,
사랑하고,낱말,
사랑하는,낱말,
사랑하라,낱말,
사랑하며,낱말,
사랑하면,낱말,
사로잡혀,낱말,
사박다니,낱말,
사방에서,낱말,
사업하러,낱말,
사이에서,낱말,
사자들을,낱말,
사하심을,낱말,
사화하라,낱말,
사흘까지,낱말,
사흘이매,낱말,
살아나기,낱말,
살아나며,낱말,
살아나야,낱말,
살아났다,낱말,
살인하면,낱말,
살인하지,낱말,
삼가라고,낱말,
삼았으니,낱말,
상관이냐,낱말,
상당하게,낱말,
상대하여,낱말,
상속자가,낱말,
상속자니,낱말,
상속자를,낱말,
상의하고,낱말,
상전보다,낱말,
새끼들아,낱말,
생각나서,낱말,
생각에는,낱말,
생각하여,낱말,
생각하지,낱말,
생명으로,낱말,
서겠느냐,낱말,
서기관과,낱말,
서기관이,낱말,
서로부터,낱말,
서편까지,낱말,
선생보다,낱말,
선인에게,낱말,
선지자가,낱말,
선지자로,낱말,
선지자를,낱말,
선지자와,낱말,
선지자의,낱말,
선하므로,낱말,
설명하여,낱말,
성령에게,낱말,
성령으로,낱말,
성임이요,낱말,
성전고에,낱말,
성전보다,낱말,
성전에서,낱말,
성전으로,낱말,
성전이냐,낱말,
성하더라,낱말,
성하므로,낱말,
세대에게,낱말,
세리들과,낱말,
세마포로,낱말,
세베대와,낱말,
세베대의,낱말,
세상에서,낱말,
세상이요,낱말,
세우리니,낱말,
세우시고,낱말,
소금이니,낱말,
소녀에게,낱말,
소돔에서,낱말,
소동하여,낱말,
소리질러,낱말,
소원대로,낱말,
손님들을,낱말,
손님들이,낱말,
솔로몬은,낱말,
솔로몬을,낱말,
솔로몬의,낱말,
수고하고,낱말,
수고하며,낱말,
수리아에,낱말,
순결하라,낱말,
숨겨지지,낱말,
숨기시고,낱말,
쉬우니라,낱말,
쉬우리라,낱말,
쉽겠느냐,낱말,
스불론과,낱말,
슬퍼하며,낱말,
슬퍼하사,낱말,
시간밖에,낱말,
시돈에서,낱말,
시몬이란,낱말,
시인하면,낱말,
시작하여,낱말,
시장에서,낱말,
시장하여,낱말,
시험하는,낱말,
시험하여,낱말,
시험하지,낱말,
식구리라,낱말,
신뢰하니,낱말,
실족하게,낱말,
실족하지,낱말,
싫소이다,낱말,
심으시지,낱말,
심판하여,낱말,
심하니라,낱말,
십일조는,낱말,
십자가를,낱말,
십자가에,낱말,
쏟아지고,낱말,
쓰시겠다,낱말,
아궁이에,낱말,
아내에게,낱말,
아느니라,낱말,
아니가고,낱말,
아니니라,낱말,
아니지요,낱말,
아니하고,낱말,
아니하냐,낱말,
아니하는,낱말,
아니하니,낱말,
아니하되,낱말,
아니하매,낱말,
아니하며,낱말,
아니하면,낱말,
아들들은,낱말,
아들들을,낱말,
아들들의,낱말,
아들에게,낱말,
아들이나,낱말,
아들이라,낱말,
아들이여,낱말,
아들이요,낱말,
아래까지,낱말,
아래에도,낱말,
아뢰니라,낱말,
아름다운,낱말,
아름답게,낱말,
아무에게,낱말,
아버지께,낱말,
아버지나,낱말,
아버지는,낱말,
아버지라,낱말,
아버지를,낱말,
아버지만,낱말,
아버지여,낱말,
아버지와,낱말,
아버지의,낱말,
아비야는,낱말,
아비야를,낱말,
아비훗은,낱말,
아비훗을,낱말,
아소르는,낱말,
아소르를,낱말,
아이들과,낱말,
아이들을,낱말,
아이들이,낱말,
아직까지,낱말,
아하스는,낱말,
아하스를,낱말,
아흔아홉,낱말,
안드레가,낱말,
안드레와,낱말,
안수하고,낱말,
안식일에,낱말,
안식일의,낱말,
안식일이,낱말,
안심하라,낱말,
안으로는,낱말,
앉았는데,낱말,
앉았다가,낱말,
앉았더니,낱말,
앉았더라,낱말,
앉았으니,낱말,
앉으리니,낱말,
앉으셨을,낱말,
앉으시고,낱말,
앉으시니,낱말,
앉으시매,낱말,
앉히시고,낱말,
않겠느냐,낱말,
않고서야,낱말,
않음으로,낱말,
알거니와,낱말,
알려지지,낱말,
알리려고,낱말,
알아보고,낱말,
알았느냐,낱말,
알았더니,낱말,
알패오의,낱말,
앎이더라,낱말,
앞문까지,낱말,
애곡하는,낱말,
애굽에서,낱말,
애굽으로,낱말,
애통하는,낱말,
야고보와,낱말,
약속하여,낱말,
약하도다,낱말,
약혼하고,낱말,
양에게로,낱말,
어두우면,낱말,
어떠하냐,낱말,
어떠한지,낱말,
어리석은,낱말,
어머니가,낱말,
어머니는,낱말,
어머니도,낱말,
어머니를,낱말,
어머니며,낱말,
어머니와,낱말,
어머니의,낱말,
어찌하여,낱말,
어찜이냐,낱말,
얻느니라,낱말,
얻으니라,낱말,
얻으리니,낱말,
얻으리라,낱말,
없거니와,낱말,
없느니라,낱말,
없는지라,낱말,
없어지고,낱말,
없어지기,낱말,
없어지지,낱말,
없으리라,낱말,
없으므로,낱말,
없으시니,낱말,
없음으로,낱말,
없음이라,낱말,
엎으시고,낱말,
에워싸는,낱말,
엘리야가,낱말,
엘리야를,낱말,
엘리웃은,낱말,
엘리웃을,낱말,
여고냐는,낱말,
여고냐와,낱말,
여기거늘,낱말,
여기노라,낱말,
여기므로,낱말,
여기소서,낱말,
여기시니,낱말,
여김이라,낱말,
여자들이,낱말,
여자에게,낱말,
여짜오되,낱말,
열병으로,낱말,
염려하라,낱말,
염려하여,낱말,
염려하지,낱말,
영광으로,낱말,
영원토록,낱말,
영접하는,낱말,
영접하면,낱말,
영접하지,낱말,
예물이냐,낱말,
예수께로,낱말,
예수께서,낱말,
예수이신,낱말,
오늘까지,낱말,
오르시매,낱말,
오른손에,낱말,
오른손이,낱말,
오른편에,낱말,
옥리에게,낱말,
온유하고,낱말,
온전하게,낱말,
온전하라,낱말,
올라가려,낱말,
옮겨지라,낱말,
옳소이다,낱말,
옳으니라,낱말,
완전하게,낱말,
왔느니라,낱말,
왕이로다,낱말,
외식하는,낱말,
외에서는,낱말,
요나보다,낱말,
요셉에게,낱말,
요셉이라,낱말,
요시야는,낱말,
요시야를,낱말,
요한보다,낱말,
요한에게,낱말,
요한이라,낱말,
욕하더라,낱말,
용납하고,낱말,
용서하면,낱말,
용서하여,낱말,
용서하지,낱말,
우리야의,낱말,
우리에게,낱말,
움직이려,낱말,
웃시야는,낱말,
웃시야를,낱말,
원망들을,낱말,
원망하여,낱말,
원이로되,낱말,
원하노니,낱말,
원하느냐,낱말,
원하시면,낱말,
위로부터,낱말,
윗자리와,낱말,
유대인의,낱말,
유령이라,낱말,
유월절을,낱말,
유익하게,낱말,
유익하며,낱말,
육지에서,낱말,
율법사가,낱말,
율법에서,낱말,
율법이나,낱말,
율법이요,낱말,
은밀하게,낱말,
음식보다,낱말,
의논하고,낱말,
의논하되,낱말,
의논하여,낱말,
의복보다,낱말,
의심하는,낱말,
의심하지,낱말,
의인들은,낱말,
의인들의,낱말,
의인들이,낱말,
의지하여,낱말,
이것으로,낱말,
이끌리어,낱말,
이러므로,낱말,
이러하니,낱말,
이루리라,낱말,
이르기를,낱말,
이르노니,낱말,
이르렀을,낱말,
이르리니,낱말,
이르리라,낱말,
이르소서,낱말,
이르시니,낱말,
이르시되,낱말,
이름으로,낱말,
이방들이,낱말,
이방인과,낱말,
이방인의,낱말,
이사야가,낱말,
이사야를,낱말,
이사야의,낱말,
이스라엘,낱말,
이시니라,낱말,
이에게는,낱말,
이와같이,낱말,
이제부터,낱말,
이튿날은,낱말,
인도자여,낱말,
인도하는,낱말,
인도하면,낱말,
인도하여,낱말,
인봉하고,낱말,
일꾼들을,낱말,
일렀으되,낱말,
일어나되,낱말,
일어나라,낱말,
일어나사,낱말,
일어나서,낱말,
일어남이,낱말,
일어서서,낱말,
일컬음을,낱말,
잃어버린,낱말,
잃었으면,낱말,
임금들이,낱말,
임하나니,낱말,
임하심과,낱말,
임하심을,낱말,
임할는지,낱말,
입맞추는,낱말,
입술로는,낱말,
입증하라,낱말,
있거니와,낱말,
있겠느냐,낱말,
있나이까,낱말,
있나이다,낱말,
있느니라,낱말,
있는지라,낱말,
있었는데,낱말,
있었도다,낱말,
있었으니,낱말,
있으리니,낱말,
있으리라,낱말,
있으리요,낱말,
있으면서,낱말,
있을진저,낱말,
있음으로,낱말,
잉태하여,낱말,
잊었더니,낱말,
잎사귀를,낱말,
자기들을,낱말,
자기들의,낱말,
자기에게,낱말,
자들에게,낱말,
자들이여,낱말,
자라는가,낱말,
자로부터,낱말,
자복하고,낱말,
자손들은,낱말,
자손에게,낱말,
자손이냐,낱말,
자손이여,낱말,
자손임을,낱말,
자식들과,낱말,
자식들아,낱말,
자식들이,낱말,
자식에게,낱말,
자식이나,낱말,
자에게는,낱말,
잔잔하게,낱말,
잠잠하라,낱말,
잡는지라,낱말,
잡으시매,낱말,
잡혀가게,낱말,
잡혔음을,낱말,
장가드는,낱말,
장로들과,낱말,
장로들의,낱말,
장로들이,낱말,
장사하게,낱말,
장사하고,낱말,
장사하여,낱말,
장애인과,낱말,
장애인이,낱말,
재능대로,낱말,
재촉하사,낱말,
재판관이,낱말,
재판석에,낱말,
저물었을,낱말,
저주하며,낱말,
저희에게,낱말,
적으니라,낱말,
적음이라,낱말,
전통으로,낱말,
전파되는,낱말,
전파된다,낱말,
전파하라,낱말,
전파하여,낱말,
정죄됨을,낱말,
정죄하지,낱말,
정죄함을,낱말,
제구시에,낱말,
제단으로,낱말,
제단이냐,낱말,
제삼시에,낱말,
제삼일에,낱말,
제육시와,낱말,
제자들과,낱말,
제자들도,낱말,
제자들은,낱말,
제자들을,낱말,
제자들이,낱말,
제자에게,낱말,
조롱하며,낱말,
족속들이,낱말,
족하니라,낱말,
족하도다,낱말,
종들에게,낱말,
종일토록,낱말,
좋사오니,낱말,
좌우편에,낱말,
죄인들과,낱말,
죄인들이,낱말,
주겠다고,낱말,
주겠으며,낱말,
주관하고,낱말,
주려느냐,낱말,
주리이까,낱말,
주먹으로,낱말,
주셨는데,낱말,
주셨으니,낱말,
주시기를,낱말,
주시니라,낱말,
주시리니,낱말,
주시옵고,낱말,
주었거늘,낱말,
주었느냐,낱말,
주었더니,낱말,
주었으니,낱말,
주옵소서,낱말,
주의하라,낱말,
주인에게,낱말,
주인이여,낱말,
주재이신,낱말,
죽기까지,낱말,
죽은지라,낱말,
죽이거나,낱말,
죽이기로,낱말,
죽이려고,낱말,
죽이리니,낱말,
준비하고,낱말,
준비하되,낱말,
준비하라,낱말,
즐거움에,낱말,
증언되기,낱말,
지경에서,낱말,
지경으로,낱말,
지금까지,낱말,
지나가게,낱말,
지나가기,낱말,
지나가는,낱말,
지도자는,낱말,
지도자라,낱말,
지르시고,낱말,
지르오니,낱말,
지방에서,낱말,
지방으로,낱말,
지시하신,낱말,
지으시고,낱말,
지키겠다,낱말,
지키니라,낱말,
지키더라,낱말,
지킬지라,낱말,
지팡이를,낱말,
지혜로운,낱말,
지혜롭고,낱말,
진동하며,낱말,
진멸하고,낱말,
진설병을,낱말,
집주인과,낱말,
쫓겨나고,낱말,
쫓아내는,낱말,
쫓아내되,낱말,
쫓아내며,낱말,
쫓아내면,낱말,
쫓아내지,낱말,
쫓아낸다,낱말,
쭉정이는,낱말,
차지하자,낱말,
찬미하고,낱말,
참되시고,낱말,
참새보다,낱말,
참여하지,낱말,
참으리요,낱말,
참으소서,낱말,
창녀들이,낱말,
창세부터,낱말,
찾아내어,낱말,
찾으리라,낱말,
처녀들이,낱말,
처음보다,낱말,
처하리니,낱말,
천국에서,낱말,
천사들과,낱말,
천사들도,낱말,
천사들을,낱말,
천사들이,낱말,
청소되고,낱말,
총독들과,낱말,
총독에게,낱말,
추수꾼은,낱말,
추수하는,낱말,
충성되고,낱말,
취리하는,낱말,
친구들과,낱말,
친구로다,낱말,
침노하는,낱말,
칭하리라,낱말,
크니이까,낱말,
탕감하여,낱말,
태로부터,낱말,
태어나지,낱말,
통곡하는,낱말,
통곡하며,낱말,
통지하여,낱말,
팔리리라,낱말,
퍼지니라,낱말,
퍼지더라,낱말,
퍼진지라,낱말,
평안하냐,낱말,
포도원에,낱말,
포도원은,낱말,
포도원을,낱말,
포도주는,낱말,
포도주도,낱말,
포도주를,낱말,
포도주에,낱말,
표명한다,낱말,
푼이라도,낱말,
풀리리라,낱말,
품꾼들과,낱말,
품꾼들을,낱말,
품꾼으로,낱말,
풍족하게,낱말,
피로부터,낱말,
피밭이라,낱말,
핍박하는,낱말,
핏값이라,낱말,
하겠느냐,낱말,
하나님과,낱말,
하나님께,낱말,
하나님은,낱말,
하나님을,낱말,
하나님의,낱말,
하나님이,낱말,
하나라도,낱말,
하나에게,낱말,
하나이까,낱말,
하나이다,낱말,
하나이요,낱말,
하느니라,낱말,
하는도다,낱말,
하는지라,낱말,
하늘로도,낱말,
하늘에서,낱말,
하리로다,낱말,
하리이다,낱말,
하셨거늘,낱말,
하셨도다,낱말,
하셨으나,낱말,
하셨으니,낱말,
하시거늘,낱말,
하시기를,낱말,
하시니라,낱말,
하시더라,낱말,
하시리니,낱말,
하시리라,낱말,
하심이니,낱말,
하심이라,낱말,
하였거늘,낱말,
하였거든,낱말,
하였구나,낱말,
하였느냐,낱말,
하였느뇨,낱말,
하였다가,낱말,
하였다는,낱말,
하였더니,낱말,
하였더라,낱말,
하였도다,낱말,
하였으나,낱말,
하였으니,낱말,
하옵소서,낱말,
하인들과,낱말,
한사람이,낱말,
할지니라,낱말,
함이니라,낱말,
함이러라,낱말,
합당하면,낱말,
합당하지,낱말,
합심하여,낱말,
항변하여,낱말,
해어짐이,낱말,
허락하라,낱말,
허락하지,낱말,
헐벗었을,낱말,
헐벗으신,낱말,
헤롯에게,낱말,
헤스론은,낱말,
헤스론을,낱말,
헤아리는,낱말,
헤아림을,낱말,
현몽하여,낱말,
협착하여,낱말,
형제니라,낱말,
형제들은,낱말,
형제들을,낱말,
형제에게,낱말,
호숫가에,낱말,
화목하고,낱말,
확증하게,낱말,
환난이나,낱말,
황폐하여,낱말,
회개하게,낱말,
회개하라,낱말,
회개하지,낱말,
회당에서,낱말,
회복되어,낱말,
흉악하게,낱말,
흔들리는,낱말,
흘리는데,낱말,
흩으리라,낱말,
희롱하여,낱말,
가겠나이다,낱말,
가두었으니,낱말,
가득하도다,낱말,
가득한지라,낱말,
가르쳤으되,낱말,
가르치시는,낱말,
가르치시니,낱말,
가르치시며,낱말,
가르치실새,낱말,
가르치심에,낱말,
가버나움아,낱말,
가버나움에,낱말,
가벼움이라,낱말,
가이사에게,낱말,
가져가기를,낱말,
가져가니라,낱말,
가져갔더니,낱말,
간구하더라,낱말,
감하시리라,낱말,
강령이니라,낱말,
강탈하리라,낱말,
갖추었으니,낱말,
갚으리이다,낱말,
갚으시리라,낱말,
거두었으며,낱말,
거스르므로,낱말,
건너편에서,낱말,
건너편으로,낱말,
건축자들의,낱말,
걸어오심을,낱말,
것이니이다,낱말,
겉옷까지도,낱말,
겟세마네라,낱말,
경고하시되,낱말,
계속되더니,낱말,
고을로부터,낱말,
고쳐주시니,낱말,
고치시니라,낱말,
고치시더라,낱말,
광주리이던,낱말,
구분하기를,낱말,
구원하고자,낱말,
구원하소서,낱말,
구원하였다,낱말,
군인들에게,낱말,
그들에게는,낱말,
그들에게도,낱말,
그러하리라,낱말,
그릇이라도,낱말,
그리스도가,낱말,
그리스도라,낱말,
그리스도를,낱말,
그리스도야,낱말,
그리스도에,낱말,
그리스도의,낱말,
그리스도인,낱말,
그리하고야,낱말,
그치는지라,낱말,
근심하더라,낱말,
금식하는데,낱말,
기도하기를,낱말,
기도하시고,낱말,
기르시나니,낱말,
기뻐하더라,낱말,
기뻐하리라,낱말,
기억하노니,낱말,
기억하리라,낱말,
기이하도다,낱말,
기진함이라,낱말,
까닭이니라,낱말,
깨끗하리라,낱말,
깨달았느냐,낱말,
깨달으니라,낱말,
깨달을진저,낱말,
꾸짖으시니,낱말,
나뭇가지를,낱말,
나병환자가,낱말,
나병환자를,낱말,
나사렛에서,낱말,
나사렛이란,낱말,
나아가니라,낱말,
나아오거늘,낱말,
나아온지라,낱말,
나타났더니,낱말,
나타내시니,낱말,
나타내심을,낱말,
남겼나이다,낱말,
낮아지리라,낱말,
내려오시니,낱말,
내버려지는,낱말,
내보내시며,낱말,
내쫓으시며,낱말,
너희에게는,낱말,
너희에게서,낱말,
노략질하는,낱말,
농부들에게,낱말,
높아지리라,낱말,
다니시다가,낱말,
다말에게서,낱말,
달음질할새,낱말,
담당하시고,낱말,
당신에게서,낱말,
대답하시되,낱말,
대제사장과,낱말,
대제사장의,낱말,
대제사장이,낱말,
더하겠느냐,낱말,
더하시리라,낱말,
던져지리라,낱말,
데가볼리와,낱말,
데나리온씩,낱말,
데나리온의,낱말,
데려오기를,낱말,
데려왔으나,낱말,
도둑질하여,낱말,
도둑질하지,낱말,
도망하니라,낱말,
도적질하여,낱말,
독수리들이,낱말,
돌릴지어다,낱말,
돌아가거늘,낱말,
돌아가니라,낱말,
돌아가리라,낱말,
돌이키시며,낱말,
동생들이냐,낱말,
돼지에게로,낱말,
두려워하니,낱말,
두려워하라,낱말,
두려워하며,낱말,
두려워하여,낱말,
두려워하지,낱말,
드러내리라,낱말,
드리려다가,낱말,
들렸나이다,낱말,
들어가기가,낱말,
들어가니라,낱말,
들어가든지,낱말,
들어가려면,낱말,
들어가리라,낱말,
들어가면서,낱말,
들어가시니,낱말,
들어가시매,낱말,
들어오심을,낱말,
들어왔느냐,낱말,
들여보내고,낱말,
들을지어다,낱말,
따라가시매,낱말,
따라간지라,낱말,
따라다니며,낱말,
따랐사온대,낱말,
따르는지라,낱말,
따르리이다,낱말,
떠나가니라,낱말,
떠나가시니,낱말,
떠나가실새,낱말,
떠나기까지,낱말,
떠나시기를,낱말,
떠나시니다,낱말,
떠나시니라,낱말,
떨어뜨리니,낱말,
뛰어내리라,낱말,
뜻이니이다,낱말,
라합에게서,낱말,
르호보암은,낱말,
르호보암을,낱말,
마땅함이라,낱말,
마시려니와,낱말,
만드는도다,낱말,
만하시거든,낱말,
맏아들에게,낱말,
말랐나이까,낱말,
말씀으로만,낱말,
말씀이니라,낱말,
말씀하시고,낱말,
말씀하시는,낱말,
말씀하시던,낱말,
말씀하시되,낱말,
말씀하심인,낱말,
말하였노라,낱말,
말하였도다,낱말,
망하느니라,낱말,
맹세함이요,낱말,
맹인들이여,낱말,
머리털까지,낱말,
먹어버렸고,낱말,
멸하기까지,낱말,
명령하거늘,낱말,
명이었더라,낱말,
명하시니라,낱말,
명하시리니,낱말,
명하신대로,낱말,
모독하도다,낱말,
모일지니라,낱말,
몰사하거늘,낱말,
못하겠노라,낱말,
못하느니라,낱말,
못하는고로,낱말,
못하는도다,낱말,
못하더이다,낱말,
못하였노라,낱말,
못하였느냐,낱말,
못하였으니,낱말,
못할지니라,낱말,
못함이니라,낱말,
무서워하니,낱말,
무서워하여,낱말,
무서워하지,낱말,
무엇이든지,낱말,
미혹하리라,낱말,
바꾸겠느냐,낱말,
바리새인과,낱말,
바벨론으로,낱말,
바알세불을,낱말,
박사들에게,낱말,
박해하거든,낱말,
박해하리라,낱말,
받았느니라,낱말,
받으시오며,낱말,
받을지어다,낱말,
밝아진지라,낱말,
배척한지라,낱말,
백부장에게,낱말,
버리려거든,낱말,
버릴지라도,낱말,
번까지라도,낱말,
번쩍임같이,낱말,
범하나이까,낱말,
범하였도다,낱말,
베드로에게,낱말,
베들레헴과,낱말,
베들레헴아,낱말,
베풀거니와,낱말,
보거든읽는,낱말,
보았느니라,낱말,
보좌임이요,낱말,
뵈었나이까,낱말,
뵈옵느니라,낱말,
부스러기를,낱말,
부인하리라,낱말,
분이시니라,낱말,
붙잡으시며,낱말,
비유하건대,낱말,
비취었도다,낱말,
비치느니라,낱말,
빌라도에게,낱말,
빠뜨려지는,낱말,
빼앗기리라,낱말,
빼앗느니라,낱말,
뿌려졌다는,낱말,
사내아이를,낱말,
사람들에게,낱말,
사람들이랴,낱말,
사람에게는,낱말,
사람에게서,낱말,
사람으로는,낱말,
사람이기에,낱말,
사람이니라,낱말,
사랑하거나,낱말,
사환들에게,낱말,
산울타리로,낱말,
살아나리라,낱말,
살아나셨고,낱말,
살아났으니,낱말,
삼키는도다,낱말,
상속받으라,낱말,
상속하리라,낱말,
생각나거든,낱말,
생각하기를,낱말,
생각하느냐,낱말,
생겼나이까,낱말,
서기관들과,낱말,
서기관들을,낱말,
서기관들이,낱말,
서기관마다,낱말,
선생님이여,낱말,
선지자니라,낱말,
선지자들과,낱말,
선지자들도,낱말,
선지자들을,낱말,
선지자들의,낱말,
선지자들이,낱말,
선지자보다,낱말,
세상에서도,낱말,
세울지니라,낱말,
소동한지라,낱말,
손바닥으로,낱말,
솔로몬보다,낱말,
수종드니라,낱말,
수종들더라,낱말,
순종하는가,낱말,
스룹바벨은,낱말,
스룹바벨을,낱말,
스알디엘은,낱말,
스알디엘을,낱말,
시어머니와,낱말,
시작이니라,낱말,
시험하느냐,낱말,
식사하시는,낱말,
식어지리라,낱말,
신랑이로다,낱말,
신하들에게,낱말,
싫어하거늘,낱말,
심판하리라,낱말,
십자가에서,낱말,
아내에게서,낱말,
아니하거든,낱말,
아니하기를,낱말,
아니하나니,낱말,
아니하노라,낱말,
아니하느냐,낱말,
아니하니라,낱말,
아니하더니,낱말,
아니하더라,낱말,
아니하도다,낱말,
아니하리니,낱말,
아니하리라,낱말,
아니하므로,낱말,
아니하시니,낱말,
아니하시면,낱말,
아니하였고,낱말,
아니하였다,낱말,
아들들이요,낱말,
아들에게냐,낱말,
아들이어든,낱말,
아리마대의,낱말,
아무에게도,낱말,
아미나답은,낱말,
