내용,종류,수준
차지할지로다,낱말,
천천이리로다,낱말,
타국인에게도,낱말,
통치할지라도,낱말,
통한하심으로,낱말,
피곤하여지나,낱말,
하나님이시니,낱말,
하나님이시라,낱말,
하나님이시요,낱말,
하나님이신즉,낱말,
하늘에서부터,낱말,
하봇야일이라,낱말,
하였음이니라,낱말,
한가운데에서,낱말,
행하겠나이다,낱말,
행하셨느니라,낱말,
행하였사오니,낱말,
행하였음이라,낱말,
형상대로든지,낱말,
형제임이니라,낱말,
흡수하리로다,낱말,
,,
,,
,,
여호와께서 그들을 위하여,문장,하
자기에게 주신 명령을 다 알렸으나,문장,하
모세가 요단 저쪽 모압 땅에서 이,문장,하
레바논과 큰 강 유브라데까지 가라,문장,하
들어가서 그 땅을 차지할지니라,문장,하
너희의 짐을 질 수 없도다,문장,하
너희에게 복 주시기를 원하노라,문장,하
다투는 일을 담당할 수 있으랴,문장,하
너희의 각 지파에서 지혜와 지식이,문장,하
있는 인정 받는 자들을 택하라,문장,하
쌍방간에 공정히 판결할 것이며,문장,하
가데스 바네아에 이른 때에,문장,하
너희의 하나님 여호와께서 이,문장,하
올라가야 할 것과 어느 성읍으로,문장,하
그들이 돌이켜 산지에 올라,문장,하
돌아와서 우리에게 말하여 이르되,문장,하
성곽은 하늘에 닿았으며,문장,하
자기의 아들을 안는 것 같이,문장,하
곳까지 이르게 하셨느니라 하나,문장,하
너도 그리로 들어가지 못하리라,문장,하
또 너희가 사로잡히리라,문장,하
경솔히 산지로 올라가려 할 때에,문장,하
여호와께서 내게 이르시되,문장,하
그 산지에 거주하는 아모리 족속이,문장,하
너희에게 마주 나와 벌 떼 같이,문장,하
소리를 듣지 아니하시며,문장,하
너는 또 백성에게 명령하여,문장,하
너희는 스스로 깊이 삼가고,문장,하
그들에게서 물을 사서 마시라,문장,하
돌이켜 모압 광야 길로 지날 때에,문장,하
강하고 많고 키가 크므로,문장,하
우리가 세렛 시내를 건넜으니,문장,하
이 때에는 그 시대의 모든 군인들이,문장,하
마침내는 다 멸망되었느니라,문장,하
오늘까지 거기에 거주하였으며,문장,하
또 갑돌에서 나온 갑돌 사람이,문장,하
말미암아 근심하리라 하셨느니라,문장,하
내게 행한 것 같이 하라 그리하면,문장,하
그 때에 여호와께서 내게 이르시되,문장,하
그의 아들들과 그의 모든,문장,하
에드레이에서 싸우고자 하는지라,문장,하
그에게도 행할 것이니라 하시고,문장,하
남기지 아니하였느니라,문장,하
다 빼앗았는데 그 성읍이 육십이니,문장,하
그 성읍들을 멸망시키되,문장,하
우리가 빼앗은 것은 평원의 모든,문장,하
그의 침상은 철침상이라,문장,하
옛적에는 르바임의 땅이라,문장,하
내가 마길에게 길르앗을 주었고,문장,하
곧 암몬 자손의 지역 얍복 강까지며,문장,하
그 때에 내가 너희에게 명령하여,문장,하
땅을 너희에게 주어 기업이,문장,하
여호와께서 너희에게 주신 것 같이,문장,하
너희는 그들을 두려워하지 말라,문장,하
그 때에 내가 여호와께 간구하기를,문장,하
행하신 일 같이 행할 수 있으리이까,문장,하
네 눈으로 그 땅을 바라보라 너는 이,문장,하
요단을 건너지 못할 것임이니라,문장,하
여호와께서 바알브올의 일로,문장,하
보았거니와 바알브올을 따른 모든,문장,하
너희는 지켜 행하라 이것이,문장,하
함을 얻은 큰 나라가 어디 있느냐,문장,하
네가 생존하는 날 동안에 그 일들이,문장,하
그 자녀에게 가르치게 하라 하시매,문장,하
두 돌판에 친히 쓰신 것이라,문장,하
그리하여 스스로 부패하여,문장,하
또 그리하여 네가 하늘을 향하여,문장,하
여호와께서 너희를 택하시고,문장,하
오래 살 때에 만일 스스로 부패하여,문장,하
무슨 형상의 우상이든지 조각하여,문장,하
듣지도 못하며 먹지도 못하며,문장,하
이 모든 일이 네게 임하여,문장,하
돌아와서 그의 말씀을 청종하리니,문장,하
너희의 목전에서 행하신 일이라,문장,하
없음을 네게 알게 하려 하심이니라,문장,하
여호와께서 너를 교훈하시려고,문장,하
애굽에서 나오게 하시며,문장,하
주려 하심이 오늘과 같으니라,문장,하
없는 줄을 알아 명심하고,문장,하
하나는 광야 평원에 있는 베셀이라,문장,하
므낫세 지파를 위한 것이었더라,문장,하
요단 이쪽 곧 그 동쪽 온 아라바니,문장,하
그것을 배우며 지켜 행하라,문장,하
하늘에 있는 것이나 아래로,문장,하
안식일을 지켜 거룩하게 하라,문장,하
안식일을 지키라 하느니라,문장,하
네 이웃의 아내를 탐내지 말지니라,문장,하
소유를 탐내지 말지니라,문장,하
명하신 명령과 규례와 법도라,문장,하
곧 너와 네 아들과 네 손자들이,문장,하
내가 너희에게 명한 그 모든,문장,하
네 하나님 여호와를 사랑하라,문장,하
네 자녀에게 부지런히 가르치며,문장,하
내신 여호와를 잊지 말고,문장,하
너희가 맛사에서 시험한 것 같이,문장,하
여호와께서 보시기에 정직하고,문장,하
그 땅에 들어가서 여호와께서 모든,문장,하
대적을 네 앞에서 쫓아내시겠다고,문장,하
여호와의 말씀과 같으니라,문장,하
법도가 무슨 뜻이냐 하거든,문장,하
우리를 거기서 인도하여 내시고,문장,하
항상 복을 누리게 하기 위하심이며,문장,하
우리가 그 명령하신 대로 이 모든,문장,하
그 때에 너는 그들을 진멸할 것이라,문장,하
또 그들과 혼인하지도 말지니,문장,하
다른 신들을 섬기게 하므로,문장,하
조각한 우상들을 불사를 것이니라,문장,하
너는 여호와 네 하나님의 성민이라,문장,하
여호와께서 너희를 기뻐하시고,문장,하
당장에 그에게 보응하시느니라,문장,하
네게 인애를 베푸실 것이라,문장,하
네 소와 양을 번식하게 하시리니,문장,하
그들을 두려워하지 말고,문장,하
민족에게 그와 같이 행하실 것이요,문장,하
네 하나님 여호와께서 이,문장,하
그들의 왕들을 네 손에 넘기시리니,문장,하
그것은 진멸 당할 것임이니라,문장,하
부르트지 아니하였느니라,문장,하
너는 사람이 그 아들을 징계함 같이,문장,하
말미암아 그를 찬송하리라,문장,하
단단한 반석에서 물을 내셨으며,문장,하
재물을 얻었다 말할 것이라,문장,하
네 하나님 여호와를 기억하라,문장,하
너희가 반드시 멸망할 것이라,문장,하
그에 대한 말을 네가 들었나니,문장,하
심중에 이르기를 내 공의로움으로,문장,하
가운데서 너희에게 이르신 모든,문장,하
우상을 부어 만들었느니라,문장,하
나를 막지 말라 내가 그들을 멸하여,문장,하
내가 그 두 돌판을 내 두 손으로,문장,하
물도 마시지 아니하였으니,문장,하
내가 조각목으로 궤를 만들고,문장,하
또 거기를 떠나 굿고다에 이르고,문장,하
그 일은 오늘까지 이르느니라,문장,하
여호와가 그의 기업이시니라),문장,하
네 하나님 여호와를 섬기고,문장,하
내가 오늘 네 행복을 위하여,문장,하
다시는 목을 곧게 하지 말라,문장,하
그에게 떡과 옷을 주시나니,문장,하
너희는 나그네를 사랑하라,문장,하
그의 이름으로 맹세하라,문장,하
애굽에 내려간 네 조상들이,문장,하
너희의 자녀는 알지도 못하고,문장,하
너희를 뒤쫓을 때에 홍해 물로,문장,하
것을 삼키게 하신 일이라,문장,하
명령을 지키라 그리하면,문장,하
내리는 비를 흡수하는 땅이요,문장,하
여호와께서 너희의 땅에 이른 비,문장,하
늦은 비를 적당한 때에 내리시리니,문장,하
땅이 소산을 내지 않게 하시므로,문장,하
쫓아내실 것이라 너희가 너희보다,문장,하
강대한 나라들을 차지할 것인즉,문장,하
강에서부터 서해까지라,문장,하
여호와의 명령을 들으면,문장,하
에발 산에서 저주를 선포하라,문장,하
내가 오늘 너희 앞에 베푸는 모든,문장,하
너희가 쫓아낼 민족들이,문장,하
나무 아래든지를 막론하고,문장,하
아름다운 서원물을 가져가고,문장,하
각 성에서 네 마음에 원하는 대로,문장,하
또 네 손으로 수고한 모든 일로,문장,하
다만 크게 삼가서 그 피는 먹지 말라,문장,하
너는 피를 먹지 말라 네가 이같이,문장,하
그들은 여호와께서 꺼리시며,문장,하
그것에 가감하지 말지니라,문장,하
그런 선지자나 꿈 꾸는 자는 죽이라,문장,하
하여 너희 중에서 악을 제할지니라,문장,하
너는 용서 없이 그를 죽이되,문장,하
그 성읍과 그 탈취물 전부를 불살라,문장,하
네 하나님 여호와께 드릴지니,문장,하
너를 번성하게 하실 것이라,문장,하
오늘 내가 네게 명하는 그 모든,문장,하
너는 네 하나님 여호와의 성민이라,문장,하
것은 너희가 먹을 것이니라,문장,하
다만 새김질을 하거나 굽이,문장,하
그 시체도 만지지 말 것이니라,문장,하
이는 너희에게 부정함이니라,문장,하
정한 새는 모두 너희가 먹으려니와,문장,하
매와 새매와 매의 종류와,문장,하
올빼미와 부엉이와 흰 올빼미와,문장,하
학과 황새 종류와 대승과 박쥐며,문장,하
정한 새는 모두 너희가 먹을지니라,문장,하
또 네 소와 양의 처음 난 것을 먹고,문장,하
택하신 곳이 네게서 너무 멀고,문장,하
함께 먹고 즐거워할 것이며,문장,하
내어 네 성읍에 저축하여,문장,하
너희 중에 분깃이나 기업이,문장,하
와서 먹고 배부르게 하라 그리하면,문장,하
네 하나님 여호와께서 네 손으로,문장,하
하는 범사에 네게 복을 주시리라,문장,하
매 칠 년 끝에는 면제하라,문장,하
채주는 그것을 면제하고,문장,하
너희 중에 가난한 자가 없으리라,문장,하
형제가 너와 함께 거주하거든,문장,하
쓸 것을 넉넉히 꾸어주라,문장,하
그것이 네게 죄가 되리라,문장,하
너는 반드시 그에게 줄 것이요,문장,하
닿는 모든 일에 네게 복을 주시리라,문장,하
내가 네게 명령하여 이르노니,문장,하
속량하셨음을 기억하라,문장,하
종이 만일 너와 네 집을 사랑하므로,문장,하
네 양의 첫 새끼의 털은 깎지 말고,문장,하
택하신 곳에서 소와 양으로,문장,하
유교병을 그것과 함께 먹지 말고,문장,하
밤을 지내 아침까지 두지 말 것이며,문장,하
너는 엿새 동안은 무교병을 먹고,문장,하
규례를 지켜 행할 지니라,문장,하
동안 초막절을 지킬 것이요,문장,하
여호와 앞에서 절기를 지키고,문장,하
빈손으로 여호와를 뵈옵지 말고,문장,하
백성을 재판할 것이니라,문장,하
의인의 말을 굽게 하느니라,문장,하
네 하나님 여호와를 위하여,문장,하
자기를 위하여 주상을 세우지 말라,문장,하
만일 그 일과 말이 확실하여,문장,하
그 남자나 여자를 돌로 쳐죽이되,문장,하
이런 자를 죽이기 위하여는 증인이,문장,하
사람이 만일 무법하게 행하고,문장,하
세울 것이며 네 위에 왕을 세우려면,문장,하
그가 왕위에 오르거든 이,문장,하
말과 이 규례를 지켜 행할 것이라,문장,하
이것을 제사장에게 줄 것이요,문장,하
양털을 네가 그에게 줄 것이니,문장,하
서서 섬기게 하였음이니라,문장,하
그의 아들이나 딸을 불 가운데로,문장,하
너희는 그의 말을 들을지니라,문장,하
일으키고 내 말을 그 입에 두리니,문장,하
만일 어떤 선지자가 내가 전하라고,문장,하
네가 마음속으로 이르기를 그 말이,문장,하
너는 그를 두려워하지 말지니라,문장,하
그들의 성읍과 가옥에 거주 할 때에,문장,하
생명을 보존할 것이니라,문장,하
그를 따라 잡아 죽일까 하노라,문장,하
네 눈이 그를 긍휼히 여기지 말고,문장,하
소유가 된 기업의 땅에서 조상이,문장,하
사람의 모든 악에 관하여 또한 모든,문장,하
그 사건을 확정할 것이며,문장,하
그 논쟁하는 쌍방이 같이,문장,하
너희 중에서 악을 제하라,문장,하
애굽 땅에서 너를 인도하여,문장,하
너희가 싸울 곳에 가까이 가면,문장,하
너는 그 성읍을 에워쌀 것이며,문장,하
네가 네게서 멀리 떠난 성읍들 곧 이,문장,하
있는 성읍의 원근을 잴 것이요,문장,하
그 성읍에서 아직 부리지 아니하고,문장,하
이것을 보지도 못하였나이다,문장,하
그 피 흘린 죄가 사함을 받으리니,문장,하
네가 그들을 사로잡은 후에,문장,하
되고 그는 네 아내가 될 것이요,문장,하
그는 자기의 기력의 시작이라,문장,하
장자의 권리가 그에게 있음이니라,문장,하
사람에게 완악하고 패역한 아들이,문장,하
주시는 땅을 더럽히지 말라,문장,하
그 짐승을 네 집으로 끌고,문장,하
그 성문 장로들에게로 가서,문장,하
받아 여자의 아버지에게 주고,문장,하
너희 가운데서 악을 제할지니라,문장,하
이스라엘 중에 악을 제할지니라,문장,하
그 강간한 남자만 죽일 것 이요,문장,하
그 처녀를 아내로 삼을 것이라,문장,하
고환이 상한 자나 음경이,문장,하
그들에게 속한 자는 십 대뿐 아니라,문장,하
너희를 길에서 영접하지 아니하고,문장,하
너희를 저주하게 하려 하였으나,문장,하
네 기구에 작은 삽을 더하여,문장,하
네 진영을 거룩히 하라 그리하면,문장,하
너를 떠나지 아니하시리라,문장,하
너는 그의 주인에게 돌려주지 말고,문장,하
타국인에게 네가 꾸어주면,문장,하
이자를 받지 말라 그리하면,문장,하
하는 범사에 복을 내리시리라,문장,하
더디면 그것이 네게 죄가 될 것이라,문장,하
언약한 대로 행할지니라,문장,하
그 포도를 배불리 먹어도 되느니라,문장,하
그러나 그릇에 담지는 말 것이요,문장,하
그 이삭을 따도 되느니라,문장,하
이혼 증서를 써서 그의 손에 주고,문장,하
그를 자기 집에서 내보낼 것이요,문장,하
그의 둘째 남편도 그를 미워하여,문장,하
맞이한 둘째 남편이 죽었다 하자,문장,하
일은 여호와 앞에 가증한 것이라,문장,하
이는 그 생명을 전당 잡음이니라,문장,하
객이든지 그를 학대하지 말며,문장,하
말미암아 죽임을 당할 것이니라,문장,하
과부의 옷을 전당 잡지 말라,문장,하
거기서 속량하신 것을 기억하라,문장,하
남편의 형제가 그에게로,문장,하
들어가서 그를 맞이하여 아내로,문장,하
이스라엘 중에 잇기를 싫어하여,문장,하
그의 얼굴에 침을 뱉으며,문장,하
그를 불쌍히 여기지 말지니라,문장,하
공정한 되를 둘 것이라 그리하면,문장,하
이런 일들을 행하는 모든 자,문장,하
네게 행한 일을 기억하라,문장,하
대한 기억을 지워버리라,문장,하
하나님 여호와께서 네 기업으로,문장,하
하나님 여호와께 아뢰나이,문장,하
우리에게 중노동을 시키므로,문장,하
여호와께서 우리 음성을 들으시고,문장,하
우리를 애굽에서 인도하여 내시고,문장,하
과부에게 주어 네 성읍 안에서 먹고,문장,하
내게 명령하신 명령대로,문장,하
잊지도 아니 하였나이다,문장,하
여호와께서도 네게 말씀하신 대로,문장,하
명령을 지키라 확언하셨느니라,문장,하
들어가는 날에 큰 돌들을 세우고,문장,하
그것에 쇠 연장을 대지 말지니라,문장,하
정확하게 기록할지니라,문장,하
이스라엘아 잠잠하여 들으라,문장,하
우상은 여호와께 가증하니,문장,하
자는 저주를 받을 것이라,문장,하
민족 위에 뛰어나게 하실 것이라,문장,하
네게 임하며 네게 이르리니,문장,하
새끼가 복을 받을 것이며,문장,하
여호와께서 네게 주리라고,문장,하
여호와께서 너를 위하여,문장,하
내가 오늘 네게 명령하는 그의 모든,문장,하
속히 파멸하게 하실 것이며,문장,하
여호와께서 네 몸에 염병이,문장,하
너를 치시리니 이 재앙들이,문장,하
너를 구원할 자가 없을 것이며,문장,하
다른 신들을 섬길 것이며,문장,하
여호와께서 너를 끌어 가시는 모든,문장,하
너는 점점 낮아질 것이며,문장,하
저주가 네게 와서 너를 따르고,문장,하
네게 이르러 마침내 너를 멸하리니,문장,하
너를 치러 오게 하시리니,문장,하
유아를 불쌍히 여기지 아니하며,문장,하
성읍에서 너를 에워싸리니,문장,하
네가 적군에게 에워싸이고,문장,하
이는 네 적군이 네 생명을 에워싸고,문장,하
남는 자가 얼마 되지 못할 것이라,문장,하
멸하시기를 기뻐하시리니,문장,하
네가 그 곳에서 너와 네 조상들이,문장,하
네 생명을 확신 할 수 없을 것이라,문장,하
팔려 하나 너희를 살자가 없으리라,문장,하
너희에게 주지 아니하셨느니라,문장,하
너희에게 떡도 먹지 못하며,문장,하
너희가 하는 모든 일이 형통하리라,문장,하
너희의 지도자가 이스라엘 모든,문장,하
여호와께서 네게 말씀하신 대로,문장,하
그에게 화를 더하시리라,문장,하
조상을 애굽에서 인도하여,문장,하
가서 자기들이 알지도 못하고,문장,하
저주대로 재앙을 내리시고,문장,하
일이 마음에서 기억이 나거든,문장,하
백성 중에서 너를 모으시리니,문장,하
거기서부터 너를 이끄실 것이라,문장,하
베푸사 네게 마음을 다하며,문장,하
내가 오늘 네게 명령한 이,문장,하
이것이 바다 밖에 있는 것이 아니니,문장,하
네가 이르기를 누가 우리를 위하여,문장,하
땅에서 네게 복을 주실 것임이니라,문장,하
살기 위하여 생명을 택하고,문장,하
맹세하신 땅에 네가 거주하리라,문장,하
이상 출입하지 못하겠고,문장,하
여호수아는 네 앞에서 건너갈지라,문장,하
그들에게도 행하실 것이라,문장,하
너는 두려워하지 말라 놀라지 말라,문장,하
모세가 그들에게 명령하여,문장,하
내가 그에게 명령을 내리리라,문장,하
또 여호와께서 모세에게 이르시되,문장,하
일어날 것이요 나를 버리고,문장,하
우리에게 내림은 우리 하나님이,문장,하
그러므로 이제 너희는 이,문장,하
부르게 하여 이 노래로 나를 위하여,문장,하
그러므로 모세가 그 날 이,문장,하
너는 이스라엘 자손들을 인도하여,문장,하
너희에게 증거가 되게 하라,문장,하
하물며 내가 죽은 후의 일이랴,문장,하
너희가 후일에 재앙을 당하리라,문장,하
그리고 모세가 이스라엘 총회에 이,문장,하
땅은 내 입의 말을 들을지어다,문장,하
내가 여호와의 이름을 전파하리니,문장,하
공의로우시고 바르시도다,문장,하
백성들의 경계를 정하셨도다,문장,하
여호와의 분깃은 자기 백성이라,문장,하
야곱은 그가 택하신 기업이로다,문장,하
여호와께서 그를 황무지에서,문장,하
자기의 눈동자 같이 지키셨도다,문장,하
그의 날개 위에 그것을 업는 것 같이,문장,하
굳은 반석에서 기름을 빨게 하시며,문장,하
그의 진노를 격발하였도다,문장,하
곧 그들이 알지 못하던 신들,문장,하
두려워하지 아니하던 것들이로다,문장,하
너를 내신 하나님을 네가 잊었도다,문장,하
그들의 분노를 일으키리로다,문장,하
그러므로 내 분노의 불이,문장,하
산들의 터도 불타게 하는도다,문장,하
다할 때까지 그들을 쏘리로다,문장,하
그들이 주리므로 쇠약하며,문장,하
방 안에서는 놀람에 멸망하리니,문장,하
끊어지게 하리라 하였으나,문장,하
혹시 내가 원수를 자극하여,문장,하
아니라 할까 염려함이라,문장,하
자기들의 종말을 분별하였으리라,문장,하
그 종들을 불쌍히 여기시리니,문장,하
피하던 반석이 어디 있느냐,문장,하
그들의 제물의 기름을 먹고,문장,하
내 대적들에게 복수하며,문장,하
말씀을 백성에게 말하여 들리니라,문장,하
내가 이스라엘 자손에게 기업으로,문장,하
주는 가나안 땅을 바라보라,문장,하
바라보기는 하려니와 그리로,문장,하
들어가지는 못하리라 하시니라,문장,하
일만 성도 가운데에 강림하셨고,문장,하
성도가 그의 수중에 있으며,문장,하
곧 야곱의 총회의 기업이로다,문장,하
므리바 물 가에서 그와 다투셨도다,문장,하
그는 그의 부모에게 대하여,문장,하
그의 형제들을 인정하지 아니하며,문장,하
베냐민에 대하여는 일렀으되,문장,하
말미암아 복이 요셉의 머리에,문장,하
갓에 대하여는 일렀으되,문장,하
세우신 법도를 행하도다,문장,하
단에 대하여는 일렀으되,문장,하
이스라엘이 안전히 거하며,문장,하
네겝과 종려나무의 성읍 여리고,문장,하
골짜기 평지를 소알까지 보이시고,문장,하
여호와께서 그에게 이르시되,문장,하
여호수아의 말을 순종하였더라,문장,하
호렙 산에서 세일 산을 지나 가데스 바네아까지 열,문장,중
율법을 설명하기 시작하였더라 일렀으되,문장,중
이르시기를 너희가 이 산에 거주한 지 오래니,문장,중
방향을 돌려 행진하여 아모리 족속의 산지로 가고,문장,중
그 때에 내가 너희에게 말하여 이르기를 나는 홀로,문장,중
너희가 오늘날 하늘의 별 같이 많거니와,문장,중
너희 조상의 하나님 여호와께서 너희를 현재보다,문장,중
천 배나 많게 하시며 너희에게 허락하신 것과 같이,문장,중
내가 그들을 세워 너희 수령을 삼으리라 한즉,문장,중
내가 너희 지파의 수령으로 지혜가 있고,문장,중
내가 그 때에 너희의 재판장들에게 명하여,문장,중
그들 중에 있는 타국인에게도 그리 할 것이라,문장,중
내가 너희의 행할 모든 일을 그때에 너희에게 다,문장,중
우리 하나님 여호와께서 우리에게 명령하신 대로,문장,중
우리가 호렙 산을 떠나 너희가 보았던 그 크고,문장,중
두려운 광야를 지나 아모리 족속의 산지 길로,문장,중
주신 아모리 족속의 산지에 너희가 이르렀나니,문장,중
들어가야 할 것을 우리에게 알리게 하자 하기에,문장,중
에스골 골짜기에 이르러 그 곳을 정탐하고,문장,중
그 땅의 열매를 손에 가지고 우리에게로,문장,중
그러나 너희가 올라가기를 원하지 아니하고,문장,중
너희의 하나님 여호와의 명령을 거역하여,문장,중
이르기를 여호와께서 우리를 미워하시므로,문장,중
아모리 족속의 손에 넘겨 멸하시려고,문장,중
우리를 애굽 땅에서 인도하여 내셨도다,문장,중
내가 너희에게 말하기를 그들을 무서워하지 말라,문장,중
광야에서도 너희가 당하였거니와 사람이,문장,중
맹세한 좋은 땅을 볼 자가 하나도 없으리라,문장,중
내게 이르기를 우리가 여호와께 범죄하였사오니,문장,중
우리 하나님께서 우리에게 명령하신 대로,문장,중
내가 너희에게 말하였으나 너희가 듣지 아니하고,문장,중
너희에게 귀를 기울이지 아니하셨으므로,문장,중
너희가 가데스에 여러 날 동안 머물렀나니,문장,중
곧 너희가 그 곳에 머물던 날 수대로니라,문장,중
여호와께서 내게 말씀하여 이르시되,문장,중
엘랏과 에시온게벨 곁으로 지나 행진하고,문장,중
여호와께서 내게 이르시되 모압을 괴롭히지 말라,문장,중
그와 싸우지도 말라 그 땅을 내가 네게 기업으로,문장,중
그들을 아낙 족속과 같이 르바임이라,문장,중
불렀으나 모압 사람은 그들을 에밈이라 불렀으며,문장,중
호리 사람도 세일에 거주하였는데 에서의 자손이,문장,중
그들을 멸하고 그 땅에 거주하였으니 이스라엘이,문장,중
모든 군인이 사망하여 백성 중에서 멸망한 후에,문장,중
네가 오늘 모압 변경 아르를 지나리니,문장,중
(이곳도 르바임의 땅이라 하였나니 전에 르바임이,문장,중
그 백성은 아낙 족속과 같이 강하고 많고,문장,중
키가 컸으나 여호와께서 암몬 족속 앞에서 그들을,문장,중
암몬 족속이 대신하여 그 땅에 거주하였으니,문장,중
그들이 호리 사람을 쫓아내고 대신하여,문장,중
가사까지 각 촌에 거주하는 아위 사람을 멸하고,문장,중
그들을 대신하여 거기에 거주하였느니라),문장,중
너희는 일어나 행진하여 아르논 골짜기를 건너라,문장,중
이제 더불어 싸워서 그 땅을 차지하라,문장,중
오늘부터 내가 천하 만민이 너를 무서워하며,문장,중
좌로나 우로나 치우치지 아니하리라,문장,중
내가 이제 시혼과 그의 땅을 네게 넘기노니,문장,중
그 때에 우리가 그의 모든 성읍을 점령하고,문장,중
있는 성읍으로부터 길르앗까지 우리가 모든,문장,중
높은 성읍을 점령하지 못한 것이 하나도 없었으나,문장,중
하나님 여호와께서 우리가 가기를 금하신 모든,문장,중
곳은 네가 가까이 하지 못하였느니라,문장,중
백성을 거느리고 나와서 우리를 대적하고,문장,중
여호와께서 내게 이르시되 그를 두려워하지 말라,문장,중
우리 하나님 여호와께서 바산 왕 옥과 그의 모든,문장,중
우리가 헤스본 왕 시혼에게 행한 것과 같이,문장,중
각 성읍의 남녀와 유아를 멸망시켰으나,문장,중
(헤르몬 산을 시돈 사람은 시룐이라 부르고,문장,중
아모리 족속은 스닐이라 불렀느니라),문장,중
성읍과 길르앗 온 땅과 바산의 온 땅 곧 옥의 나라,문장,중
바산의 성읍 살르가와 에드레이까지이니라,문장,중
(르바임 족속의 남은 자는 바산 왕 옥뿐이었으며,문장,중
그 골짜기의 중앙으로 지역을 정하였으니,문장,중
이르기를 너희의 하나님 여호와께서 이,문장,중
되게 하셨은즉 너희의 군인들은 무장하고,문장,중
너희에게 가축이 많은 줄 내가 아노니,문장,중
너희의 형제에게도 안식을 주시리니,문장,중
주시는 땅을 받아 기업을 삼기에 이르거든,문장,중
그 때에 내가 여호수아에게 명령하여,문장,중
일을 네 눈으로 보았거니와 네가 가는 모든,문장,중
나라에도 여호와께서 이와 같이 행하시리니,문장,중
아름다운 산과 레바논을 보게 하옵소서 하되,문장,중
내게 이르시기를 그만해도 족하니 이 일로,문장,중
너는 여호수아에게 명령하고 그를 담대하게 하며,문장,중
그를 강하게 하라 그는 이 백성을 거느리고,문장,중
주시는 땅에 들어가서 그것을 얻게 되리라,문장,중
말미암아 행하신 바를 너희가 눈으로,문장,중
내가 나의 하나님 여호와께서 명령하신 대로,문장,중
규례와 법도를 너희에게 가르쳤나니,문장,중
모든 규례를 듣고 이르기를 이 큰 나라,문장,중
우리에게 가까이 하심과 같이 그 신이 가까이,문장,중
오늘 내가 너희에게 선포하는 이 율법과 같이,문장,중
그 규례와 법도가 공의로운 큰 나라가 어디 있느냐,문장,중
네가 눈으로 본 그 일을 잊어버리지 말라,문장,중
네 마음에서 떠나지 않도록 조심하라,문장,중
내게 이르시기를 나에게 백성을 모으라,문장,중
내가 그들에게 내 말을 들려주어 그들이,문장,중
세상에 사는 날 동안 나를 경외함을 배우게 하며,문장,중
여호와께서 그의 언약을 너희에게 반포하시고,문장,중
너희에게 지키라 명령하셨으니 곧 십계명이며,문장,중
건너가 받을 땅에서 행하게 하려 하심이니라,문장,중
너희가 어떤 형상도 보지 못하였은즉 너희는 깊이,문장,중
땅 위에 있는 어떤 짐승의 형상이든지,문장,중
하늘을 나는 날개 가진 어떤 새의 형상이든지,문장,중
땅 위에 기는 어떤 곤충의 형상이든지,문장,중
눈을 들어 해와 달과 별들 하늘 위의 모든,문장,중
너희를 쇠 풀무불 곧 애굽에서 인도하여,문장,중
네 하나님 여호와께서 네게 기업으로,문장,중
주신 그 아름다운 땅에 들어가지 못하게 하리라고,문장,중
네가 그 땅에서 아들을 낳고 손자를 얻으며,문장,중
내가 오늘 천지를 불러 증거를 삼노니,문장,중
냄새도 맡지 못하는 목석의 신들을 섬기리라,문장,중
네 하나님 여호와는 자비하신 하나님이심이라,문장,중
보라 하늘 이 끝에서 저 끝까지 이런 큰 일이,문장,중
있었느냐 이런 일을 들은 적이 있었느냐,문장,중
하늘에서부터 그의 음성을 네게 듣게 하시며,문장,중
땅에서는 그의 큰 불을 네게 보이시고,문장,중
여호와께서 네 조상들을 사랑하신 고로,문장,중
너보다 강대한 여러 민족을 네 앞에서 쫓아내고,문장,중
그런즉 너는 오늘 위로 하늘에나 아래로,문장,중
땅에 오직 여호와는 하나님이시요 다른 신이,문장,중
그 때에 모세가 요단 이쪽 해 돋는 쪽에서 세 성읍을,문장,중
도피하게 하기 위함이며 그 중 한 성읍으로,문장,중
도피한 자가 그의 생명을 보전하게 하기 위함이라,문장,중
갓 지파를 위한 것이요 하나는 바산 골란이라,문장,중
애굽에서 나온 후에 모세가 증언과 규례와 법도를,문장,중
비스가 기슭 아래 아라바의 바다까지이니라,문장,중
모세가 온 이스라엘을 불러 그들에게 이르되,문장,중
이 언약은 여호와께서 우리 조상들과 세우신 것이,문장,중
종 되었던 집에서 인도하여 낸 네 하나님 여호와라,문장,중
나 외에는 다른 신들을 네게 두지 말지니라,문장,중
너는 자기를 위하여 새긴 우상을 만들지 말고 위로,문장,중
그것들에게 절하지 말며 그것들을 섬기지 말라,문장,중
네 하나님 여호와가 네게 명령한 대로,문장,중
엿새 동안은 힘써 네 모든 일을 행할 것이나,문장,중
너는 기억하라 네가 애굽 땅에서 종이 되었더니,문장,중
네 이웃에 대하여 거짓 증거하지 말지니라,문장,중
그의 소나 그의 나귀나 네 이웃의 모든,문장,중
여호와께서 이 모든 말씀을 산 위 불 가운데,문장,중
캄캄한 가운데에서 나오는 그 소리를 너희가 듣고,문장,중
너희 지파의 수령과 장로들이 내게 나아와,문장,중
하나님이 사람과 말씀하시되 그 사람이,문장,중
생존하는 것을 오늘 우리가 보았나이다,문장,중
