내용,종류,수준
사람들이,낱말,
사람마다,낱말,
사람에게,낱말,
사람으로,낱말,
사람이나,낱말,
사람이라,낱말,
사랑하게,낱말,
사랑하고,낱말,
사랑하는,낱말,
사랑하라,낱말,
사랑하면,낱말,
사랑하사,낱말,
사랑하신,낱말,
사랑하실,낱말,
사랑하심,낱말,
사랑하여,낱말,
사랑하지,낱말,
사마리아,낱말,
사망에서,낱말,
사모하는,낱말,
사자들이,낱말,
사하여질,낱말,
산에서도,낱말,
살리리니,낱말,
살리리라,낱말,
살아나신,낱말,
살아나야,낱말,
살이니라,낱말,
삼으려는,낱말,
삼키리라,낱말,
상관이냐,낱말,
상종하지,낱말,
새벽이라,낱말,
생각나게,낱말,
생각에는,낱말,
생각하고,낱말,
생각하지,낱말,
생각함이,낱말,
생명으로,낱말,
생명이니,낱말,
생명이라,낱말,
서셨으나,낱말,
선생님과,낱말,
선생님이,낱말,
선생이라,낱말,
선생이여,낱말,
선지자가,낱말,
선지자냐,낱말,
선지자도,낱말,
선지자라,낱말,
선지자의,낱말,
섬기려면,낱말,
섰는지라,낱말,
성결하게,낱말,
성경에서,낱말,
성령으로,낱말,
성전에서,낱말,
성전으로,낱말,
세마포가,낱말,
세마포로,낱말,
세마포와,낱말,
세베대의,낱말,
세상에는,낱말,
세상에서,낱말,
세상으로,낱말,
세웠나니,낱말,
소리로라,낱말,
속하였고,낱말,
손가락을,낱말,
솟아나는,낱말,
쇠하여야,낱말,
수건으로,낱말,
수군거려,낱말,
수전절이,낱말,
순종하지,낱말,
숨기더니,낱말,
시몬이니,낱말,
시인하는,낱말,
시작하여,낱말,
시체들을,낱말,
신고하여,낱말,
신랑이나,낱말,
신발끈을,낱말,
실로암에,낱말,
실로암은,낱말,
실족하지,낱말,
심판하는,낱말,
심판하러,낱말,
심판하려,낱말,
심판하지,낱말,
십자가를,낱말,
십자가에,낱말,
싸였더라,낱말,
쏟으시며,낱말,
씻었더니,낱말,
씻었으니,낱말,
씻으시고,낱말,
아귀까지,낱말,
아나이다,낱말,
아느니라,낱말,
아니니라,낱말,
아니므로,낱말,
아니하게,낱말,
아니하고,낱말,
아니하나,낱말,
아니하냐,낱말,
아니하는,낱말,
아니하니,낱말,
아니하다,낱말,
아니하되,낱말,
아니하려,낱말,
아니하면,낱말,
아니하여,낱말,
아니함은,낱말,
아닐진대,낱말,
아들들과,낱말,
아들에게,낱말,
아들이냐,낱말,
아들이라,낱말,
아들이신,낱말,
아래에서,낱말,
아랫사람,낱말,
아리마대,낱말,
아버지가,낱말,
아버지께,낱말,
아버지는,낱말,
아버지도,낱말,
아버지로,낱말,
아버지를,낱말,
아버지에,낱말,
아버지여,낱말,
아버지와,낱말,
아버지의,낱말,
아시오매,낱말,
아신지라,낱말,
아심이라,낱말,
아심이요,낱말,
악하다고,낱말,
악하므로,낱말,
안나스가,낱말,
안나스는,낱말,
안드레가,낱말,
안드레라,낱말,
안드레와,낱말,
안식일에,낱말,
안식일을,낱말,
안식일이,낱말,
앉았더라,낱말,
앉으시니,낱말,
알거니와,낱말,
알리니라,낱말,
알았노라,낱말,
알았는가,낱말,
애논에서,낱말,
야곱보다,낱말,
양식이요,낱말,
양이로다,낱말,
어두웠고,낱말,
어떠하냐,낱말,
어렵도다,낱말,
어른으로,낱말,
어머니가,낱말,
어머니께,낱말,
어머니도,낱말,
어머니라,낱말,
어머니와,낱말,
어찌하여,낱말,
얻으리라,낱말,
없나이까,낱말,
없나이다,낱말,
없느니라,낱말,
없었더냐,낱말,
없었더라,낱말,
없었으니,낱말,
없으리라,낱말,
없으므로,낱말,
없음이라,낱말,
엎드리어,낱말,
엎으시고,낱말,
에워싸고,낱말,
엘리야냐,낱말,
엘리야도,낱말,
여겼으나,낱말,
여기시고,낱말,
여기시며,낱말,
여드레를,낱말,
여자에게,낱말,
여짜오되,낱말,
연회장은,낱말,
연회장이,낱말,
영광보다,낱말,
영광이요,낱말,
영원토록,낱말,
영이시니,낱말,
영접하는,낱말,
영접하니,낱말,
영접하여,낱말,
영접하지,낱말,
영화로써,낱말,
영화롭게,낱말,
옆구리를,낱말,
옆구리에,낱말,
예루살렘,낱말,
예배하고,낱말,
예배하는,낱말,
예배하러,낱말,
예비하러,낱말,
예비하면,낱말,
예수께로,낱말,
예수께서,낱말,
예수니라,낱말,
예수에게,낱말,
예수이신,낱말,
오느니라,낱말,
오는지라,낱말,
오라비가,낱말,
오라비의,낱말,
오른편에,낱말,
오셨다가,낱말,
오셨다는,낱말,
오시는지,낱말,
오신다는,낱말,
온전함을,낱말,
올라가는,낱말,
올라가라,낱말,
올라가사,낱말,
올라가서,낱말,
올라가지,낱말,
올라간다,낱말,
올랐으나,낱말,
옮겨다가,낱말,
옮겼거든,낱말,
옳으니라,낱말,
완고하게,낱말,
왔나이다,낱말,
왔음이라,낱말,
왕이니라,낱말,
왕이로다,낱말,
왕이시여,낱말,
요셉에게,낱말,
요한보다,낱말,
요한에게,낱말,
요한이라,낱말,
용납하라,낱말,
우리에게,낱말,
우슬초에,낱말,
움직이게,낱말,
움직임을,낱말,
원하느냐,낱말,
위로부터,낱말,
위로하던,낱말,
위문하러,낱말,
위에든지,낱말,
위하시고,낱말,
위함이니,낱말,
위함이요,낱말,
유다에게,낱말,
유대에서,낱말,
유대인과,낱말,
유대인의,낱말,
유대인이,낱말,
유월절에,낱말,
유월절의,낱말,
유월절이,낱말,
유익이라,낱말,
유일하신,낱말,
유하시고,낱말,
유하시매,낱말,
유하시며,낱말,
육지에서,낱말,
율법에도,낱말,
율법에서,낱말,
은혜러라,낱말,
음료로다,낱말,
의로우신,낱말,
의지하여,낱말,
의탁하지,낱말,
의혹하게,낱말,
이것이니,낱말,
이들에게,낱말,
이때까지,낱말,
이러므로,낱말,
이루리라,낱말,
이루어진,낱말,
이루었다,낱말,
이르겠다,낱말,
이르기를,낱말,
이르노니,낱말,
이르노라,낱말,
이르니라,낱말,
이르리라,낱말,
이르소서,낱말,
이르시니,낱말,
이르시되,낱말,
이르시매,낱말,
이름으로,낱말,
이사야가,낱말,
이사야의,낱말,
이상하다,낱말,
이스라엘,낱말,
이에게로,낱말,
이외에도,낱말,
이제까지,낱말,
이제라도,낱말,
이후에는,낱말,
인도하여,낱말,
인함이니,낱말,
일러둠은,낱말,
일렀어도,낱말,
일렀으되,낱말,
일어나기,낱말,
일어나니,낱말,
일어나라,낱말,
일어나사,낱말,
일이니라,낱말,
일하시니,낱말,
잃어버릴,낱말,
임금으로,낱말,
입으시고,낱말,
있거니와,낱말,
있겠노라,낱말,
있나이까,낱말,
있나이다,낱말,
있느니라,낱말,
있는지라,낱말,
있사오니,낱말,
있사옵고,낱말,
있었나니,낱말,
있었더니,낱말,
있었으니,낱말,
있으리니,낱말,
있으리라,낱말,
자기들과,낱말,
자기들도,낱말,
자기들의,낱말,
자기에게,낱말,
자들에게,낱말,
자리에서,낱말,
자손이라,낱말,
자손이면,낱말,
자에게는,낱말,
자유롭게,낱말,
잔치할새,낱말,
잡수소서,낱말,
잡수시던,낱말,
잡아오지,낱말,
잡으려고,낱말,
잡으리라,낱말,
장사하는,낱말,
장인이라,낱말,
재판석에,낱말,
재판하라,낱말,
저들에게,낱말,
저버리고,낱말,
젊어서는,낱말,
정죄하지,낱말,
제육시라,낱말,
제자들과,낱말,
제자들도,낱말,
제자들만,낱말,
제자들은,낱말,
제자들의,낱말,
제자들이,낱말,
제자에게,낱말,
제자이나,낱말,
조상들은,낱말,
조상들이,낱말,
종려나무,낱말,
좌우편에,낱말,
죄인인지,낱말,
주님께서,낱말,
주님이라,낱말,
주님이신,낱말,
주셨으니,낱말,
주셨으며,낱말,
주시나니,낱말,
주시니라,낱말,
주시리니,낱말,
주시리라,낱말,
주었더니,낱말,
주옵소서,낱말,
주인보다,낱말,
죽었거늘,낱말,
죽으리라,낱말,
죽음으로,낱말,
죽이고자,낱말,
죽이려고,낱말,
준비되어,낱말,
증거보다,낱말,
증거하는,낱말,
증언하고,낱말,
증언하는,낱말,
증언하니,낱말,
증언하되,낱말,
증언하라,낱말,
증언하러,낱말,
증언하려,낱말,
증언하면,낱말,
증언하실,낱말,
증언하여,낱말,
지금까지,낱말,
지금부터,낱말,
지금에야,낱말,
지도자라,낱말,
지었거늘,낱말,
지켰은즉,낱말,
지키노라,낱말,
지키리니,낱말,
지키리라,낱말,
쫓아냈다,낱말,
찢어지지,낱말,
참되도다,낱말,
참되시니,낱말,
참되시매,낱말,
찾느냐고,낱말,
찾아왔던,낱말,
찾으면서,낱말,
처음부터,낱말,
처음으로,낱말,
천부장과,낱말,
천사들이,낱말,
초막절이,낱말,
추수하게,낱말,
축사하신,낱말,
충만하게,낱말,
친척이라,낱말,
크니이까,낱말,
택하였기,낱말,
판단하나,낱말,
판단하라,낱말,
판단하지,낱말,
포도주가,낱말,
포도주를,낱말,
피곤하여,낱말,
하겠느냐,낱말,
하나님과,낱말,
하나님께,낱말,
하나님도,낱말,
하나님은,낱말,
하나님을,낱말,
하나님의,낱말,
하나님이,낱말,
하나로서,낱말,
하나이까,낱말,
하나이다,낱말,
하느니라,낱말,
하는도다,낱말,
하는지라,낱말,
하늘로서,낱말,
하늘부터,낱말,
하늘에서,낱말,
하더이다,낱말,
하셨거든,낱말,
하셨기에,낱말,
하셨는지,낱말,
하셨으나,낱말,
하셨으니,낱말,
하시거늘,낱말,
하시기를,낱말,
하시는지,낱말,
하시니라,낱말,
하시다가,낱말,
하시더라,낱말,
하시도다,낱말,
하시든지,낱말,
하시려고,낱말,
하시리라,낱말,
하시므로,낱말,
하심이라,낱말,
하였노니,낱말,
하였노라,낱말,
하였느냐,낱말,
하였는데,낱말,
하였는지,낱말,
하였더라,낱말,
하였으나,낱말,
하였으니,낱말,
하였으되,낱말,
하옵소서,낱말,
하인들은,낱말,
할지라도,낱말,
함이니라,낱말,
함이러라,낱말,
함이로라,낱말,
항아리에,낱말,
해산하게,낱말,
행각에서,낱말,
행악자가,낱말,
행하거든,낱말,
행하고자,낱말,
행하리니,낱말,
행하리라,낱말,
행하므로,낱말,
행하시는,낱말,
행하신다,낱말,
행하심을,낱말,
행했으니,낱말,
헬라인을,낱말,
현장에서,낱말,
형제들과,낱말,
형제들이,낱말,
호수에서,낱말,
회당에서,낱말,
흥하여야,낱말,
흩어지고,낱말,
히브리와,낱말,
힘썼으나,낱말,
가까운지라,낱말,
가득하더라,낱말,
가르치느냐,낱말,
가르치시니,낱말,
가르치시며,낱말,
가르치심을,낱말,
가리킴이라,낱말,
가시나무로,낱말,
가시나이까,낱말,
가야바에게,낱말,
가오리이까,낱말,
가져가기를,낱말,
가져가니라,낱말,
간음하다가,낱말,
갈릴리에서,낱말,
강도였더라,낱말,
거하심이요,낱말,
건너편에서,낱말,
건너편으로,낱말,
걸어가니라,낱말,
것이니이다,낱말,
것이었는데,낱말,
계셨더라면,낱말,
계시느니라,낱말,
고발하느냐,낱말,
고향에서는,낱말,
구하겠으니,낱말,
그대로니라,낱말,
그러하니라,낱말,
그러하리라,낱말,
그러하외다,낱말,
그리스도가,낱말,
그리스도는,낱말,
그리스도도,낱말,
그리스도라,낱말,
그리스도로,낱말,
그리스도를,낱말,
그리스도인,낱말,
근심하지도,낱말,
기다리시지,낱말,
기록된다면,낱말,
기록하였고,낱말,
기뻐하나니,낱말,
기뻐하노니,낱말,
기뻐하더라,낱말,
기뻐하리라,낱말,
기뻐하시는,낱말,
기억하더라,낱말,
까닭이로다,낱말,
깨끗하니라,낱말,
나가시니라,낱말,
나귀새끼를,낱말,
나다나엘과,낱말,
나다나엘을,낱말,
나다나엘이,낱말,
나사렛에서,낱말,
나사로까지,낱말,
나아오심을,낱말,
나오겠느냐,낱말,
나타나기를,낱말,
나타내고자,낱말,
나타내리니,낱말,
나타내리라,낱말,
나타내소서,낱말,
나타내시고,낱말,
나타내시매,낱말,
낫겠나이다,낱말,
내려오셔서,낱말,
내려오소서,낱말,
내쫓으시고,낱말,
너희에게도,낱말,
너희에게로,낱말,
노력하였고,낱말,
놓였는지라,낱말,
누구니이까,낱말,
누구에게로,낱말,
누웠는지라,낱말,
니고데모가,낱말,
니고데모도,낱말,
니고데모라,낱말,
다녔거니와,낱말,
달라하시니,낱말,
달아나나니,낱말,
당국자들은,낱말,
대답하느냐,낱말,
대답하시되,낱말,
대제사장과,낱말,
대제사장을,낱말,
대제사장의,낱말,
대제사장이,낱말,
대제사장인,낱말,
데나리온에,낱말,
데나리온의,낱말,
데려가리라,낱말,
도둑질하고,낱말,
돌아가니라,낱말,
동산지기인,낱말,
되었는지를,낱말,
되었더라면,낱말,
되었음이라,낱말,
두려워하여,낱말,
두려워하지,낱말,
들어가지는,낱말,
들어간지라,낱말,
들어갔다가,낱말,
들어오시니,낱말,
들여다보니,낱말,
들으셨더니,낱말,
디베랴에서,낱말,
따라가더니,낱말,
따르느니라,낱말,
따르는도다,낱말,
떨어진지라,낱말,
레위인들을,낱말,
로마인들이,낱말,
마귀에게서,낱말,
마리아에게,낱말,
만찬석에서,낱말,
말씀이니라,낱말,
말씀하셨다,낱말,
말씀하소서,낱말,
말씀하시고,낱말,
말씀하시는,낱말,
말씀하시되,낱말,
말씀하심은,낱말,
말하느니라,낱말,
말하는데도,낱말,
말하리이다,낱말,
말하였노라,낱말,
말하였으되,낱말,
말함이러라,낱말,
맡기셨으니,낱말,
맡았으므로,낱말,
맹인이었던,낱말,
머물렀더라,낱말,
먹었나이다,낱말,
먹이겠느냐,낱말,
모세에게는,낱말,
모세에게서,낱말,
모의하니라,낱말,
목마르거든,낱말,
목마르지도,낱말,
못되었는데,낱말,
못하겠거든,낱말,
못하겠노라,낱말,
못하나이다,낱말,
못하느니라,낱말,
못하는도다,낱말,
못하는지라,낱말,
못하였노라,낱말,
못하였다가,낱말,
못하였더니,낱말,
못하였으나,낱말,
못하였으니,낱말,
못하였으며,낱말,
못함이로다,낱말,
무엇이든지,낱말,
무익하니라,낱말,
무화과나무,낱말,
문의하느냐,낱말,
미워하나니,낱말,
미워하였다,낱말,
믿었더라면,낱말,
믿었으리니,낱말,
믿었으므로,낱말,
믿음이러라,낱말,
바리새인들,낱말,
받았나이다,낱말,
받았음이라,낱말,
받으셨도다,낱말,
받으셨으면,낱말,
버리거니와,낱말,
버리겠느냐,낱말,
베다니에서,낱말,
베데스다라,낱말,
베드로더러,낱말,
베드로보다,낱말,
베드로에게,낱말,
베어버리니,낱말,
베푸시더라,낱말,
베풀거니와,낱말,
병들었더니,낱말,
병자들에게,낱말,
보내었노니,낱말,
보시옵소서,낱말,
보았거니와,낱말,
보았느니라,낱말,
보이겠느냐,낱말,
보전하리라,낱말,
부모니이까,낱말,
부인하리라,낱말,
분뿐이시니,낱말,
비둘기같이,낱말,
빌라도에게,낱말,
사람들보다,낱말,
사람들에게,낱말,
사람에게서,낱말,
사람이로다,낱말,
사랑하느냐,낱말,
사랑하시는,낱말,
사랑하시던,낱말,
사랑하시되,낱말,
사르느니라,낱말,
사마리아를,낱말,
사마리아에,낱말,
살리느니라,낱말,
살아나리라,낱말,
생각났더라,낱말,
생각하기를,낱말,
생각하더라,낱말,
서기관들과,낱말,
선생으로서,낱말,
선지자들도,낱말,
세상에서는,낱말,
세상이라도,낱말,
속하였으면,낱말,
손가락으로,낱말,
수군거리는,낱말,
수군거리지,낱말,
수군거림이,낱말,
수근거리는,낱말,
숨으시니라,낱말,
시험하고자,낱말,
심판하노니,낱말,
심판하느냐,낱말,
심판하리라,낱말,
아니거니와,낱말,
아니니이다,낱말,
아니하거든,낱말,
아니하겠다,낱말,
아니하나니,낱말,
아니하노니,낱말,
아니하노라,낱말,
아니하느냐,낱말,
아니하니라,낱말,
아니하더라,낱말,
아니하도다,낱말,
아니하려고,낱말,
아니하리니,낱말,
아니하리라,낱말,
아니하므로,낱말,
아니하시고,낱말,
아니하시니,낱말,
아니하시면,낱말,
아니하심은,낱말,
아니하였고,낱말,
아니하오나,낱말,
아니한지라,낱말,
아니함으로,낱말,
아니함이나,낱말,
아니함이라,낱말,
아니함이요,낱말,
아들에게도,낱말,
아들이시요,낱말,
아들이심을,낱말,
아버지께로,낱말,
아버지께서,낱말,
아버지시니,낱말,
아브라함과,낱말,
아브라함은,낱말,
아브라함을,낱말,
아브라함의,낱말,
아브라함이,낱말,
아비에게서,낱말,
아시나이까,낱말,
아시나이다,낱말,
아심이러라,낱말,
안드레에게,낱말,
안식일에도,낱말,
안식일이니,낱말,
안식일이라,낱말,
안식일인데,낱말,
앉아있더라,낱말,
알리시리라,낱말,
알았나이다,낱말,
알았더라면,낱말,
알았사옵고,낱말,
알았으리라,낱말,
언제까지나,낱말,
없었나이다,낱말,
없었으리니,낱말,
없으려니와,낱말,
없으리이다,낱말,
여기는도다,낱말,
여기시리라,낱말,
연회장에게,낱말,
영광스럽게,낱말,
영생하도록,낱말,
영생하리라,낱말,
영접하리라,낱말,
예루살렘에,낱말,
예배하노니,낱말,
오겠음이라,낱말,
오라버니가,낱말,
오셨나이까,낱말,
오실지라도,낱말,
올라가시되,낱말,
올라갔더니,낱말,
옮겼느니라,낱말,
우리에게는,낱말,
우리에게서,낱말,
울었다고도,낱말,
위에서부터,낱말,
유대로부터,낱말,
유대인들은,낱말,
유대인들을,낱말,
유대인들이,낱말,
유대인이냐,낱말,
유월절이면,낱말,
유익하다고,낱말,
유하시기를,낱말,
육정으로나,낱말,
은밀하게는,낱말,
의로우니라,낱말,
의심하더라,낱말,
이것이니라,낱말,
이기었노라,낱말,
이끌겠노라,낱말,
이러하니라,낱말,
이러하므로,낱말,
이르러서는,낱말,
이르렀더라,낱말,
이르렀으니,낱말,
이스라엘에,낱말,
이스라엘의,낱말,
이제부터는,낱말,
이튿날에는,낱말,
인도하여야,낱말,
인쳤느니라,낱말,
일렀거니와,낱말,
일렀으리라,낱말,
일어나더라,낱말,
일으키리라,낱말,
있겠음이라,낱말,
있었으므로,낱말,
있었음이라,낱말,
있으면이라,낱말,
있을지어다,낱말,
자기니이까,낱말,
자기에게로,낱말,
자들에게는,낱말,
자들에게로,낱말,
자들이니라,낱말,
잘하였으면,낱말,
잠들었도다,낱말,
잠들었으면,낱말,
잡혔나이다,낱말,
절하는지라,낱말,
젊은이까지,낱말,
정결예식에,낱말,
제사장들과,낱말,
제자들에게,낱말,
죄인으로서,낱말,
주님이시라,낱말,
주님이시요,낱말,
주셨느니라,낱말,
주시리이다,낱말,
주심이니라,낱말,
주었사오니,낱말,
주었사오매,낱말,
주었사오며,낱말,
주었으리라,낱말,
죽었거니와,낱말,
죽었느니라,낱말,
준비일이라,낱말,
준비일이요,낱말,
즐거워하게,낱말,
증언하노라,낱말,
증언하므로,낱말,
증언하시는,낱말,
증언하시던,낱말,
증언하여도,낱말,
증언한지라,낱말,
증언함이라,낱말,
지금까지는,낱말,
진리니이다,낱말,
쫓겨나리라,낱말,
참되시다는,낱말,
책잡겠느냐,낱말,
출교하기로,낱말,
충만하더라,낱말,
충만하리라,낱말,
친아버지라,낱말,
크심이니라,낱말,
태어났으며,낱말,
통과하여야,낱말,
판단하시는,낱말,
판단하여도,낱말,
포도나무에,낱말,
포도나무요,낱말,
표적이니라,낱말,
하겠는지라,낱말,
하나님께로,낱말,
하나님께서,낱말,
하나님이라,낱말,
하나이니라,낱말,
하늘로부터,낱말,
하셨느니라,낱말,
하시나이까,낱말,
하시느니라,낱말,
하심이니라,낱말,
하였거니와,낱말,
하였느니라,낱말,
하였사오니,낱말,
하였으리라,낱말,
하였음이라,낱말,
하오리이까,낱말,
하인들에게,낱말,
함이니이다,낱말,
행하겠느냐,낱말,
행하느니라,낱말,
행하셨으나,낱말,
헤치느니라,낱말,
혈통으로나,낱말,
형제들에게,낱말,
흘리시더라,낱말,
가득하였도다,낱말,
가르치시더니,낱말,
가리키심이라,낱말,
가버나움에서,낱말,
가버나움으로,낱말,
가야바에게서,낱말,
가져가리이다,낱말,
갈릴리에서는,낱말,
갈릴리인들이,낱말,
감사하나이다,낱말,
거짓말쟁이가,낱말,
거짓말쟁이요,낱말,
것이로소이다,낱말,
것이었더라면,낱말,
계시겠음이라,낱말,
계시오니이까,낱말,
공경함이거늘,낱말,
구하시나이까,낱말,
그것이니이다,낱말,
그러하나이다,낱말,
그리스도께서,낱말,
그리스도시요,낱말,
그리스도이면,낱말,
근심하겠으나,낱말,
기록되었더라,낱말,
기록되었으니,낱말,
기록되었은즉,낱말,
나아오는지라,낱말,
나타났나이까,낱말,
나타내셨으니,낱말,
내려가나이다,낱말,
내려가셨으나,낱말,
노여워하느냐,낱말,
누구오니이까,낱말,
달음질하더니,낱말,
당국자들이나,낱말,
대제사장들과,낱말,
대제사장들이,낱말,
대제사장에게,낱말,
데려가시기를,낱말,
도망하느니라,낱말,
돌아가겠노라,낱말,
두려워하거늘,낱말,
두려워하므로,낱말,
두려워하지도,낱말,
두려워함이라,낱말,
들어가시니라,낱말,
들었음이러라,낱말,
디두모라고도,낱말,
떠나가시니라,낱말,
떨어졌나이다,낱말,
말씀하셨으나,낱말,
말씀하시는지,낱말,
말씀하심인줄,낱말,
말하겠나이까,낱말,
말하였다고도,낱말,
머무르시니라,낱말,
멸망시키려는,낱말,
명하였거니와,낱말,
목마르려니와,낱말,
못하시리이다,낱말,
못함이니이다,낱말,
무시하는도다,낱말,
무엇이니이까,낱말,
미워하느니라,낱말,
미워하였도다,낱말,
미혹되었느냐,낱말,
믿사옵나이다,낱말,
바리새인들도,낱말,
바리새인들이,낱말,
박해하였은즉,낱말,
버리겠나이다,낱말,
베들레헴에서,낱말,
병들었나이다,낱말,
보내셨음이라,낱말,
보았음이더라,낱말,
보았음이러라,낱말,
보이심이러라,낱말,
보전하시기를,낱말,
부족하리이다,낱말,
사랑하셨는가,낱말,
사랑하시니라,낱말,
사랑하시더니,낱말,
사랑하시므로,낱말,
사랑하심이라,낱말,
사랑하였더라,낱말,
사랑하였으니,낱말,
사마리아인과,낱말,
사마리아인이,낱말,
삼으심이러라,낱말,
생각하는지라,낱말,
선생님이라는,낱말,
선지자니이다,낱말,
시험함이러라,낱말,
신성모독으로,낱말,
신성모독이라,낱말,
실족하느니라,낱말,
씻으시나이까,낱말,
아니었더라면,낱말,
아니하겠노라,낱말,
아니하겠느냐,낱말,
아니하느니라,낱말,
아니하는도다,낱말,
아니하는지라,낱말,
아니하셨더니,낱말,
아니하셨으니,낱말,
아니하시니라,낱말,
아니하시더라,낱말,
아니하였거늘,낱말,
아니하였노라,낱말,
아니하였느냐,낱말,
아니하였더니,낱말,
아니하였더라,낱말,
아니하였으나,낱말,
아니하였으면,낱말,
아니할지라도,낱말,
아니함이러라,낱말,
아들이니이다,낱말,
아랫사람들을,낱말,
아랫사람들이,낱말,
아버지께서는,낱말,
아버지에게서,낱말,
아버지였으면,낱말,
아브라함보다,낱말,
아브라함이라,낱말,
아셨음이니라,낱말,
안나스에게로,낱말,
않으셨으므로,낱말,
알았으리로다,낱말,
애통하겠으나,낱말,
어디로부터냐,낱말,
없었으려니와,낱말,
없음이니이다,낱말,
연구하거니와,낱말,
예루살렘에서,낱말,
예루살렘으로,낱말,
예배하였는데,낱말,
예배할지니라,낱말,
오라버니더라,낱말,
올라가셨더니,낱말,
올라가시니라,낱말,
원하였거니와,낱말,
원하옵나이다,낱말,
위함이니이다,낱말,
유대인들에게,낱말,
유대인에게서,낱말,
유대인으로서,낱말,
이르렀사오니,낱말,
이르렀으므로,낱말,
인도하시리니,낱말,
인함이니이까,낱말,
인함이니이다,낱말,
일으키겠느냐,낱말,
있사옵나이까,낱말,
자결하려는가,낱말,
자식뿐이오니,낱말,
자유로우리라,낱말,
잘못하였으면,낱말,
장성하였으니,낱말,
조상들에게서,낱말,
족하겠나이다,낱말,
즐거워하다가,낱말,
증언하느니라,낱말,
증언하시기를,낱말,
증언하였노라,낱말,
증언하였으니,낱말,
지키었나이다,낱말,
찬송하리로다,낱말,
참포도나무요,낱말,
찾으시느니라,낱말,
채찍질하더라,낱말,
책망하시리라,낱말,
충만하였노라,낱말,
평안할지어다,낱말,
피하셨음이라,낱말,
하나님에게서,낱말,
하였음이더라,낱말,
함이로소이다,낱말,
허락하는지라,낱말,
형제들까지도,낱말,
훔쳐감이러라,낱말,
흘러나오리라,낱말,
,,
,,
말씀은 곧 하나님이시니라,문장,하
그가 태초에 하나님과 함께 계셨고,문장,하
자기로 말미암아 믿게 하려 함이라,문장,하
세상이 그를 알지 못하였고,문장,하
본래 하나님을 본 사람이 없으되,문장,하
누구냐 물을 때에 요한의 증언이,문장,하
나는 그리스도가 아니라 한대,문장,하
너는 네게 대하여 무엇이라 하느냐,문장,하
그들은 바리새인들이 보낸 자라,문장,하
요한이 대답하되 나는 물로,문장,하
곧 내 뒤에 오시는 그이라,문장,하
무엇을 구하느냐 이르되 랍비여,문장,하
이튿날 예수께서 갈릴리로,문장,하
요셉의 아들 나사렛 예수니라,문장,하
그 속에 간사한 것이 없도다,문장,하
나다나엘이 대답하되 랍비여,문장,하
예수께서 대답하여 이르시되,문장,하
저들에게 포도주가 없다 하니,문장,하
그 어머니가 하인들에게 이르되,문장,하
하신즉 아귀까지 채우니,문장,하
나를 삼키리라 한 것을 기억하더라,문장,하
이에 유대인들이 대답하여,문장,하
무슨 표적을 우리에게 보이겠느냐,문장,하
내가 사흘 동안에 일으키리라,문장,하
말씀하신 것을 기억하고,문장,하
이는 친히 모든 사람을 아심이요,문장,하
표적을 아무도 할 수 없음이니이다,문장,하
니고데모가 이르되 사람이 늙으면,문장,하
물과 성령으로 나지 아니하면,문장,하
영생을 얻게 하려 하심이라,문장,하
벌써 심판을 받은 것이니라,문장,하
이는 그 행위가 드러날까 함이요,문장,하
진리를 따르는 자는 빛으로 오나니,문장,하
아무 것도 받을 수 없느니라,문장,하
한 것을 증언할 자는 너희니라,문장,하
그가 친히 보고 들은 것을 증언하되,문장,하
그의 증언을 받는 자가 없도다,문장,하
성령을 한량 없이 주심이니라,문장,하
아들을 믿는 자에게는 영생이 있고,문장,하
그 아들 요셉에게 준 땅이 가깝고,문장,하
사마리아 여자 한 사람이,문장,하
하는 이가 누구인 줄 알았더라면,문장,하
이르시되 가서 네 남편을 불러 오라,문장,하
예루살렘에 있다 하더이다,문장,하
너희는 알지 못하는 것을 예배하고,문장,하
예배할 때가 오나니 곧 이 때라,문장,하
것을 우리에게 알려 주시리이다,문장,하
무엇을 구하시나이까 어찌하여,문장,하
여자가 물동이를 버려 두고 동네로,문장,하
들어가서 사람들에게 이르되,문장,하
이는 그리스도가 아니냐 하니,문장,하
노력한 것에 참여하였느니라,문장,하
거기서 이틀을 유하시매,문장,하
세상의 구주신 줄 앎이라 하였더라,문장,하
가버나움에서 병들었더니,문장,하
그가 거의 죽게 되었음이라,문장,하
도무지 믿지 아니하리라,문장,하
예수께서 하신 말씀을 믿고 가더니,문장,하
그 후에 유대인의 명절이,문장,하
있는데 거기 행각 다섯이 있고,문장,하
거기 서른 여덟 해 된 병자가 있더라,문장,하
이르시되 네가 낫고자 하느냐,문장,하
병자가 대답하되 주여 물이,문장,하
네가 나았으니 더 심한 것이,문장,하
예수를 박해하게 된지라,문장,하
예수께서 그들에게 이르시되,문장,하
너희에게 이르노니 아들이,문장,하
놀랍게 여기게 하시리라,문장,하
아들을 공경하게 하려 하심이라,문장,하
공경하지 아니하느니라,문장,하
그의 음성을 들을 때가 오나니,문장,하
선한 일을 행한 자는 생명의 부활로,문장,하
하려 하므로 내 심판은 의로우니라,문장,하
그 형상을 보지 못하였으며,문장,하
그러나 너희가 영생을 얻기 위하여,문장,하
내게 오기를 원하지 아니하는도다,문장,하
나는 내 아버지의 이름으로,문장,하
자기 이름으로 오면 영접하리라,문장,하
너희가 서로 영광을 취하고,문장,하
어찌 나를 믿을 수 있느냐,문장,하
