내용,종류,수준
슬프도다,낱말,
시무하되,낱말,
시므리니,낱말,
시므온의,낱말,
시므이요,낱말,
시브론을,낱말,
시작하여,낱말,
시종하게,낱말,
시킨지라,낱말,
시험하고,낱말,
시혼에게,낱말,
신고하매,낱말,
신들에게,낱말,
실행하지,낱말,
싫어하던,낱말,
싫어하면,낱말,
십일조를,낱말,
십일조의,낱말,
싸움에서,낱말,
싸움으로,낱말,
쓰러지게,낱말,
아각보다,낱말,
아그랍빔,낱말,
아내에게,낱말,
아니로다,낱말,
아니시니,낱말,
아니하고,낱말,
아니하는,낱말,
아니하니,낱말,
아니하랴,낱말,
아니하며,낱말,
아니하면,낱말,
아니하여,낱말,
아다롯과,낱말,
아들들과,낱말,
아들들은,낱말,
아들들을,낱말,
아들들의,낱말,
아들들이,낱말,
아들이여,낱말,
아들이요,낱말,
아람에서,낱말,
아로엘과,낱말,
아론에게,낱말,
아뢰니라,낱말,
아르논은,낱말,
아름다운,낱말,
아말렉은,낱말,
아말렉을,낱말,
아므람과,낱말,
아므람을,낱말,
아므람의,낱말,
아버지가,낱말,
아버지의,낱말,
아비단의,낱말,
아비단이,낱말,
아비람은,낱말,
아비람을,낱말,
아비람의,낱말,
아비후는,낱말,
아비후와,낱말,
아스리엘,낱말,
아스몬에,낱말,
아이들과,낱말,
아이들을,낱말,
아침까지,낱말,
아히라가,낱말,
아히라요,낱말,
아히라의,낱말,
아히만과,낱말,
악인들의,낱말,
악평하여,낱말,
안수하게,낱말,
안수하고,낱말,
안수하여,낱말,
안식일에,낱말,
안식일의,낱말,
않겠노라,낱말,
않겠느냐,낱말,
않으리라,낱말,
않으시고,낱말,
않으시랴,낱말,
않으시며,낱말,
알루스를,낱말,
알루스에,낱말,
알리기도,낱말,
앎이니라,낱말,
암미훗의,낱말,
암미흣의,낱말,
암염소로,낱말,
압박하는,낱말,
앗수르를,낱말,
앗수르의,낱말,
앞에서나,낱말,
애굽에서,낱말,
애굽으로,낱말,
애굽인은,낱말,
애굽인이,낱말,
야곱에게,낱말,
야곱이여,낱말,
야하스에,낱말,
얍복까지,낱말,
양육하는,낱말,
어떠한지,낱말,
어리석은,낱말,
어찌하여,낱말,
언덕길로,낱말,
언약궤가,낱말,
언약궤와,낱말,
언약이라,낱말,
얻으리라,낱말,
없나이다,낱말,
없느니라,낱말,
없는지를,낱말,
없었더라,낱말,
없었으며,낱말,
없으므로,낱말,
엎드러질,낱말,
엎드려서,낱말,
엎드리니,낱말,
엎드리매,낱말,
에브라임,낱말,
엘닷이라,낱말,
엘르아살,낱말,
엘리사가,낱말,
엘리술의,낱말,
엘리술이,낱말,
엘리압의,낱말,
엘리압이,낱말,
엘림에는,낱말,
여기리니,낱말,
여기심을,낱말,
여김으로,낱말,
여분네의,낱말,
여인에게,낱말,
여자들과,낱말,
여자들은,낱말,
여자들을,낱말,
여자들이,낱말,
여자에게,낱말,
여짜오되,낱말,
여호수아,낱말,
여호와가,낱말,
여호와께,낱말,
여호와는,낱말,
여호와라,낱말,
여호와를,낱말,
여호와여,낱말,
여호와와,낱말,
여호와의,낱말,
연장으로,낱말,
열다섯째,낱말,
열둘이니,낱말,
열둘이라,낱말,
열둘이요,낱말,
열렸더라,낱말,
열조에게,낱말,
열흘이나,낱말,
염병으로,낱말,
염소에는,낱말,
염소털로,낱말,
영접하고,낱말,
영토에서,낱말,
옆구리에,낱말,
예비하여,낱말,
예언하여,낱말,
오그란의,낱말,
오난이라,낱말,
오늘까지,낱말,
오르니라,낱말,
오백분의,낱말,
오백오십,낱말,
오십분의,낱말,
오천사백,낱말,
오천육백,낱말,
온유함이,낱말,
온전하여,낱말,
올라가매,낱말,
올라가며,낱말,
올라가서,낱말,
올라가지,낱말,
올라갔고,낱말,
올라갔던,낱말,
올지니라,낱말,
올지어다,낱말,
외에니라,낱말,
외인에게,낱말,
요글리의,낱말,
요단으로,낱말,
욕브하와,낱말,
욧바다를,낱말,
욧바다에,낱말,
용납하지,낱말,
우두머리,낱말,
우리보다,낱말,
우리에게,낱말,
우리와도,낱말,
우물물도,낱말,
우물물아,낱말,
우물이라,낱말,
우슬초를,낱말,
우슬초와,낱말,
우회하려,낱말,
운반하며,낱말,
웃시엘의,낱말,
원망하게,낱말,
원망하는,낱말,
원망하되,낱말,
원망하매,낱말,
원망하며,낱말,
원망하여,낱말,
원주민을,낱말,
원주민이,낱말,
원하건대,낱말,
원하노라,낱말,
위임받은,낱말,
위치에서,낱말,
위탁하되,낱말,
위탁하여,낱말,
위함이라,낱말,
유숙하라,낱말,
유아들과,낱말,
유아들은,낱말,
유월절을,낱말,
유출증이,낱말,
육십칠만,낱말,
육천사백,낱말,
육천오백,낱말,
육천이백,낱말,
율례니라,낱말,
율례대로,낱말,
율례이니,낱말,
으뜸이나,낱말,
음식으로,낱말,
음행하지,낱말,
이갈이요,낱말,
이것들은,낱말,
이것에는,낱말,
이것으로,낱말,
이것이니,낱말,
이기리라,낱말,
이끌었고,낱말,
이끌었다,낱말,
이다말의,낱말,
이다말이,낱말,
이러므로,낱말,
이러하니,낱말,
이러하며,낱말,
이르기를,낱말,
이르나니,낱말,
이르노니,낱말,
이르더니,낱말,
이르러는,낱말,
이르렀고,낱말,
이르시는,낱말,
이르시되,낱말,
이름으로,낱말,
이름이라,낱말,
이름이며,낱말,
이름있는,낱말,
이백오십,낱말,
이상으로,낱말,
이스라엘,낱말,
이스할과,낱말,
이었더라,낱말,
이외에도,낱말,
이쪽에서,낱말,
이천사백,낱말,
이천오백,낱말,
이천이백,낱말,
이천칠백,낱말,
이틀이나,낱말,
이후부터,낱말,
인도하는,낱말,
인도하여,낱말,
인종들이,낱말,
일곱에는,낱말,
일렀으되,낱말,
일어나게,낱말,
일어나고,낱말,
일어나사,낱말,
일어나서,낱말,
일이기에,낱말,
일이니라,낱말,
입었으면,낱말,
잇사갈의,낱말,
있나이다,낱말,
있느니라,낱말,
있사오니,낱말,
있었는데,낱말,
있었다면,낱말,
있었더냐,낱말,
있었더라,낱말,
있으리라,낱말,
있으므로,낱말,
있음이라,낱말,
자기들을,낱말,
자기들의,낱말,
자기에게,낱말,
자녀들은,낱말,
자녀에게,낱말,
자들이니,낱말,
자들이며,낱말,
자복하고,낱말,
자손들아,낱말,
자손들을,낱말,
자손들의,낱말,
자손들이,낱말,
자손에게,낱말,
자손으로,낱말,
자손이라,낱말,
자식들을,낱말,
자식에게,낱말,
자에게는,낱말,
자에게서,낱말,
자이니라,낱말,
잠시라도,낱말,
잡으니라,낱말,
잡히지도,낱말,
장로들과,낱말,
장로들이,낱말,
장막들이,낱말,
장막에서,낱말,
장사하는,낱말,
재앙으로,낱말,
저녁까지,낱말,
저녁부터,낱말,
저녁이면,낱말,
저버렸고,낱말,
저주하는,낱말,
저주하라,낱말,
저주하며,낱말,
저주하지,낱말,
저줏거리,낱말,
저쪽까지,낱말,
적은지와,낱말,
전능자의,낱말,
전쟁기에,낱말,
전제물을,낱말,
절기제에,낱말,
절반에서,낱말,
절하므로,낱말,
점령하여,낱말,
정결하게,낱말,
정결하면,낱말,
정탐하게,낱말,
정탐하고,낱말,
정탐하되,낱말,
정탐하라,낱말,
정탐하러,낱말,
정한대로,낱말,
제단들과,낱말,
제단에는,낱말,
제단으로,낱말,
제사로나,낱말,
제사장은,낱말,
제사장의,낱말,
제사장이,낱말,
제작법은,낱말,
조사하되,낱말,
조상들과,낱말,
조상들도,낱말,
조상들이,낱말,
조용하게,낱말,
족하오며,낱말,
존귀하게,낱말,
존귀하지,낱말,
종들에게,낱말,
종사하는,낱말,
종일토록,낱말,
종족대로,낱말,
종족되는,낱말,
종족들은,낱말,
종족들의,낱말,
종족들이,낱말,
종족에게,낱말,
종족이니,낱말,
종족이라,낱말,
종족이며,낱말,
좌우에는,낱말,
주검으로,낱말,
주관하게,낱말,
주권자가,낱말,
주둔하라,낱말,
주발들과,낱말,
주셨더라,낱말,
주시기를,낱말,
주시리라,낱말,
주었으니,낱말,
주었은즉,낱말,
주옵소서,낱말,
죽기까지,낱말,
죽사오니,낱말,
죽었거나,낱말,
죽었더라,낱말,
죽었으나,낱말,
죽었으니,낱말,
죽었으면,낱말,
죽였더라,낱말,
죽였도다,낱말,
죽였으니,낱말,
죽으니라,낱말,
죽으리라,낱말,
죽이거나,낱말,
죽이시면,낱말,
죽일지니,낱말,
죽일지며,낱말,
준비하고,낱말,
준비하는,낱말,
준행하고,낱말,
준행하여,낱말,
줄지니라,낱말,
줄지라도,낱말,
증거궤를,낱말,
증거궤와,낱말,
증인들의,낱말,
지경에서,낱말,
지경이라,낱말,
지금까지,낱말,
지나가게,낱말,
지나가고,낱말,
지나가지,낱말,
지나감을,낱말,
지나도다,낱말,
지나도록,낱말,
지도자가,낱말,
지성물에,낱말,
지었으나,낱말,
지었으며,낱말,
지정하라,낱말,
지켰더라,낱말,
지켰으되,낱말,
지키게도,낱말,
지키고자,낱말,
지키리라,낱말,
지파대로,낱말,
지파들의,낱말,
지파만은,낱말,
지파에게,낱말,
지파에서,낱말,
지팡이가,낱말,
지팡이는,낱말,
지팡이로,낱말,
지팡이를,낱말,
지팡이에,낱말,
지휘관들,낱말,
지휘관씩,낱말,
지휘관은,낱말,
지휘관을,낱말,
지휘관의,낱말,
지휘관이,낱말,
지휘하게,낱말,
직무대로,낱말,
직임대로,낱말,
진노하사,낱말,
진설병의,낱말,
진설하는,낱말,
진영들이,낱말,
진영별로,낱말,
진영에서,낱말,
진영인지,낱말,
진중에서,낱말,
진중으로,낱말,
질투하여,낱말,
짐승들을,낱말,
짐승에게,낱말,
짐승이나,낱말,
집비둘기,낱말,
짓누르매,낱말,
쫓아내매,낱말,
차기까지,낱말,
참여하여,낱말,
창자에게,낱말,
천부장과,낱말,
첫날에는,낱말,
청종하지,낱말,
청하건대,낱말,
쳐다본즉,낱말,
쳐죽여서,낱말,
쳐죽이면,낱말,
초하루에,낱말,
초하루의,낱말,
촌락들을,낱말,
총회에서,낱말,
축복하는,낱말,
축복하여,낱말,
출발하게,낱말,
출발하여,낱말,
출입하게,낱말,
출입하며,낱말,
치우치지,낱말,
친족에게,낱말,
칠십오요,낱말,
칠지니라,낱말,
칠천사백,낱말,
칠천오백,낱말,
칠천육백,낱말,
침향목들,낱말,
큰길로만,낱말,
타국인과,낱말,
타국인도,낱말,
타국인이,낱말,
탈선하여,낱말,
탈취하고,낱말,
탐지하라,낱말,
판결로써,낱말,
판결하는,낱말,
판결하여,낱말,
팔천육백,낱말,
평지에서,낱말,
포도나무,낱말,
포도원도,낱말,
포도주로,낱말,
포도주를,낱말,
포도주와,낱말,
포도즙도,낱말,
피하였던,낱말,
하거니와,낱말,
하기까지,낱말,
하나님과,낱말,
하나님께,낱말,
하나님은,낱말,
하나님을,낱말,
하나님의,낱말,
하나님이,낱말,
하나씩을,낱말,
하나이다,낱말,
하는도다,낱말,
하는지라,낱말,
하라다를,낱말,
하라다에,낱말,
하려니와,낱말,
하리로다,낱말,
하리이까,낱말,
하리이다,낱말,
하세롯에,낱말,
하세롯을,낱말,
하셨거늘,낱말,
하셨나니,낱말,
하셨더라,낱말,
하셨도다,낱말,
하셨은즉,낱말,
하시기를,낱말,
하시니라,낱말,
하시더냐,낱말,
하시리니,낱말,
하시므로,낱말,
하시오니,낱말,
하신지라,낱말,
하실지라,낱말,
하였기에,낱말,
하였나니,낱말,
하였노라,낱말,
하였다가,낱말,
하였더니,낱말,
하였더라,낱말,
하였도다,낱말,
하였으나,낱말,
하였으니,낱말,
하였은즉,낱말,
하옵소서,낱말,
학대하며,낱말,
할지니라,낱말,
할지라도,낱말,
함께하게,낱말,
합동하여,낱말,
해변에서,낱말,
행진하고,낱말,
행진하되,낱말,
행진하여,낱말,
행진하지,낱말,
행하기로,낱말,
행하느냐,낱말,
행하니라,낱말,
행하리니,낱말,
행하리라,낱말,
행하시는,낱말,
행할지니,낱말,
향기로운,낱말,
향기롭게,낱말,
허락하신,낱말,
허락하지,낱말,
헤브론과,낱말,
헤브론에,낱말,
헤브론은,낱말,
헤스본과,낱말,
헤스본에,낱말,
헤스본은,낱말,
헤스본을,낱말,
현금으로,낱말,
형제들은,낱말,
형제들이,낱말,
형제에게,낱말,
형통하지,낱말,
호글라와,낱말,
호르마라,낱말,
호멜이라,낱말,
호방에게,낱말,
호세아를,낱말,
호세아요,낱말,
화목제로,낱말,
화목제물,낱말,
환상으로,낱말,
황폐하게,낱말,
회막에서,낱말,
회막으로,낱말,
회중에게,낱말,
회중에서,낱말,
후손에게,낱말,
휘장들과,낱말,
흐르는데,낱말,
흩으시고,낱말,
가나안인은,낱말,
가나안인이,낱말,
가담한지라,낱말,
가데스에서,낱말,
가두었더니,낱말,
가말리엘의,낱말,
가말리엘이,낱말,
가문들이라,낱말,
가운데에서,낱말,
간직할지니,낱말,
갈고리들과,낱말,
갈라지니라,낱말,
갈미에게서,낱말,
갓디엘이요,낱말,
같았느니라,낱말,
거룩하리라,낱말,
거스르니라,낱말,
거역하지는,낱말,
거역함으로,낱말,
거주민에게,낱말,
거주하나니,낱말,
거주하였고,낱말,
거하느니라,낱말,
건축하였고,낱말,
걸렸는지라,낱말,
것이니이다,낱말,
것임이니라,낱말,
게라이니라,낱말,
견고하더라,낱말,
결심하려고,낱말,
계수된자는,낱말,
계수하니라,낱말,
계수할지니,낱말,
고스비이니,낱말,
고핫에게서,낱말,
관대하심을,낱말,
구니에게서,낱말,
구하옵나니,낱말,
군인들에게,낱말,
귀족들에게,낱말,
규례이니라,낱말,
그들에게도,낱말,
그들에게서,낱말,
그러하리라,낱말,
그리하시면,낱말,
그리하여야,낱말,
그므엘이요,낱말,
그우엘이니,낱말,
그헬라다를,낱말,
그헬라다에,낱말,
기드오니의,낱말,
기랴다임과,낱말,
기럇후솟에,낱말,
기뻐하시면,낱말,
기업이니라,낱말,
기울어지고,낱말,
까닭이니라,낱말,
껍질이라도,낱말,
꼭대기에서,낱말,
끊어지리니,낱말,
끊어지리라,낱말,
끌어내어서,낱말,
끌어왔으나,낱말,
나가기까지,낱말,
나눌지니라,낱말,
나아갔더라,낱말,
나아오니라,낱말,
나타났더라,낱말,
나할리엘에,낱말,
낳았나이까,낱말,
내보냈으니,낱말,
내셨나이다,낱말,
내었느니라,낱말,
너희에게나,낱말,
넓적다리가,낱말,
넓적다리는,낱말,
넓적다리를,낱말,
느다넬이요,낱말,
다한에게서,낱말,
담당할지니,낱말,
담당할지며,낱말,
당하였도다,낱말,
당할지니라,낱말,
대답하리라,낱말,
대적에게서,낱말,
대제사장이,낱말,
더디하시고,낱말,
더럽혀지지,낱말,
더럽히나니,낱말,
더럽힘이니,낱말,
더럽힘이라,낱말,
더렵혔은즉,낱말,
더하실는지,낱말,
덮였었더라,낱말,
데려왔거늘,낱말,
도피성으로,낱말,
돌라에게서,낱말,
돌릴지니라,낱말,
돌아가리니,낱말,
돌아가리라,낱말,
돌아오겠고,낱말,
돌아오니라,낱말,
돌아오소서,낱말,
돌아왔더라,낱말,
돌이키니라,낱말,
돌이키려고,낱말,
되리라마는,낱말,
되었거니와,낱말,
되었나니다,낱말,
되었나이다,낱말,
되었으므로,낱말,
두려워하지,낱말,
두루마리에,낱말,
드렸나이다,낱말,
드렸으므로,낱말,
드렸음이라,낱말,
드릴지니라,낱말,
들렸으므로,낱말,
들어가거든,낱말,
들어간지라,낱말,
들으셨더라,낱말,
들으시기에,낱말,
들을지어다,낱말,
따랐느니라,낱말,
때리는지라,낱말,
뜻하였더니,낱말,
레위에게서,낱말,
레위인보다,낱말,
레위인에게,낱말,
레위인으로,낱말,
르우벤이라,낱말,
마길에게서,낱말,
마리씩이라,낱말,
마치자마자,낱말,
만나시리니,낱말,
만들었더라,낱말,
만들었으니,낱말,
말씀하시고,낱말,
말씀하시는,낱말,
말씀하시되,낱말,
말을그에게,낱말,
말하리이다,낱말,
말하였으면,낱말,
말하지니라,낱말,
말할지니라,낱말,
맛다나에서,낱말,
맹세하노니,낱말,
맹세하노라,낱말,
맹셋거리가,낱말,
먹을지니라,낱말,
메추라기를,낱말,
멸하리로다,낱말,
멸하리이다,낱말,
멸하였도다,낱말,
명령하니라,낱말,
명령하시는,낱말,
명령하심과,낱말,
명이었더라,낱말,
모세에게로,낱말,
모여드니라,낱말,
모태로부터,낱말,
목거리들을,낱말,
몰아내리라,낱말,
못하겠노라,낱말,
못하겠느냐,낱말,
못하였으니,낱말,
무엇이든지,낱말,
무장시키고,낱말,
무효하게도,낱말,
물통에서는,낱말,
미디안에게,낱말,
미리암에게,낱말,
바기엘이요,낱말,
바라보아도,낱말,
바칠지니라,낱말,
받들어올린,낱말,
받았사오니,낱말,
받았음으로,낱말,
받을지로다,낱말,
발견한지라,낱말,
발디엘이요,낱말,
발락에게로,낱말,
발람에게로,낱말,
발람에게서,낱말,
발루에게서,낱말,
배었나이까,낱말,
백부장들이,낱말,
백성에게로,낱말,
버리시리니,낱말,
번민하더라,낱말,
범죄함으로,낱말,
범죄함이니,낱말,
범죄함이며,낱말,
베겔에게서,낱말,
베었으므로,낱말,
베푸시기를,낱말,
벧니므라와,낱말,
벧하란들의,낱말,
벨라에게서,낱말,
보금자리는,낱말,
보낼지니라,낱말,
보았으므로,낱말,
본즉나병에,낱말,
봉사하니라,낱말,
봉헌물이라,낱말,
부르짖으며,낱말,
부르짖음을,낱말,
부와에게서,낱말,
부정하고도,낱말,
부정하니라,낱말,
부정하리니,낱말,
부정하리라,낱말,
불살랐더라,낱말,
불집게들과,낱말,
비느하스가,낱말,
비방하기를,낱말,
비방하니라,낱말,
빼앗았더라,낱말,
빼앗으니라,낱말,
뻔하였도다,낱말,
뿐이니이다,낱말,
사람들에게,낱말,
사람에게서,낱말,
사람이기에,낱말,
사람이든지,낱말,
사신들에게,낱말,
사악하므로,낱말,
사울에게서,낱말,
사하시리라,낱말,
산간지대에,낱말,
산꼭대기로,낱말,
산꼭대기에,낱말,
산성인지와,낱말,
살렸으리라,낱말,
살인자들이,낱말,
삼사대까지,낱말,
상번제로서,낱말,
생각나거늘,낱말,
생존하니라,낱말,
선대하리라,낱말,
세겜에게서,낱말,
세라에게서,낱말,
세렛에게서,낱말,
셀라에게서,낱말,
소생이든지,낱말,
소제물이며,낱말,
속건제물로,낱말,
속건제물은,낱말,
속죄제니라,낱말,
속죄제물로,낱말,
속죄하려고,낱말,
속하였음은,낱말,
쇠약하리니,낱말,
수니에게서,낱말,
수령들에게,낱말,
수리삿대의,낱말,
수송아지가,낱말,
수송아지나,낱말,
수송아지를,낱말,
수송아지와,낱말,
수함에게서,낱말,
숟가락들과,낱말,
스므엘이요,낱말,
스본에게서,낱말,
슬로브핫은,낱말,
슬로브핫의,낱말,
슬루미엘의,낱말,
슬루미엘이,낱말,
시기하느냐,낱말,
시무할지니,낱말,
시므온인의,낱말,
시작하니라,낱말,
시집갈지니,낱말,
시행하리니,낱말,
신들에게도,낱말,
신하들에게,낱말,
실렘에게서,낱말,
싫어하노라,낱말,
싸우리이다,낱말,
아니거니와,낱말,
아니하느냐,낱말,
아니하다가,낱말,
아니하리라,낱말,
아니하면서,낱말,
아니하므로,낱말,
아니하시고,낱말,
아니하시며,낱말,
아니하시면,낱말,
아니하여서,낱말,
아니하였고,낱말,
아들들에게,낱말,
아론에게로,낱말,
아롯에게서,낱말,
아르논까지,낱말,
아름다운고,낱말,
아릇에게서,낱말,
아말렉인과,낱말,
아말렉인은,낱말,
아모리인은,낱말,
아모리인을,낱말,
아모리인의,낱말,
아무것에도,낱말,
아벨싯딤에,낱말,
아브라함과,낱말,
아브로나를,낱말,
아브로나에,낱말,
아비단이요,낱말,
아비람이라,낱말,
아비하일의,낱말,
아스몬에서,낱말,
아시거니와,낱말,
아히에셀의,낱말,
아히에셀이,낱말,
아히흣이요,낱말,
안식일에는,낱말,
않으리로다,낱말,
알리리이다,낱말,
알아보리라,낱말,
암미나답의,낱말,
암미삿대의,낱말,
암미엘이요,낱말,
암사자와도,낱말,
암송아지를,낱말,
암송아지의,낱말,
야곱에게서,낱말,
야긴에게서,낱말,
야민에게서,낱말,
야셀에게서,낱말,
야숩에게서,낱말,
어디서든지,낱말,
언약이니라,낱말,
얻으리이까,낱말,
없었느니라,낱말,
없었으므로,낱말,
없으리이다,낱말,
없으시도다,낱말,
엎드렸다가,낱말,
엎드리니라,낱말,
엎드린지라,낱말,
에란에게서,낱말,
에르아살이,낱말,
에리에게서,낱말,
에브라임의,낱말,
엘론에게서,낱말,
엘르아살과,낱말,
엘르아살은,낱말,
엘르아살을,낱말,
엘르아살의,낱말,
엘르아살이,낱말,
엘르알레와,낱말,
엘리닷이요,낱말,
엘리사마가,낱말,
엘리사마요,낱말,
엘리사마의,낱말,
엘리사반은,낱말,
엘리술이요,낱말,
엘리아삽은,낱말,
엘리아삽의,낱말,
엘리아삽이,낱말,
엘리압이요,낱말,
여부스인과,낱말,
여호수아가,낱말,
여호수아는,낱말,
여호수아라,낱말,
여호수아를,낱말,
여호수아와,낱말,
여호와께서,낱말,
여호와니라,낱말,
영접하다가,낱말,
예셀에게서,낱말,
예언한지라,낱말,
올라가리니,낱말,
왕이었더라,낱말,
왼쪽으로나,낱말,
요게벳이니,낱말,
요제물이라,낱말,
우두머리라,낱말,
우리에게서,낱말,
웃시엘이요,낱말,
원망하느냐,낱말,
원망함으로,낱말,
위함이니라,낱말,
유숙하니라,낱말,
유월절이며,낱말,
율법이니라,낱말,
음행하기를,낱말,
이끌었더라,낱말,
이다말에게,낱말,
이다말이니,낱말,
이러하니라,낱말,
이르느니라,낱말,
이르러서는,낱말,
이르렀더니,낱말,
이르렀더라,낱말,
이르렀으니,낱말,
이르렀으되,낱말,
이르리로다,낱말,
이르시기를,낱말,
이백칠십삼,낱말,
이상으로는,낱말,
이상으로서,낱말,
이스라엘에,낱말,
이스라엘은,낱말,
이스라엘을,낱말,
이스라엘의,낱말,
이스라엘이,낱말,
이틀이든지,낱말,
인도하리니,낱말,
일이겠느냐,낱말,
임나에게서,낱말,
임신하리라,낱말,
임하신지라,낱말,
있으리로다,낱말,
있으리이까,낱말,
있음이니라,낱말,
자기에게로,낱말,
자들이니라,낱말,
자손에게는,낱말,
자손에게로,낱말,
자손에게서,낱말,
자에게서는,낱말,
자제하기로,낱말,
장로들에게,낱말,
장로에게도,낱말,
장사되니라,낱말,
장소인지라,낱말,
저주하기를,낱말,
저주하라고,낱말,
저주하라는,낱말,
저주하지도,낱말,
저줏거리가,낱말,
저쪽에서는,낱말,
전염병으로,낱말,
전하리이다,낱말,
절반에서는,낱말,
정결하기도,낱말,
정결하리라,낱말,
정탐하기를,낱말,
정하려니와,낱말,
제사장들이,낱말,
제사장에게,낱말,
조상들에게,낱말,
조상에게로,낱말,
종들에게는,낱말,
종족들에게,낱말,
종족들이니,낱말,
종족들이라,낱말,
주었으므로,낱말,
주었음이라,낱말,
죽었더라면,낱말,
죽였으리라,낱말,
죽일지니라,낱말,
죽일지라도,낱말,
준비하소서,낱말,
줄들이니라,낱말,
지나가겠고,낱말,
지도자들이,낱말,
지도자이며,낱말,
지시하시는,낱말,
지시하심을,낱말,
지키려니와,낱말,
지키시기를,낱말,
지킬지니라,낱말,
지파에서는,낱말,
지팡이들을,낱말,
지팡이에는,낱말,
지휘관들과,낱말,
지휘관들을,낱말,
지휘관들의,낱말,
지휘관들이,낱말,
진노하시고,낱말,
질투심으로,낱말,
짐승이든지,낱말,
집계할지니,낱말,
쫓아내시고,낱말,
차지하리라,낱말,
찾아왔으니,낱말,
채찍질하니,낱말,
처치할는지,낱말,
천부장들과,낱말,
천사백오십,낱말,
천칠백삼십,낱말,
첨가되리니,낱말,
초하루에는,낱말,
축복하지도,낱말,
축복할지니,낱말,
충성함이라,낱말,
취하였나니,낱말,
취하였더니,낱말,
측량할지니,낱말,
치셨으므로,낱말,
친족에게로,낱말,
타국인이나,낱말,
포도송이가,낱말,
포도원으로,낱말,
하나님께서,낱말,
하나님이라,낱말,
하나님이여,낱말,
하나씩이요,낱말,
하녹에게서,낱말,
하물에게서,낱말,
하살아달을,낱말,
하살에난에,낱말,
하셨나이다,낱말,
하셨느니라,낱말,
하셨으므로,낱말,
하셨음이라,낱말,
하스모나를,낱말,
하스모나에,낱말,
하시기까지,낱말,
하시나이까,낱말,
하시느니라,낱말,
하시더이다,낱말,
하였느니라,낱말,
하였다든지,낱말,
하였었나니,낱말,
학기에게서,낱말,
한니엘이요,낱말,
핫다아와라,낱말,
항복하기에,낱말,
행진하기도,낱말,
행진하기를,낱말,
행진하나니,낱말,
행진하였고,낱말,
행하리이다,낱말,
행하시리니,낱말,
행하실진대,낱말,
행하였더라,낱말,
행하였으나,낱말,
행하였으되,낱말,
행할지니라,낱말,
헤벨에게서,낱말,
헤스본에서,낱말,
헤스본으로,낱말,
헬렉에게서,낱말,
형제에게로,낱말,
호르마까지,낱말,
화목제물로,낱말,
화목제물을,낱말,
회중에게로,낱말,
회중에게서,낱말,
후밤에게서,낱말,
흘하깃갓에,낱말,
흘하깃갓을,낱말,
가데스바네아,낱말,
가말리엘이요,낱말,
가문들이니라,낱말,
가운데로부터,낱말,
가져왔나이다,낱말,
간직하였다가,낱말,
감독할지니라,낱말,
거룩함이니라,낱말,
거류민에게나,낱말,
거스르는도다,낱말,
거절하더이다,낱말,
거주하더이다,낱말,
거주하였더니,낱말,
거주하였으니,낱말,
게르손에게서,낱말,
계수되었더라,낱말,
계수되었으니,낱말,
계수되었으되,낱말,
계수하였더라,낱말,
고핫에게서는,낱말,
과일이니이다,낱말,
광야에서부터,낱말,
구원하시리라,낱말,
기록하였으니,낱말,
기뻐하시리라,낱말,
기억하시리라,낱말,
길르앗에게서,낱말,
까닭이었더라,낱말,
깨끗하려니와,낱말,
꿰뚫으리로다,낱말,
끊어졌느니라,낱말,
나아만에게서,낱말,
나타나시니라,낱말,
나타내셨더라,낱말,
나타내옵소서,낱말,
나할리엘에서,낱말,
내려갔으므로,낱말,
느무엘에게서,낱말,
다투었으므로,낱말,
대접하였더라,낱말,
대해에서부터,낱말,
더럽혀졌거나,낱말,
돌아가거니와,낱말,
동일하거니와,낱말,
동침하였으나,낱말,
두려워하노라,낱말,
들어갈지니라,낱말,
레위인에게는,낱말,
림몬베레스를,낱말,
림몬베레스에,낱말,
말기엘에게서,낱말,
말씀하셨느냐,낱말,
말씀하시기를,낱말,
말씀하시니라,낱말,
말하였거니와,낱말,
맞은편이더라,낱말,
멸망시키리라,낱말,
멸망하리로다,낱말,
멸망하였도다,낱말,
멸시하겠느냐,낱말,
멸절하리로다,낱말,
명령하셨나니,낱말,
명령하시기를,낱말,
명령하시는지,낱말,
못하였나이다,낱말,
무교전병들과,낱말,
므라리에게서,낱말,
미디안인들을,낱말,
바다에서부터,낱말,
바알므온들을,낱말,
바알브올에게,낱말,
받았음이니라,낱말,
배반하였으니,낱말,
백부장관들이,낱말,
백부장들에게,낱말,
뱉었을지라도,낱말,
범죄하였거늘,낱말,
범죄하였거든,낱말,
범죄하였으면,낱말,
베레스에게서,낱말,
보수임이니라,낱말,
본토인에게나,낱말,
본토인이든지,낱말,
부끄러워하지,낱말,
부르시는지라,낱말,
부르짖었더니,낱말,
부르짖으므로,낱말,
브네야아간에,낱말,
브네야아간을,낱말,
브다헬이니라,낱말,
브리아에게서,낱말,
비느하스에게,낱말,
비하히롯으로,낱말,
사로잡은지라,낱말,
사로잡히리니,낱말,
사하시느니라,낱말,
사하시옵소서,낱말,
삭감되리이다,낱말,
삭제되리이까,낱말,
살려두었느냐,낱말,
삼천칠백삼십,낱말,
서약하였으면,낱말,
서원하였거나,낱말,
성벽에서부터,낱말,
소멸되기까지,낱말,
솟아나오므로,낱말,
수델라에게서,낱말,
수령이었더라,낱말,
수송아지들의,낱말,
수송아지에는,낱말,
스미다에게서,낱말,
