내용,종류,수준
아니하고서는,낱말,
아니하나이다,낱말,
아니하느니라,낱말,
아니하는도다,낱말,
아니하는지라,낱말,
아니하니이다,낱말,
아니하셨느냐,낱말,
아니하시니라,낱말,
아니하였느냐,낱말,
아니하였도다,낱말,
아니하였으되,낱말,
아니하였으며,낱말,
아니할지라도,낱말,
아들이니이다,낱말,
아미나답이요,낱말,
아버지께서는,낱말,
아버지에게는,낱말,
아브라함에게,낱말,
아브라함이여,낱말,
아브라함이요,낱말,
아이들에게는,낱말,
아흔아홉으로,낱말,
안식일에라도,낱말,
어디오니이까,낱말,
어떠하겠느냐,낱말,
언약하는지라,낱말,
없사옵나이다,낱말,
없어지겠으나,낱말,
엘리사벳에게,낱말,
엘리사벳이라,낱말,
엘리아김이요,낱말,
여행하시더니,낱말,
영광이니이다,낱말,
예루살렘에서,낱말,
예루살렘으로,낱말,
예수께로부터,낱말,
옮기시옵소서,낱말,
왔음이거니와,낱말,
요구하였으나,낱말,
원수에게서와,낱말,
원하시나이까,낱말,
율법교사들과,낱말,
율법교사들은,낱말,
율법교사들이,낱말,
응하였느니라,낱말,
의인이었도다,낱말,
이루어지리라,낱말,
이루어지이다,낱말,
이방인들에게,낱말,
이스라엘에게,낱말,
이야기하더라,낱말,
이야기하시며,낱말,
인자하시니라,낱말,
일으키셨으니,낱말,
일컬어지리라,낱말,
일컬으리로다,낱말,
임하였느니라,낱말,
있겠음이로다,낱말,
있사오리이까,낱말,
잉태하였더라,낱말,
잊어버리시는,낱말,
자기들에게서,낱말,
자손임이로다,낱말,
잡으셨나이다,낱말,
전도하시더라,낱말,
제사장들에게,낱말,
조상들이로다,낱말,
죽어감이러라,낱말,
중풍병자에게,낱말,
즐거워하더라,낱말,
지나가시다가,낱말,
지키었나이다,낱말,
찍어버리소서,낱말,
찢어지는지라,낱말,
찬송하리로다,낱말,
참으시겠느냐,낱말,
찾아내기까지,낱말,
찾아내었노라,낱말,
찾으셨나이까,낱말,
체류하면서도,낱말,
축복하시더니,낱말,
충성하였으니,낱말,
침입하느니라,낱말,
칭찬하였으니,낱말,
평안할지어다,낱말,
포도나무에서,낱말,
하나님에게는,낱말,
하나님이시라,낱말,
하늘로부터냐,낱말,
하늘로부터라,낱말,
하심이니이까,낱말,
합당하니이다,낱말,
항복하더이다,낱말,
해안으로부터,낱말,
행하셨는지를,낱말,
행하였더라면,낱말,
허락되었으나,낱말,
허락하옵소서,낱말,
허랑방탕하여,낱말,
황폐하여지며,낱말,
회개하리이다,낱말,
,,
,,
우리 중에 이루어진 사실에 대하여,문장,하
두 사람의 나이가 많더라,문장,하
마침 사가랴가 그 반열의 차례대로,문장,하
사가랴가 보고 놀라며 무서워하니,문장,하
이는 그가 주 앞에 큰 자가 되며,문장,하
모태로부터 성령의 충만함을 받아,문장,하
그가 또 엘리야의 심령과 능력으로,문장,하
세운 백성을 예비하리라,문장,하
사가랴가 천사에게 이르되,문장,하
아내도 나이가 많으니이다,문장,하
천사가 대답하여 이르되,문장,하
네게 말하라고 보내심을 받았노라,문장,하
백성들이 사가랴를 기다리며,문장,하
다섯 달 동안 숨어 있으며 이르되,문장,하
이렇게 행하심이라 하더라,문장,하
여섯째 달에 천사 가브리엘이,문장,하
그 처녀의 이름은 마리아라,문장,하
주께서 너와 함께 하시도다 하니,문장,하
네가 하나님께 은혜를 입었느니라,문장,하
가서 유대 한 동네에 이르러,문장,하
엘리사벳이 성령의 충만함을 받아,문장,하
네 태중의 아이도 복이 있도다,문장,하
믿은 그 여자에게 복이 있도다,문장,하
우리 조상에게 말씀하신 것과 같이,문장,하
사가랴라 하고자 하더니,문장,하
그의 아버지께 몸짓하여 무엇으로,문장,하
이름을 지으려 하는가 물으니,문장,하
온 유대 산골에 두루 퍼지매,문장,하
그 백성을 돌아보사 속량하시며,문장,하
자의 손에서 구원하시는 일이라,문장,하
섬기게 하리라 하셨도다,문장,하
주 앞에 앞서 가서 그 길을 준비하여,문장,하
아이가 자라며 심령이 강하여지며,문장,하
요셉도 다윗의 집 족속이므로,문장,하
마리아가 이미 잉태하였더라,문장,하
거기 있을 그 때에 해산할 날이 차서,문장,하
이는 여관에 있을 곳이 없음이러라,문장,하
주의 사자가 곁에 서고 주의 영광이,문장,하
이루어진 일을 보자 하고,문장,하
또 주의 율법에 말씀하신 대로,문장,하
하는 성령의 지시를 받았더니,문장,하
그 아기 예수를 데리고 오는지라,문장,하
내 눈이 주의 구원을 보았사오니,문장,하
이는 만민 앞에 예비하신 것이요,문장,하
또 칼이 네 마음을 찌르듯 하리니,문장,하
또 아셀 지파 바누엘의 딸 안나라,문장,하
돌아가 본 동네 나사렛에 이르니라,문장,하
하나님의 은혜가 그의 위에 있더라,문장,하
그 날들을 마치고 돌아갈 때에 아이,문장,하
동행 중에 있는 줄로 생각하고,문장,하
예수께서 이르시되 어찌하여,문장,하
예수는 지혜와 키가 자라가며,문장,하
헤롯이 갈릴리의 분봉 왕으로,문장,하
이미 도끼가 나무 뿌리에 놓였으니,문장,하
있는 자도 그렇게 할 것이니라 하고,문장,하
우리는 무엇을 하리이까 하매,문장,하
받는 급료를 족한 줄로 알라 하니라,문장,하
또 그밖에 여러가지로 권하여,문장,하
백성에게 좋은 소식을 전하였으나,문장,하
기도하실 때에 하늘이 열리며,문장,하
내가 너를 기뻐하노라 하시니라,문장,하
에슬리요 그 위는 낙개요,문장,하
위는 요섹이요 그 위는 요다요,문장,하
위는 스알디엘이요 그 위는 네리요,문장,하
엘마담이요 그 위는 에르요,문장,하
맛닷이요 그 위는 레위요,문장,하
요남이요 그 위는 엘리아김이요,문장,하
나단이요 그 위는 다윗이요,문장,하
살몬이요 그 위는 나손이요,문장,하
위는 베레스요 그 위는 유다요,문장,하
위는 데라요 그 위는 나홀이요,문장,하
헤버요 그 이상은 살라요,문장,하
노아요 그 위는 레멕이요,문장,하
마할랄렐이요 그 위는 가이난이요,문장,하
날 수가 다하매 주리신지라,문장,하
돌들에게 명하여 떡이 되게 하라,문장,하
예수께서 대답하여 이르시되,문장,하
주의 성령이 내게 임하셨으니,문장,하
그들이 다 그를 증언하고 그 입으로,문장,하
예수께서 그들에게 이르시되,문장,하
가서 밀쳐 떨어뜨리고자 하되,문장,하
그 사람은 상하지 아니한지라,문장,하
그를 위하여 예수께 구하니,문장,하
말함을 허락하지 아니하시니,문장,하
육지에서 조금 떼기를 청하시고,문장,하
가서 그물을 내려 고기를 잡으라,문장,하
내가 그물을 내리리이다 하고,문장,하
너희 마음에 무슨 생각을 하느냐,문장,하
그 후에 예수께서 나가사 레위라,문장,하
자에게라야 쓸 데 있나니,문장,하
내가 의인을 부르러 온 것이,문장,하
그 날에는 금식할 것이니라,문장,하
낡은 것에 어울리지 아니하리라,문장,하
이는 묵은 것이 좋다 함이니라,문장,하
이삭을 잘라 손으로 비비어 먹으니,문장,하
안식일에 하지 못할 일을 하느냐,문장,하
안식일에 병을 고치시는가 엿보니,문장,하
생명을 구하는 것과 죽이는 것,문장,하
어느 것이 옳으냐 하시며,문장,하
새도록 하나님께 기도하시고,문장,하
지금 주린 자는 복이 있나니,문장,하
너희를 미워하는 자를 선대하며,문장,하
죄인에게 꾸어 주느니라,문장,하
꾸어 주라 그리하면 너희 상이,문장,하
너희가 용서를 받을 것이요,문장,하
구덩이에 빠지지 아니하겠느냐,문장,하
못된 열매 맺는 좋은 나무가 없고,문장,하
예수의 소문을 듣고 유대인의 장로,문장,하
회당을 지었나이다 하니,문장,하
벗들을 보내어 이르되 주여,문장,하
말씀만 하사 내 하인을 낫게 하소서,문장,하
내가 너희에게 이르노니,문장,하
그 후에 예수께서 나인이란 성으로,문장,하
죽었던 자가 일어나 앉고,문장,하
기다리오리이까 하더이다,문장,하
말씀하시되 너희가 무엇을 보려고,문장,하
그러면 너희가 무엇을 보려고,문장,하
말씀을 듣고 하나님을 의롭다 하되,문장,하
비유할까 무엇과 같은가,문장,하
향유 담은 옥합을 가지고 와서,문장,하
있어 하나는 오백 데나리온을 졌고,문장,하
하나는 오십 데나리온을 졌는데,문장,하
둘 중에 누가 그를 더 사랑하겠느냐,문장,하
너는 내게 입맞추지 아니하였으되,문장,하
그는 향유를 내 발에 부었느니라,문장,하
적은 자는 적게 사랑하느니라,문장,하
하나님의 나라를 선포하시며,문장,하
자기들의 소유로 그들을 섬기더라,문장,하
예수께서 비유로 말씀하시되,문장,하
공중의 새들이 먹어버렸고,문장,하
제자들이 이 비유의 뜻을 물으니,문장,하
이는 그들로 보아도 보지 못하고,문장,하
들어도 깨닫지 못하게 하려 함이라,문장,하
믿어 구원을 얻지 못하게 하려고,문장,하
말씀을 그 마음에서 빼앗는 것이요,문장,하
막혀 온전히 결실치 못하는 자요,문장,하
지키어 인내로 결실하는 자니라,문장,하
누구든지 등불을 켜서 그릇으로,문장,하
이에 그쳐 잔잔하여지더라,문장,하
무덤 사이에 거하는 자라,문장,하
가끔 그 사람을 붙잡으므로,문장,하
귀신에게 몰려 광야로 나갔더라,문장,하
이는 많은 귀신이 들렸음이라,문장,하
집으로 돌아가 하나님이,문장,하
이에 열두 해를 혈루증으로,문장,하
병을 고치는 능력과 권위를 주시고,문장,하
병 고칠 자들은 고치시더라,문장,하
제자들이 이렇게 하여 다 앉힌 후,문장,하
하느냐 베드로가 대답하여 이르되,문장,하
하나님의 그리스도시니이다 하니,문장,하
이르시되 인자가 많은 고난을 받고,문장,하
제삼일에 살아나야 하리라 하시고,문장,하
올 때에 그 사람을 부끄러워하리라,문장,하
내가 참으로 너희에게 이르노니,문장,하
기도하시러 산에 올라가사,문장,하
베드로와 및 함께 있는 자들이 깊이,문장,하
들어갈 때에 그들이 무서워하더니,문장,하
구름 속에서 소리가 나서 이르되,문장,하
경련을 일으켜 거품을 흘리게 하며,문장,하
내가 얼마나 너희와 함께 있으며,문장,하
이 말을 너희 귀에 담아 두라,문장,하
말씀을 묻기도 두려워하더라,문장,하
이런 어린 아이를 영접하면,문장,하
사람 중에 가장 작은 그가 큰 자니라,문장,하
귀신을 내쫓는 것을 우리가 보고,문장,하
예수께서 이르시되 금하지 말라,문장,하
올라가기로 굳게 결심하시고,문장,하
받아들이지 아니하는지라,문장,하
예수께서 돌아보시며 꾸짖으시고,문장,하
함께 다른 마을으로 가시니라,문장,하
가시든지 나는 따르리이다,문장,하
인자는 머리 둘 곳이 없도다 하시고,문장,하
길에서 아무에게도 문안하지 말며,문장,하
너희 앞에 차려놓는 것을 먹고,문장,하
거기 있는 병자들을 고치고,문장,하
그 거리로 나와서 말하되,문장,하
귀신들도 우리에게 항복하더이다,문장,하
떨어지는 것을 내가 보았노라,문장,하
능력을 제어할 권능을 주었으니,문장,하
너희를 해칠 자가 결코 없으리라,문장,하
슬기 있는 자들에게는 숨기시고,문장,하
가서 너도 이와 같이 하라 하시니라,문장,하
그에게 마리아라 하는 동생이,문장,하
예수께서 한 곳에서 기도하시고,문장,하
우리에게도 가르쳐 주옵소서,문장,하
우리 죄도 사하여 주시옵고,문장,하
또 이르시되 너희 중에 누가 벗이,문장,하
떡 세 덩이를 내게 꾸어달라,문장,하
일어나 그 요구대로 주리라,문장,하
하는데 생선 대신에 뱀을 주며,문장,하
알을 달라 하는데 전갈을 주겠느냐,문장,하
분쟁하는 집은 무너지느니라,문장,하
그의 재물을 나누느니라,문장,하
아니하는 자는 헤치는 자니라,문장,하
세대는 악한 세대라 표적을 구하되,문장,하
이는 그들이 요나의 전도를 듣고,문장,하
채소의 십일조는 드리되,문장,하
화 있을진저 너희 바리새인이여,문장,하
사가랴의 피까지 하리라,문장,하
화 있을진저 너희 율법교사여,문장,하
알려지지 않을 것이 없나니,문장,하
지붕 위에서 전파되리라,문장,하
못하는 자들을 두려워하지 말라,문장,하
내가 또한 너희에게 말하노니,문장,하
누구든지 말로 인자를 거역하면,문장,하
유산을 나와 나누게 하소서 하니,문장,하
부요하지 못한 자가 이와 같으니라,문장,하
무엇을 입을까 염려하지 말라,문장,하
너희는 새보다 얼마나 더 귀하냐,문장,하
너희 아버지께서는 이런 것이,문장,하
이런 것들을 너희에게 더하시리라,문장,하
적은 무리여 무서워 말라,문장,하
그러므로 너희도 준비하고 있으라,문장,하
베드로가 여짜오되 주께서 이,문장,하
주께서 이르시되 지혜 있고,문장,하
양식을 나누어 줄 자가 누구냐,문장,하
소유를 그에게 맡기리라,문장,하
나는 받을 세례가 있으니 그것이,문장,하
내가 세상에 화평을 주려고 온 줄로,문장,하
도리어 분쟁하게 하려 함이로라,문장,하
시대는 분간하지 못하느냐,문장,하
이에 비유로 말씀하시되 한 사람이,문장,하
어찌 땅만 버리게 하겠느냐,문장,하
찍어버리소서 하였다 하시니라,문장,하
일할 날이 엿새가 있으니,문장,하
주께서 대답하여 이르시되,문장,하
외양간에서 풀어내어 이끌고,문장,하
가서 물을 먹이지 아니하느냐,문장,하
예수께서 이 말씀을 하시매 모든,문장,하
영광스러운 일을 기뻐하니라,문장,하
그러므로 예수께서 이르시되,문장,하
마치 여자가 가루 서 말 속에 갖다,문장,하
어떤 사람이 여짜오되 주여,문장,하
저가 너희에게 말하여 이르되,문장,하
자들아 나를 떠나 가라 하리라,문장,하
선지자는 하나님 나라에 있고,문장,하
제 새끼를 날개 아래에 모음 같이,문장,하
내가 너희의 자녀를 모으려 한 일이,문장,하
무릇 자기를 높이는 자는 낮아지고,문장,하
자기를 낮추는 자는 높아지리라,문장,하
또 자기를 청한 자에게 이르시되,문장,하
네가 점심이나 저녁이나 베풀거든,문장,하
많은 사람을 청하였더니,문장,하
청컨대 나를 양해하도록 하라 하고,문장,하
가지 못하겠노라 하는지라,문장,하
아직도 자리가 있나이다,문장,하
내가 너희에게 말하노니,문장,하
누구든지 자기 십자가를 지고,문장,하
거름에도 쓸 데 없어 내버리느니라,문장,하
아흔아홉 마리를 들에 두고,문장,하
또 찾아낸즉 즐거워 어깨에 메고,문장,하
보내어 돼지를 치게 하였는데,문장,하
아버지께 죄를 지었사오니,문장,하
지금부터는 아버지의 아들이라,문장,하
한 종을 불러 이 무슨 일인가 물은대,문장,하
대답하되 당신의 동생이,문장,하
아버지께 대답하여 이르되,문장,하
즐기게 하신 일이 없더니,문장,하
또한 제자들에게 이르시되,문장,하
어찌 됨이냐 네가 보던 일을 셈하라,문장,하
내가 할 일을 알았도다 이렇게 하면,문장,하
네가 내 주인에게 얼마나 빚졌느냐,문장,하
빨리 앉아 오십이라 쓰라 하고,문장,하
칭찬하였으니 이 세대의 아들들이,문장,하
무릇 자기 아내를 버리고,문장,하
장가드는 자도 간음함이니라,문장,하
그의 대문 앞에 버려진 채,문장,하
그 부자의 상에서 떨어지는 것으로,문장,하
불러 이르되 아버지 아브라함이여,문장,하
내 혀를 서늘하게 하소서 내가 이,문장,하
불꽃 가운데서 괴로워하나이다,문장,하
이르되 그러면 아버지여 구하노니,문장,하
고통 받는 곳에 오지 않게 하소서,문장,하
경고하고 회개하거든 용서하라,문장,하
이와 같이 너희도 명령 받은 것을 다,문장,하
우리를 불쌍히 여기소서 하거늘,문장,하
하나님께 영광을 돌리며 돌아와,문장,하
인자도 자기 날에 그러하리라,문장,하
세대에게 버린 바 되어야 할지니라,문장,하
뒤로 돌이키지 말 것이니라,문장,하
하나는 버려둠을 당할 것이요,문장,하
하나는 버려둠을 당할 것이니라,문장,하
예수께서 그들에게 항상 기도하고,문장,하
원한을 풀어 주소서 하되,문장,하
나는 다른 사람들 곧 토색,문장,하
내가 진실로 너희에게 이르노니,문장,하
네가 계명을 아나니 간음하지 말라,문장,하
네 부모를 공경하라 하였느니라,문장,하
낙타가 바늘귀로 들어가는 것이,문장,하
하나님의 나라를 위하여,문장,하
길가에 앉아 구걸하다가,문장,하
나를 불쌍히 여기소서 하거늘,문장,하
나를 불쌍히 여기소서 하는지라,문장,하
너를 구원하였느니라 하시매,문장,하
이를 보고 하나님을 찬양하니라,문장,하
뭇 사람이 보고 수군거려 이르되,문장,하
삭개오가 서서 주께 여짜오되 주여,문장,하
사람도 아브라함의 자손임이로다,문장,하
다섯 므나를 만들었나이다,문장,하
또 한 사람이 와서 이르되 주인이여,문장,하
너는 내가 두지 않은 것을 취하고,문장,하
곁에 섰는 자들에게 이르되,문장,하
없는 자는 그 있는 것도 빼앗기리라,문장,하
가셨을 때에 제자 중 둘을 보내시며,문장,하
대답하되 주께서 쓰시겠다 하고,문장,하
이미 감람 산 내리막길에 가까이,문장,하
가까이 오사 성을 보시고 우시며,문장,하
어찌할 방도를 찾지 못하였더라,문장,하
장로들과 함께 가까이 와서,문장,하
타국에 가서 오래 있다가,문장,하
사람들을 어떻게 하겠느냐,문장,하
그들을 보시며 이르시되 그러면,문장,하
되었느니라 함이 어찜이냐,문장,하
예수의 말을 책잡게 하니,문장,하
옳으니이까 옳지 않으니이까 하니,문장,하
물어 이르되 선생님이여,문장,하
상속자를 세울지니라 하였나이다,문장,하
그 둘째와 셋째가 그를 취하고,문장,하
그 후에 여자도 죽었나이다,문장,하
일곱이 다 그를 아내로 취하였으니,문장,하
그들은 다시 죽을 수도 없나니,문장,하
하나님은 죽은 자의 하나님이,문장,하
사람이 살았느니라 하시니,문장,하
내가 네 원수를 네 발의 발등상으로,문장,하
긴 옷을 입고 다니는 것을 원하며,문장,하
좋아하는 서기관들을 삼가라,문장,하
하겠으나 그들을 따르지 말라,문장,하
또 이르시되 민족이 민족을,문장,하
이 모든 일 전에 내 이름으로,문장,하
내가 너희의 모든 대적이,문장,하
심지어 부모와 형제와 친척과 벗이,문장,하
사람에게 미움을 받을 것이나,문장,하
그 멸망이 가까운 줄을 알라,문장,하
가까웠느니라 하시더라,문장,하
모든 백성이 그 말씀을 들으려고,문장,하
이른 아침에 성전에 나아가더라,문장,하
넘겨 줄 방도를 의논하매,문장,하
어디 있느냐 하시더라 하라,문장,하
거기서 준비하라 하시니,문장,하
유월절 먹기를 원하고 원하였노라,문장,하
이것을 갖다가 너희끼리 나누라,문장,하
것을 다시 마시지 아니하리라,문장,하
인자는 이미 작정된 대로,문장,하
그들이 서로 묻되 우리 중에서 이,문장,하
일을 행할 자가 누구일까 하더라,문장,하
아니냐 그러나 나는 섬기는 자로,문장,하
그러나 내가 너를 위하여 네 믿음이,문장,하
떨어지지 않기를 기도하였노니,문장,하
검 없는 자는 겉옷을 팔아 살지어다,문장,하
대답하시되 족하다 하시니라,문장,하
예수께서 나가사 습관을 따라,문장,하
그 곳에 이르러 그들에게 이르시되,문장,하
땅에 떨어지는 핏방울 같이 되더라,문장,하
하는 자가 그들을 앞장서 와서,문장,하
그 귀를 만져 낫게 하시더라,문장,하
베드로도 그 가운데 앉았더니,문장,하
있을 때에 닭이 곧 울더라,문장,하
주께서 돌이켜 베드로를 보시니,문장,하
밖에 나가서 심히 통곡하니라,문장,하
너를 친 자가 누구냐 하고,문장,하
이 외에도 많은 말로 욕하더라,문장,하
모여서 예수를 그 공회로 끌어들여,문장,하
이르시되 네 말이 옳도다,문장,하
사람에게 죄가 없도다 하니,문장,하
갈릴리에서부터 시작하여,문장,하
헤롯이 예수를 보고 매우 기뻐하니,문장,하
너희가 고발하는 일에 대하여 이,문장,하
사람에게서 죄를 찾지 못하였고,문장,하
그러므로 때려서 놓겠노라,문장,하
말미암아 옥에 갇힌 자러라,문장,하
그들은 소리 질러 이르되,문장,하
빌라도가 세 번째 말하되 이 사람이,문장,하
그들의 소리가 이긴지라,문장,하
말미암아 옥에 갇힌 자를 놓아 주고,문장,하
너희와 너희 자녀를 위하여 울라,문장,하
보라 날이 이르면 사람이,문장,하
푸른 나무에도 이같이 하거든,문장,하
그들이 그의 옷을 나눠 제비 뽑을새,문장,하
하나는 그 사람을 꾸짖어 이르되,문장,하
예수께서 큰 소리로 불러 이르시되,문장,하
말씀을 하신 후 숨지시니라,문장,하
사람은 정녕 의인이었도다 하고,문장,하
멀리 서서 이 일을 보니라,문장,하
없는 바위에 판 무덤에 넣어 두니,문장,하
여기 계시지 않고 살아나셨느니라,문장,하
그들이 예수의 말씀을 기억하고,문장,하
이 모든 된 일을 서로 이야기하더라,문장,하
이르러 그들과 동행하시나,문장,하
우리 대제사장들과 관리들이,문장,하
이는 그들이 새벽에 무덤에 갔다가,문장,하
것을 마음에 더디 믿는 자들이여,문장,하
뜨겁지 아니하더냐 하고,문장,하
마음에 의심이 일어나느냐,문장,하
이에 구운 생선 한 토막을 드리니,문장,하
받으사 그 앞에서 잡수시더라,문장,하
너희는 이 모든 일의 증인이라,문장,하
예수께서 그들을 데리고 베다니,문장,하
늘 성전에서 하나님을 찬송하니라,문장,하
내력을 저술하려고 붓을 든 사람이 많은지라,문장,중
이름은 사가랴요 그 아내는 아론의 자손이니,문장,중
하나님 앞에서 제사장의 직무를 행할새,문장,중
제비를 뽑아 주의 성전에 들어가 분향하고,문장,중
주의 사자가 그에게 나타나 향단 우편에 선지라,문장,중
천사가 그에게 이르되 사가랴여 무서워하지 말라,문장,중
너의 간구함이 들린지라 네 아내 엘리사벳이,문장,중
네게 아들을 낳아 주리니 그 이름을 요한이라 하라,문장,중
포도주나 독한 술을 마시지 아니하며,문장,중
이스라엘 자손을 주 곧 그들의 하나님께로 많이,문장,중
주 앞에 먼저 와서 아버지의 마음을 자식에게,문장,중
내가 이것을 어떻게 알리요 내가 늙고,문장,중
그가 성전 안에서 지체함을 이상히 여기더라,문장,중
그가 나와서 그들에게 말을 못하니 백성들이,문장,중
뜻을 표시하며 그냥 말 못하는대로 있더니,문장,중
그 직무의 날이 다 되매 집으로 돌아가니라,문장,중
이후에 그의 아내 엘리사벳이 잉태하고,문장,중
천사가 이르되 마리아여 무서워하지 말라,문장,중
그가 큰 자가 되고 지극히 높은신 이의 아들이라,문장,중
영원히 야곱의 집을 왕으로 다스리실 것이며,문장,중
천사가 대답하여 이르되 성령이 네게 임하시고,문장,중
마리아가 이르되 주의 여종이오니 말씀대로,문장,중
내게 이루어지이다 하매 천사가 떠나가니라,문장,중
이 때에 마리아가 일어나 빨리 산골로,문장,중
사가랴의 집에 들어가 엘리사벳에게 문안하니,문장,중
큰 소리로 불러 이르되 여자 중에 네가 복이 있으며,문장,중
내 주의 어머니가 내게 나아오니 이 어찌 된 일인가,문장,중
주께서 하신 말씀이 반드시 이루어지리라고,문장,중
마리아가 이르되 내 영혼이 주를 찬양하며,문장,중
내 마음이 하나님 내 구주를 기뻐하였음은,문장,중
그의 여종의 비천함을 돌보셨음이라 보라,문장,중
이제 후로는 만세에 나를 복이 있다 일컬으리로다,문장,중
마리아가 석 달쯤 함께 있다가 집으로 돌아가니라,문장,중
엘리사벳이 해산할 기한이 차서 아들을 낳으니,문장,중
저가 서판을 달라 하여 그 이름을 요한이라 쓰매 다,문장,중
이에 그 입이 곧 열리고 혀가 풀리며 말을 하여,문장,중
그 근처에 사는 자가 다 두려워하고 이 모든 말이,문장,중
듣는 사람이 다 이 말을 마음에 두며 이르되 이,문장,중
아이가 장차 어찌 될까 하니 이는 주의 손이,문장,중
찬송하리로다 주 이스라엘의 하나님이여,문장,중
이것은 주께서 예로부터 거룩한 선지자의 입으로,문장,중
우리 원수에게서와 우리를 미워하는 모든,문장,중
곧 우리 조상 아브라함에게 하신 맹세라,문장,중
우리가 원수의 손에서 건지심을 입고,문장,중
종신토록 주의 앞에서 성결과 의로 두려움이 없이,문장,중
이는 우리 하나님의 긍휼로 인함이라,문장,중
이로써 돋는 해가 위로부터 우리에게 임하여,문장,중
어둠과 죽음의 그늘에 앉은 자에게 비치고,문장,중
우리 발을 평강의 길로 인도하시리로다 하니라,문장,중
이스라엘에게 나타나는 날까지 빈 들에 있으니라,문장,중
모든 사람이 호적하러 각각 고향으로 돌아가매,문장,중
그 약혼한 마리아와 함께 호적하러 올라가니,문장,중
첫아들을 낳아 강보로 싸서 구유에 뉘었으니,문장,중
그들을 두루 비추매 크게 무서워 하는지라,문장,중
천사가 이르되 무서워하지 말라 보라,문장,중
이것이 너희에게 표적이니라 하더니,문장,중
기뻐하신 사람들 중에 평화로다 하니라,문장,중
마리아는 이 모든 말을 마음에 새기어 생각하니라,문장,중
할례할 팔 일이 되매 그 이름을 예수라 하니,문장,중
곧 잉태하기 전에 천사가 일컬은 바러라,문장,중
이는 주의 율법에 쓴 바 첫 태에 처음 난 남자마다,문장,중
산비둘기 한 쌍이나 혹은 어린 집비둘기 둘로,문장,중
시므온이 아기를 안고 하나님을 찬송하여 이르되,문장,중
그의 부모가 그에 대한 말들을 놀랍게 여기더라,문장,중
비방을 받는 표적이 되기 위하여 세움을 받았고,문장,중
하는 선지자가 있어 나이가 매우 많았더라,문장,중
그가 결혼한 후 일곱 해 동안 남편과 함께 살다가,문장,중
과부가 되고 팔십사 세가 되었더라 이 사람이,문장,중
마침 이 때에 나아와서 하나님께 감사하고,문장,중
주의 율법을 따라 모든 일을 마치고 갈릴리로,문장,중
아기가 자라며 강하여지고 지혜가 충만하며,문장,중
하룻길을 간 후 친족과 아는 자 중에서 찾되,문장,중
만나지 못하매 찾으면서 예루살렘에 돌아갔더니,문장,중
듣는 자가 다 그 지혜와 대답을 놀랍게 여기더라,문장,중
그의 부모가 보고 놀라며 그의 어머니는 이르되,문장,중
아이야 어찌하여 우리에게 이렇게 하였느냐 보라,문장,중
네 아버지와 내가 근심하여 너를 찾았노라,문장,중
그 부모가 그가 하신 말씀을 깨닫지 못하더라,문장,중
하나님과 사람에게 더욱 사랑스러워 가시더라,문장,중
루사니아가 아빌레네의 분봉 왕으로,문장,중
빈 들에서 사가랴의 아들 요한에게 임한지라,문장,중
굽은 것이 곧아지고 험한 길이 평탄하여 질 것이요,문장,중
요한이 세례 받으러 나아오는 무리에게 이르되,문장,중
이르되 부가된 것 외에는 거두지 말라 하고,문장,중
백성들이 바라고 기다리므로 모든 사람들이,문장,중
요한을 혹 그리스도신가 심중에 생각하니,문장,중
요한이 모든 사람에게 대답하여 이르되 나는 물로,문장,중
너희에게 세례를 베풀거니와 나보다 능력이,문장,중
나는 그의 신발끈을 풀기도 감당하지 못하겠노라,문장,중
그는 성령과 불로 너희에게 세례를 베푸실 것이요,문장,중
쭉정이는 꺼지지 않는 불에 태우시리라,문장,중
악한 일로 말미암아 요한에게 책망을 받고,문장,중
그 위에 한 가지 악을 더하여 요한을 옥에 가두니라,문장,중
백성이 다 세례를 받을새 예수도 세례를 받으시고,문장,중
광야에서 사십 일 동안 성령에게 이끌리시며,문장,중
마귀에게 시험을 받으시더라 이 모든,문장,중
날에 아무 것도 잡수시지 아니하시니,문장,중
마귀가 이르되 네가 만일 하나님의 아들이어든 이,문장,중
마귀가 또 예수를 이끌고 올라가서 순식간에 천하,문장,중
이르되 이 모든 권위와 그 영광을 내가 네게 주리라,문장,중
그러므로 네가 만일 내게 절하면 다 네 것이 되리라,문장,중
기록되었으되 하나님이 너를 위하여,문장,중
그 사자들을 명하사 너를 지키게 하시리라 하였고,문장,중
또한 그들이 손으로 너를 받들어 네 발이,문장,중
돌에 부딪치지 않게 하시리라 하였느니라,문장,중
마귀가 모든 시험을 다 한 후에 얼마 동안 떠나니라,문장,중
회당에 들어가사 성경을 읽으려고 서시매,문장,중
이는 가난한 자에게 복음을 전하게 하시려고,문장,중
이에 예수께서 그들에게 말씀하시되 이 글이,문장,중
오늘 너희 귀에 응하였느니라 하시니,문장,중
또 이르시되 내가 진실로 너희에게 이르노니,문장,중
선지자가 고향에서는 환영을 받는 자가 없느니라,문장,중
삼 년 육개월간 닫히어 온 땅에 큰 흉년이,문장,중
들었을 때에 이스라엘에 많은 과부가 있었으되,문장,중
엘리야가 그 중 한 사람에게도 보내심을 받지 않고,문장,중
그 중의 한 사람도 깨끗함을 얻지 못하고,문장,중
오직 수리아 사람 나아만뿐이었느니라,문장,중
회당에 있는 자들이 이것을 듣고 다 크게 화가 나서,문장,중
