내용,종류,수준
두려워하지,낱말,
드러난지라,낱말,
들어가거든,낱말,
들어가기가,낱말,
들어가니라,낱말,
들어가시는,낱말,
들어가시니,낱말,
들어가시매,낱말,
들어가지도,낱말,
들음이러라,낱말,
따라가니라,낱말,
따라가다가,낱말,
따랐나이다,낱말,
따름이러라,낱말,
때문이더라,낱말,
떠나기까지,낱말,
떠나시기를,낱말,
마리아에게,낱말,
마시게하고,낱말,
마실지라도,낱말,
만들었도다,낱말,
말랐나이다,낱말,
말씀으로도,낱말,
말씀하셨기,낱말,
말씀하시되,낱말,
말씀하심인,낱말,
말하였노라,낱말,
망하느니라,낱말,
맞은편으로,낱말,
맹세하기를,낱말,
먹이리이까,낱말,
명이었더라,낱말,
명하셨으니,낱말,
명하였느냐,낱말,
모독이로다,낱말,
모여들거늘,낱말,
몰사하거늘,낱말,
못박으니라,낱말,
못하겠노라,낱말,
못하느니라,낱말,
못하는도다,낱말,
못하더이다,낱말,
못하였느냐,낱말,
못할지니라,낱말,
못함이더라,낱말,
무교절이라,낱말,
무서워하여,낱말,
무엇이든지,낱말,
문안하거늘,낱말,
문지기에게,낱말,
물러가시니,낱말,
미혹하리라,낱말,
바꾸겠느냐,낱말,
바닷가에서,낱말,
바돌로매와,낱말,
바디매오가,낱말,
바리새인과,낱말,
바리새인의,낱말,
바리세인의,낱말,
바알세불이,낱말,
바치리이까,낱말,
받았느니라,낱말,
받으려니와,낱말,
받으리라고,낱말,
밤중일는지,낱말,
배척한지라,낱말,
백부장에게,낱말,
버릴지라도,낱말,
베다니에서,낱말,
베드로에게,낱말,
베푸시리라,낱말,
변론하느냐,낱말,
보내었거늘,낱말,
보이나이다,낱말,
보이셨다는,낱말,
부스러기를,낱말,
부인하더라,낱말,
부인하리라,낱말,
붙잡으시고,낱말,
빌라도에게,낱말,
빼앗기리라,낱말,
뿌려졌다는,낱말,
사람들에게,낱말,
사람에게는,낱말,
사람에게로,낱말,
사람에게서,낱말,
사람으로는,낱말,
사이에서나,낱말,
사하겠느냐,낱말,
산울타리로,낱말,
살아나리라,낱말,
살아나셨고,낱말,
살아난다는,낱말,
살아났도다,낱말,
새벽일는지,낱말,
생각하기를,낱말,
생각하느냐,낱말,
서기관들과,낱말,
서기관들은,낱말,
서기관들을,낱말,
서기관들이,낱말,
선생님께서,낱말,
선생님이여,낱말,
선지자들이,낱말,
세우셨으니,낱말,
세울지니라,낱말,
손바닥으로,낱말,
쇠사슬로도,낱말,
수로보니게,낱말,
수종드니라,낱말,
수종들더라,낱말,
순종하는가,낱말,
숨지시니라,낱말,
시골로부터,낱말,
시몬에게는,낱말,
시작이니라,낱말,
시험하느냐,낱말,
십자가에서,낱말,
씻음이러라,낱말,
아니하거든,낱말,
아니하니라,낱말,
아니하리라,낱말,
아니하므로,낱말,
아니하시고,낱말,
아니하시니,낱말,
아무에게나,낱말,
아무에게도,낱말,
아버지께는,낱말,
아버지에게,낱말,
아브라함의,낱말,
아시느니라,낱말,
아이에게서,낱말,
안수하시고,낱말,
안수하시매,낱말,
안식일에도,낱말,
앉으시니라,낱말,
않겠나이다,낱말,
알렉산더와,낱말,
알리었으되,낱말,
어두워지며,낱말,
어디서든지,낱말,
어려서부터,낱말,
어머니에게,낱말,
어머니이며,낱말,
얻으리이까,낱말,
없음이로다,낱말,
여기셨더라,낱말,
여리고에서,낱말,
연자맷돌이,낱말,
연하여지고,낱말,
영광중에서,낱말,
영접함이요,낱말,
예루살렘과,낱말,
예루살렘에,낱말,
예수께서는,낱말,
올라가노니,낱말,
올라오실새,낱말,
옳으니이까,낱말,
옷가에라도,낱말,
완악함으로,낱말,
외인에게는,낱말,
요구하리요,낱말,
우매함이니,낱말,
원하나이다,낱말,
유대인들은,낱말,
유익하리요,낱말,
의논하니라,낱말,
이루어지는,낱말,
이루어지려,낱말,
이르렀더니,낱말,
이르시기를,낱말,
이르신대로,낱말,
이스라엘아,낱말,
이스라엘의,낱말,
일어나겠고,낱말,
일어나리라,낱말,
일어서니라,낱말,
일으키시니,낱말,
있겠사오며,낱말,
있었겠도다,낱말,
있으리로다,낱말,
있으리이까,낱말,
자기에게서,낱말,
자들에게는,낱말,
자들에게도,낱말,
자에게라야,낱말,
잘하였도다,낱말,
잠잠하거늘,낱말,
장사하니라,낱말,
장애인으로,낱말,
저물어가니,낱말,
저물어가매,낱말,
전날이므로,낱말,
전도하리니,낱말,
전도하시고,낱말,
전파되어야,낱말,
제구시까지,낱말,
제사장에게,낱말,
제자들에게,낱말,
존대하리라,낱말,
주무시더니,낱말,
주인이니라,낱말,
죽었나이다,낱말,
죽을지언정,낱말,
준비하기를,낱말,
준비하니라,낱말,
준비하리라,낱말,
중풍병자를,낱말,
중풍병자의,낱말,
중하여졌던,낱말,
지나가기를,낱말,
지나가는데,낱말,
지나가려고,낱말,
지나가실새,낱말,
지나다님을,낱말,
지으셨으니,낱말,
지켰나이다,낱말,
지키느니라,낱말,
집권자들이,낱말,
집어올리며,낱말,
찍어버리라,낱말,
참이니이다,낱말,
채찍질하고,낱말,
천부장들과,낱말,
축복하시고,낱말,
축사하시고,낱말,
취하였다가,낱말,
취하였으니,낱말,
탄식하시며,낱말,
팔리느니라,낱말,
피곤함이라,낱말,
하나님께서,낱말,
하나님이요,낱말,
하늘로부터,낱말,
하셨음이라,낱말,
하심이러라,낱말,
하였나이다,낱말,
하였느니라,낱말,
하였는지라,낱말,
하였음이라,낱말,
행하느니라,낱말,
행함이니라,낱말,
허락하신대,낱말,
허비하는가,낱말,
헤로디아가,낱말,
헤로디아의,낱말,
헤아림으로,낱말,
헬라인이요,낱말,
혈루증으로,낱말,
회당장에게,낱말,
흔들리리라,낱말,
흩어지리라,낱말,
희어졌더라,낱말,
가르치시니라,낱말,
가르치시더니,낱말,
가르치시더라,낱말,
간구하였으나,낱말,
감하셨느니라,낱말,
건강할지어다,낱말,
결실하였으니,낱말,
경고하시니라,낱말,
경고하실수록,낱말,
경배하는도다,낱말,
고발하는지라,낱말,
고치셨으므로,낱말,
구원하였으니,낱말,
구원하였으되,낱말,
그리스도들과,낱말,
그리스도에게,낱말,
금하였나이다,낱말,
기도하시더니,낱말,
기록하였으되,낱말,
나아오는지라,낱말,
내던졌느니라,낱말,
내쫓으시더라,낱말,
능욕하였거늘,낱말,
대제사장들과,낱말,
대제사장들도,낱말,
대제사장들이,낱말,
도망할지어다,낱말,
두려워하더라,낱말,
때부터니이다,낱말,
떨어뜨리니라,낱말,
많음이니이다,낱말,
말씀하시더니,낱말,
매질하겠으며,낱말,
모여들었다가,낱말,
몰아내신지라,낱말,
못하였나이까,낱말,
무서워하느냐,낱말,
무서워하므로,낱말,
무엇이니이까,낱말,
무엇하려느냐,낱말,
무화과나무가,낱말,
무화과나무를,낱말,
무화과나무의,낱말,
물으시나이까,낱말,
바리새인들과,낱말,
바리새인들의,낱말,
바리새인들이,낱말,
버리셨나이까,낱말,
베풀었거니와,낱말,
부끄러워하면,낱말,
뻔하였느니라,낱말,
사두개인들이,낱말,
살아나리라는,낱말,
살아나셨다는,낱말,
생각하는도다,낱말,
생각함일러라,낱말,
서기관들에게,낱말,
성령이시니라,낱말,
수군거리기를,낱말,
수군거리느냐,낱말,
순종하는도다,낱말,
시장하신지라,낱말,
아니하나이까,낱말,
아니하느니라,낱말,
아니하니이까,낱말,
아니하시거늘,낱말,
아니하시니라,낱말,
아니하였느냐,낱말,
아니하였도다,낱말,
아니함일러라,낱말,
아들이니이다,낱말,
아들이었도다,낱말,
아랫사람들과,낱말,
아버지께서도,낱말,
아버지에게나,낱말,
어떠하니이까,낱말,
어머니에게나,낱말,
어머니이니라,낱말,
없어지겠으나,낱말,
열둘이니이다,낱말,
영접함이니라,낱말,
예루살렘에서,낱말,
예루살렘으로,낱말,
예언하였도다,낱말,
오해하였도다,낱말,
올라가셨더니,낱말,
옮기시옵소서,낱말,
옳소이다마는,낱말,
원하시나이까,낱말,
원하옵나이다,낱말,
이방인들에게,낱말,
일곱이니이다,낱말,
일어나느니라,낱말,
있사오리이까,낱말,
장로들에게서,낱말,
저버리는도다,낱말,
절반까지라도,낱말,
준비되었든지,낱말,
중풍병자에게,낱말,
증언하시니라,낱말,
지나가시다가,낱말,
찬송하리로다,낱말,
책망하는지라,낱말,
축복하시니라,낱말,
평안할지어다,낱말,
포도나무에서,낱말,
하나님으로는,낱말,
하나님이로라,낱말,
하나님이시라,낱말,
하늘로부터냐,낱말,
하늘로부터라,낱말,
하였음이니라,낱말,
해석하시더라,낱말,
행하셨는지를,낱말,
허락하는지라,낱말,
허비하였으되,낱말,
헤로디아에게,낱말,
회복되었더라,낱말,
회복하거니와,낱말,
,낱말,
,,
,,
,,
그가 네 길을 준비하리라,문장,하
요단 강에서 그에게 세례를 받더라,문장,하
메뚜기와 석청을 먹더라,문장,하
그가 전파하여 이르되 나보다,문장,하
능력 많으신 이가 내 뒤에 오시나니,문장,하
요한에게 세례를 받으시고,문장,하
자기에게 내려오심을 보시더니,문장,하
내가 너를 기뻐하노라 하시니라,문장,하
복음을 믿으라 하시더라,문장,하
곧 그물을 버려 두고 따르니라,문장,하
그들도 배에 있어 그물을 깁는데,문장,하
그들이 가버나움에 들어가니라,문장,하
여자가 그들에게 수종드니라,문장,하
온 동네가 그 문 앞에 모였더라,문장,하
가사 거기서 기도하시더니,문장,하
또 귀신들을 내쫓으시더라,문장,하
곧 보내시며 엄히 경고하사,문장,하
널리 퍼지게 하니 그러므로,문장,하
집에 계시다는 소문이 들린지라,문장,하
그들에게 도를 말씀하시더니,문장,하
중풍병자의 누운 상을 달아 내리니,문장,하
예수께서 그들의 믿음을 보시고,문장,하
하는 말 중에서 어느 것이 쉽겠느냐,문장,하
다 놀라 하나님께 영광을 돌리며,문장,하
예수께서 그들을 가르치시니라,문장,하
많이 있어서 예수를 따름이러라,문장,하
바리새인의 서기관들이,문장,하
그의 제자들에게 이르되 어찌하여,문장,하
세리 및 죄인들과 함께 먹는가,문장,하
동안에는 금식할 수 없느니라,문장,하
그 날에는 금식할 것이니라,문장,하
길을 열며 이삭을 자르니,문장,하
안식일에 하지 못할 일을 하나이까,문장,하
안식일을 위하여 있는 것이 아니니,문장,하
사람들이 예수를 고발하려 하여,문장,하
생명을 구하는 것과 죽이는 것,문장,하
예수를 죽일까 의논하니라,문장,하
갈릴리에서 큰 무리가 따르며,문장,하
식사할 겨를도 없는지라,문장,하
어찌 사탄을 쫓아낼 수 있느냐,문장,하
세간을 강탈하지 못하리니,문장,하
결박한 후에야 그 집을 강탈하리라,문장,하
내가 진실로 너희에게 이르노니,문장,하
영원한 죄가 되느니라 하시니,문장,하
그 때에 예수의 어머니와 동생들이,문장,하
어머니와 동생들과 누이들이,문장,하
둘러 앉은 자들을 보시며,문장,하
누구든지 하나님의 뜻대로,문장,하
외인에게는 모든 것을 비유로,문장,하
듣기는 들어도 깨닫지 못하게 하여,문장,하
뿌리는 자는 말씀을 뿌리는 것이라,문장,하
곧 말씀을 들었을 때에 사탄이,문장,하
이들은 말씀을 듣기는 하되,문장,하
또 그들에게 이르시되 사람이,문장,하
들을 귀 있는 자는 들으라,문장,하
이삭에 충실한 곡식이라,문장,하
또 무슨 비유로 나타낼까,문장,하
가매 다른 배들도 함께 하더니,문장,하
큰 광풍이 일어나며 물결이,문장,하
깨우며 이르되 선생님이여,문장,하
예수께서 깨어 바람을 꾸짖으시며,문장,하
그들이 심히 두려워하여 서로,문장,하
자기의 몸을 해치고 있었더라,문장,하
나와 당신이 무슨 상관이,문장,하
나를 괴롭히지 마옵소서 하니,문장,하
우리가 많음이니이다 하고,문장,하
보내어 들어가게 하소서 하니,문장,하
내리달아 바다에서 몰사하거늘,문장,하
어떻게 되었는지를 보러 와서,문장,하
함께 있기를 간구하였으나,문장,하
것을 네 가족에게 알리라,문장,하
모든 사람이 놀랍게 여기더라,문장,하
오셔서 그 위에 손을 얹으사 그로,문장,하
구원을 받아 살게 하소서 하거늘,문장,하
와서 그의 옷에 손을 대니,문장,하
나은 줄을 몸에 깨달으니라,문장,하
선생을 더 괴롭게 하나이까,문장,하
아이 있는 곳에 들어가사,문장,하
곧 크게 놀라고 놀라거늘,문장,하
형제가 아니냐 그 누이들이,문장,하
명하시되 여행을 위하여 지팡이,문장,하
떠나기까지 거기 유하라,문장,하
떨어버려 그들에게 증거를 삼으라,문장,하
옛 선지자 중의 하나와 같다 하되,문장,하
헤로디아가 요한을 원수로,문장,하
저가 곧 왕에게 급히 들어가 구하여,문장,하
그를 거절할 수 없는지라,문장,하
곳은 빈 들이요 날도 저물어가니,문장,하
떡을 먹은 남자는 오천 명이었더라,문장,하
앞서 건너편 벳새다로 가게 하시고,문장,하
그들이 다 예수를 보고 놀람이라,문장,하
두려워하지 말라 하시고,문장,하
건너가 게네사렛 땅에 이르러 대고,문장,하
그 온 지방으로 달려 돌아 다니며,문장,하
손을 대는 자는 다 성함을 얻으니라,문장,하
바리새인들과 또 서기관 중 몇이,문장,하
잔과 주발과 놋그릇을 씻음이러라,문장,하
부정한 손으로 떡을 먹나이까,문장,하
경배하는도다 하였느니라,문장,하
하나님의 계명을 잘 저버리는도다,문장,하
모세는 네 부모를 공경하라 하고,문장,하
드리기를 허락하지 아니하여,문장,하
무엇이든지 밖에서 사람에게로,문장,하
사람을 더럽게 하느니라,문장,하
곧 와서 그 발 아래에 엎드리니,문장,하
여자가 대답하여 이르되 주여,문장,하
먹던 부스러기를 먹나이다,문장,하
네 딸에게서 나갔느니라 하시매,문장,하
예수께서 그 사람을 따로 데리고,문장,하
침을 뱉어 그의 혀에 손을 대시며,문장,하
예수께서 제자들을 불러 이르시되,문장,하
배부르게 할 수 있으리이까,문장,하
떡 일곱 개를 가지사 축사하시고,문장,하
무리에게 나누어 주더라,문장,하
명하사 이것도 나누어 주게 하시니,문장,하
하늘로부터 오는 표적을 구하거늘,문장,하
수군거리느냐 아직도 알지 못하며,문장,하
너희가 눈이 있어도 보지 못하며,문장,하
거두었더냐 이르되 열둘이니이다,문장,하
거두었더냐 이르되 일곱이니이다,문장,하
걸어 가는 것을 보나이다 하거늘,문장,하
나아서 모든 것을 밝히 보는지라,문장,하
인자가 많은 고난을 받고,문장,하
자기 목숨을 잃으면 구원하리라,문장,하
이는 그들이 몹시 무서워하므로,문장,하
마침 구름이 와서 그들을 덮으며,문장,하
너희는 그의 말을 들으라 하는지라,문장,하
오직 예수와 자기들뿐이었더라,문장,하
그들이 이 말씀을 마음에 두며 서로,문장,하
그러나 내가 너희에게 이르노니,문장,하
대우하였느니라 하시니라,문장,하
아들을 선생님께 데려 왔나이다,문장,하
이를 갈며 그리고 파리해지는지라,문장,하
내가 얼마나 너희와 함께 있으며,문장,하
이르되 어릴 때부터니이다,문장,하
예수께서 이르시되 할 수 있거든이,문장,하
다시 들어가지 말라 하시매,문장,하
그 곳을 떠나 갈릴리 가운데로,문장,하
이는 제자들을 가르치시며,문장,하
토론한 것이 무엇이냐 하시되,문장,하
첫째가 되고자 하면 뭇 사람의 끝이,문장,하
그가 결코 상을 잃지 않으리라,문장,하
또 누구든지 나를 믿는 이,문장,하
지옥에 던져지는 것보다 나으니라,문장,하
아내를 버리는 것이 옳으니이까,문장,하
이러므로 사람이 그 부모를 떠나서,문장,하
나누지 못할지니라 하시더라,문장,하
또 아내가 남편을 버리고 다른 데로,문장,하
시집 가면 간음을 행함이니라,문장,하
오매 제자들이 꾸짖거늘,문장,하
예수께서 길에 나가실새 한 사람이,문장,하
네가 계명을 아나니 살인하지 말라,문장,하
네 부모를 공경하라 하였느니라,문장,하
와서 나를 따르라 하시니,문장,하
슬픈 기색을 띠고 근심하며 가니라,문장,하
낙타가 바늘귀로 나가는 것이,문장,하
제자들이 매우 놀라 서로,문장,하
예수께서 그들을 보시며,문장,하
배나 받되 박해를 겸하여,문장,하
그러나 먼저 된 자로서 나중 되고,문장,하
세베대의 아들 야고보와 요한이,문장,하
주께 나아와 여짜오되 선생님이여,문장,하
주시기를 원하옵나이다,문장,하
하나는 좌편에 앉게 하여 주옵소서,문장,하
그들이 말하되 할 수 있나이다,문장,하
내가 받는 세례를 받으려니와,문장,하
너희 중에는 그렇지 않을지니,문장,하
그들이 여리고에 이르렀더니,문장,하
나사렛 예수시란 말을 듣고,문장,하
나를 불쌍히 여기소서 하거늘,문장,하
많은 사람이 꾸짖어 잠잠하라,문장,하
나를 불쌍히 여기소서 하는지라,문장,하
그가 너를 부르신다 하매,문장,하
그들이 예루살렘에 가까이,문장,하
있는 것을 보리니 풀어 끌고 오라,문장,하
거기 서 있는 사람 중 어떤 이들이,문장,하
나귀 새끼를 예수께로 끌고,문장,하
많은 사람들은 자기들의 겉옷을,문장,하
앞에서 가고 뒤에서 따르는 자들이,문장,하
가장 높은 곳에서 호산나 하더라,문장,하
이는 무화과의 때가 아님이라,문장,하
예수께서 나무에게 말씀하여,문장,하
그들이 예루살렘에 들어가니라,문장,하
아무나 물건을 가지고 성전 안으로,문장,하
지나다님을 허락하지 아니하시고,문장,하
포도원을 다른 사람들에게 주리라,문장,하
가이사에게 세금을 바치는 것이,문장,하
옳으니이까 옳지 아니하니이까,문장,하
하신 말씀을 읽어보지 하였느냐,문장,하
예수께서 잘 대답하신 줄을 알고,문장,하
주 곧 우리 하나님은 유일한 주시라,문장,하
그 후에 감히 묻는 자가 없더라,문장,하
예수께서 헌금함을 대하여,문장,하
예수께서 이르시되 네가 이,문장,하
무너뜨려지리라 하시니라,문장,하
많은 사람을 미혹하리라,문장,하
있어야 하되 아직 끝은 아니니라,문장,하
이는 그들에게 증거가 되려 함이라,문장,하
유대에 있는 자들은 산으로,문장,하
그 날들을 감하셨느니라,문장,하
일어나서 이적과 기사를 행하여,문장,하
오는 것을 사람들이 보리라,문장,하
이와 같이 너희가 이런 일이,문장,하
가령 사람이 집을 떠나 타국으로,문장,하
새벽일는지 너희가 알지 못함이라,문장,하
깨어 있으라 내가 너희에게 하는 이,문장,하
잡아 죽일 방도를 구하며,문장,하
하며 그 여자를 책망하는지라,문장,하
아무 때라도 원하는 대로,문장,하
예수께 여짜오되 우리가 어디로,문장,하
어디 있느냐 하시더라 하라,문장,하
만나 유월절을 준비하니라,문장,하
저물매 그 열둘을 데리시고 가서,문장,하
흘리는 나의 피 곧 언약의 피니라,문장,하
진실로 너희에게 이르노니,문장,하
동안에 너희는 여기 앉아 있으라,문장,하
아버지의 원대로 하옵소서 하시고,문장,하
대답할 줄을 알지 못하더라,문장,하
그들이 예수께 손을 대어 잡거늘,문장,하
곁에 서 있는 자 중의 한 사람이,문장,하
예수께서 무리에게 말씀하여,문장,하
베드로가 예수를 멀찍이 따라,문장,하
그를 칠 증거를 찾되 얻지 못하니,문장,하
그 증언도 서로 일치하지 않더라,문장,하
예수께서 이르시되 내가 그니라,문장,하
오는 것을 너희가 보리라 하시니,문장,하
사람은 그 도당이라 하되,문장,하
사람을 알지 못하노라 하니,문장,하
이르시되 네 말이 옳도다 하시매,문장,하
빌라도가 놀랍게 여기더라,문장,하
하는 이를 내가 어떻게 하랴,문장,하
들어가서 온 군대를 모으고,문장,하
가게 하여 예수의 십자가를 지우고,문장,하
하시니 이를 번역하면 나의 하나님,문장,하
마리아와 또 살로메가 있었으니,문장,하
서로 말하되 누가 우리를 위하여,문장,하
청년이 이르되 놀라지 말라,문장,하
아무에게 아무 말도 하지 못하더라,문장,하
귀신을 쫓아내어 주신 막달라,문장,하
마리아에게 먼저 보이시니,문장,하
있는 중에 이 일을 알리매,문장,하
것을 듣고도 믿지 아니하니라,문장,하
완악한 것을 꾸짖으시니,문장,하
만민에게 복음을 전파하라,문장,하
귀신을 쫓아내며 새 방언을 말하며,문장,하
말씀을 확실히 증언하시니라,문장,하
하나님의 아들 예수 그리스도의 복음의 시작이라,문장,중
그의 오실 길을 곧게 하라 기록된 것과 같이,문장,중
요한은 낙타털 옷을 입고 허리에 가죽 띠를 띠고,문장,중
나는 그의 신발끈을 풀기도 감당하지 못하겠노라,문장,중
세례를 베풀었거니와 그는 너희에게 성령으로,문장,중
성령이 곧 예수를 광야로 몰아내신지라,문장,중
들짐승과 함께 계시니 천사들이 수종들더라,문장,중
예수께서 이르시되 나를 따라오라 내가 너희로,문장,중
사람을 낚는 어부가 되게 하리라 하시니,문장,중
예수께서 곧 안식일에 회당에 들어가 가르치시매,문장,중
마침 그들의 회당에 더러운 귀신 들린 사람이,문장,중
나사렛 예수여 우리가 당신과 무슨 상관이,문장,중
있나이까 우리를 멸하러 왔나이까 나는 당신이,문장,중
누구인줄 아노니 하나님의 거룩한 자니이다,문장,중
더러운 귀신들에게 명한즉 순종하는도다 하더라,문장,중
예수의 소문이 곧 온 갈릴리 사방에 퍼지더라,문장,중
시몬의 장모가 열병으로 누워 있는지라 사람들이,문장,중
곧 그 여자에 대하여 예수께 여짜온대,문장,중
나아가사 그 손을 잡아 일으키시니 열병이 떠나고,문장,중
예수께서 각종 병든 많은 사람을 고치시며,문장,중
많은 귀신을 내쫓으시되 귀신이 자기를 알므로,문장,중
그 말하는 것을 허락하지 아니하시니라,문장,중
만나서 이르되 모든 사람이 주를 찾나이다,문장,중
이르시되 우리가 다른 가까운 마을들로,문장,중
한 나병환자가 예수께 와서 꿇어 엎드려 간구하여,문장,중
이르되 원하시면 저를 깨끗하게 하실 수 있나이다,문장,중
이르시되 내가 원하노니 깨끗함을 받으라 하신니,문장,중
이르시되 삼가 아무에게 아무 말도 하지 말고,문장,중
그러나 그 사람이 나가서 이 일을 많이 전파하여,문장,중
수 일 후에 예수께서 다시 가버나움에 들어가시니,문장,중
무리를 때문에 예수께 데려갈 수 없으므로,문장,중
그 계신 곳의 지붕을 뜯어 구멍을 내고,문장,중
어떤 서기관들이 거기 앉아서 마음에 생각하기를,문장,중
이 사람이 어찌 이렇게 말하는가 신성 모독이로다,문장,중
이렇게 의논하는 줄을 예수께서 곧 중심에 아시고,문장,중
이르시되 어찌하여 이것을 마음에 생각하느냐,문장,중
중풍병자에게 네 죄 사함을 받았느니라,문장,중
하는 말과 일어나 네 상을 가지고 걸어가라,문장,중
그의 집에 앉아 잡수실 때에 많은 세리와 죄인들이,문장,중
아니요 죄인을 부르러 왔노라 하시니라,문장,중
당신의 제자들은 금식하지 아니하나이까,문장,중
예수께서 그들에게 이르시되 혼인집 손님들이,문장,중
그러나 신랑을 빼앗길 날이 이르리니,문장,중
생베 조각을 낡은 옷에 붙이는 자가 없나니,문장,중
새 포도주를 낡은 가죽 부대에 넣는 자가 없나니,문장,중
오직 새 포도주는 새 부대에 넣느니라 하시니라,문장,중
없어 시장할 때에 한 일을 읽지 못하였느냐,문장,중
외에는 먹어서는 안되는 진설병을 먹고,문장,중
함께 한 자들에게도 주지 아니하였느냐,문장,중
이러므로 인자는 안식일에도 주인이니라,문장,중
안식일에 그 사람을 고치시는가 주시하고 있거늘,문장,중
어느 것이 옳으냐 하시니 그들이 잠잠하거늘,문장,중
그들의 마음이 완악함을 탄식하사 노하심으로,문장,중
하시니 그가 내밀매 그 손이 회복되었더라,문장,중
예수께서 제자들과 함께 바다로 물러가시니,문장,중
근처에서 많은 무리가 그가 하신 큰 일을 듣고,문장,중
예수께서 무리가 에워싸 미는 것을 피하기 위하여,문장,중
작은 배를 대기하도록 제자들에게 명하셨으니,문장,중
예수를 만지고자 하여 몰려왔음이더라,문장,중
부르짖어 이르되 당신은 하나님의 아들이니이다,문장,중
귀신을 내쫓는 권능도 가지게 하려 하심이러라,문장,중
야고보와 및 다대오와 가나안인 시몬이며,문장,중
또 가룟 유다니 이는 예수를 판 자더라,문장,중
집에 들어가시니 무리가 다시 모이므로,문장,중
하며 또 귀신의 왕을 힘입어 귀신을 쫓아낸다 하니,문장,중
만일 집이 스스로 분쟁하면 그 집이 설 수 없고,문장,중
와서 밖에 서서 사람을 보내어 예수를 부르니,문장,중
이르시되 내 어머니와 내 동생들을 보라,문장,중
행하는 자가 내 형제요 자매요 어머니이니라,문장,중
예수께서 다시 바닷가에서 가르치시니,문장,중
앉으시고 온 무리는 바닷가 육지에 있더라,문장,중
이에 예수께서 여러 가지를 비유로 가르치시니,문장,중
그 가르치시는 중에 그들에게 이르시되,문장,중
들으라 씨를 뿌리는 자가 뿌리러 나가서,문장,중
해가 돋은 후에 타서 뿌리가 없으므로 말랐고,문장,중
삼십 배나 육십 배나 백 배가 되었느니라 하시고,문장,중
또 이르시되 들을 귀 있는 자는 들으라 하시니라,문장,중
예수께서 홀로 계실 때에 함께한 사람들이,문장,중
열두 제자와 더불어 그 비유들에 대해 물으니,문장,중
이는 그들로 보기는 보아도 알지 못하며,문장,중
돌이켜 죄 사함을 얻지 못하게 하려 함이라 하시고,문장,중
즉시 와서 그들에게 뿌려진 말씀을 빼앗는 것이요,문장,중
곧 말씀을 들을 때에 즉시 기쁨으로 받으나,문장,중
또 어떤 이는 가시떨기에 뿌려진 자니,문장,중
세상의 염려와 재물의 유혹과 기타 욕심이,문장,중
들어와 말씀을 막아 결실하지 못하게 되는 자요,문장,중
좋은 땅에 뿌려졌다는 것은 곧 말씀을 듣고,문장,중
드러내려 하지 않고는 숨긴 것이 없고,문장,중
나타내려 하지 않고는 감추인 것이 없느니라,문장,중
또 이르시되 너희가 무엇을 듣는가 스스로 삼가라,문장,중
공중의 새들이 그 그늘에 깃들일 만큼 되느니라,문장,중
비유가 아니면 말씀하지 아니하시고,문장,중
배에 부딪쳐 들어와 배에 가득하게 되었더라,문장,중
우리가 죽게 된 것을 돌보지 아니하시나이까 하니,문장,중
이에 제자들에게 이르시되 어찌하여,문장,중
예수께서 바다 건너편 거라사 인의 지방에 이르러,문장,중
배에서 나오시매 곧 더러운 귀신 들린 사람이,문장,중
무덤 사이에서 나와 예수를 만나니라,문장,중
그가 멀리서 예수를 보고 달려와 절하며,문장,중
있나이까 원하건대 하나님 앞에 맹세하고,문장,중
마침 거기 돼지의 큰 떼가 산 곁에서 먹고 있는지라,문장,중
이에 간구하여 이르되 우리를 돼지에게로,문장,중
허락하신대 더러운 귀신들이 나와서 돼지에게로,문장,중
정신이 온전하여 앉은 것을 보고 두려워하더라,문장,중
예수께서 배에 오르실 때에 귀신 들렸던 사람이,문장,중
허락하지 아니하시고 그에게 이르시되 집으로,문장,중
열두 해를 혈루증으로 앓아 온 한 여자가 있어,문장,중
많은 의사에게 많은 괴로움을 받았고 가진 것도 다,문장,중
예수의 소문을 듣고 무리 가운데 끼어 뒤로,문장,중
이에 그의 혈루 근원이 곧 마르매 병이,문장,중
누가 내게 손을 대었느냐 물으시나이까 하되,문장,중
예수께서 이 일 행한 여자를 보려고 둘러 보시니,문장,중
와서 그 앞에 엎드려 모든 사실을 여쭈니,문장,중
평안히 가라 네 병에서 놓여 건강할지어다,문장,중
예수께서 그 하는 말을 곁에서 들으시고,문장,중
우느냐 이 아이가 죽은 것이 아니라 잔다 하시니,문장,중
그들이 비웃더라 예수께서 그들을 다,문장,중
그 아이의 손을 잡고 이르시되 달리다굼 하시니,문장,중
친척과 자기집 외에서는 존경을 받지 못함이,문장,중
그들이 믿지 않음을 이상히 여기셨더라,문장,중
이에 모든 촌에 두루 다니시며 가르치시더라,문장,중
열두 제자를 부르사 둘씩 둘씩 보내시며,문장,중
더러운 귀신을 제어하는 권능을 주시고,문장,중
신만 신고 두 벌 옷도 입지 말라 하시고,문장,중
어느 곳에서든지 너희를 영접하지 아니하고,문장,중
제자들이 나가서 회개하라 전파하고,문장,중
이에 예수의 이름이 드러난지라 헤롯 왕이 듣고,문장,중
여겨 죽이고자 하였으되 하지 못한 것은,문장,중
마침 기회가 좋은 날이 왔으니 곧 헤롯이,문장,중
어머니가 이르되 세례 요한의 머리를 구하라,문장,중
그 사람이 나가 옥에서 요한을 목 베어,문장,중
그 머리를 소반에 얹어다가 소녀에게 주니,문장,중
